2018-12-24 20:42:41, id: test-204240-819, starting producer #0
2018-12-24 20:42:41, id: test-204240-819, starting producer #0, channel #0
2018-12-24 20:42:41, id: test-204240-819, time: 1.000s, sent: 19563 msg/s
2018-12-24 20:42:42, id: test-204240-819, time: 2.089s, sent: 17973 msg/s
2018-12-24 20:42:44, id: test-204240-819, time: 3.152s, sent: 17853 msg/s
2018-12-24 20:42:45, id: test-204240-819, time: 4.228s, sent: 17535 msg/s
2018-12-24 20:42:46, id: test-204240-819, time: 5.229s, sent: 17204 msg/s
2018-12-24 20:42:47, id: test-204240-819, time: 6.300s, sent: 18027 msg/s
2018-12-24 20:42:48, id: test-204240-819, time: 7.350s, sent: 17446 msg/s
2018-12-24 20:42:49, id: test-204240-819, time: 8.420s, sent: 17633 msg/s
2018-12-24 20:42:50, id: test-204240-819, time: 9.499s, sent: 17588 msg/s
2018-12-24 20:42:51, id: test-204240-819, time: 10.560s, sent: 17783 msg/s
2018-12-24 20:42:52, id: test-204240-819, time: 11.590s, sent: 17785 msg/s
2018-12-24 20:42:53, id: test-204240-819, time: 12.590s, sent: 18199 msg/s
2018-12-24 20:42:54, id: test-204240-819, time: 13.640s, sent: 17561 msg/s
2018-12-24 20:42:55, id: test-204240-819, time: 14.640s, sent: 17944 msg/s
2018-12-24 20:42:56, id: test-204240-819, time: 15.667s, sent: 17348 msg/s
2018-12-24 20:42:57, id: test-204240-819, time: 16.706s, sent: 18265 msg/s
2018-12-24 20:42:58, id: test-204240-819, time: 17.780s, sent: 17567 msg/s
2018-12-24 20:42:59, id: test-204240-819, time: 18.786s, sent: 18210 msg/s
2018-12-24 20:43:00, id: test-204240-819, time: 19.879s, sent: 17262 msg/s
2018-12-24 20:43:01, id: test-204240-819, time: 20.929s, sent: 18073 msg/s
2018-12-24 20:43:02, id: test-204240-819, time: 22.024s, sent: 17831 msg/s
2018-12-24 20:43:03, id: test-204240-819, time: 23.072s, sent: 18003 msg/s
2018-12-24 20:43:05, id: test-204240-819, time: 24.132s, sent: 17903 msg/s
2018-12-24 20:43:06, id: test-204240-819, time: 25.132s, sent: 18706 msg/s
2018-12-24 20:43:07, id: test-204240-819, time: 26.180s, sent: 16378 msg/s
2018-12-24 20:43:08, id: test-204240-819, time: 27.254s, sent: 17669 msg/s
2018-12-24 20:43:09, id: test-204240-819, time: 28.342s, sent: 17341 msg/s
