procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  30262      4   1325    0    0    10    22  263  473 31  6 63  0  0 2018-12-24 21:12:01
 0  0      0  30265      4   1323    0    0     0   572  785  883  1  0 97  2  0 2018-12-24 21:12:02
 0  0      0  30266      4   1324    0    0     0    72  335  589  0  0 99  0  0 2018-12-24 21:12:03
 0  0      0  30267      4   1324    0    0     0   220  557 1092  1  0 98  1  0 2018-12-24 21:12:04
 0  0      0  30268      4   1324    0    0     0    76  409  711  1  0 99  0  0 2018-12-24 21:12:05
11  0      0  30239      4   1324    0    0     0     0 72773 44871 42  8 50  0  0 2018-12-24 21:12:06
11  0      0  30195      4   1324    0    0     0     0 115333 79157 73 14 13  0  0 2018-12-24 21:12:07
11  0      0  30206      4   1323    0    0     0     0 151905 84377 85 14  1  0  0 2018-12-24 21:12:08
12  0      0  30211      4   1323    0    0     0     0 155713 84772 84 15  1  0  0 2018-12-24 21:12:09
12  0      0  30213      4   1323    0    0     0     0 164669 87417 85 15  1  0  0 2018-12-24 21:12:10
13  0      0  30218      4   1324    0    0     0     0 171637 88200 84 15  1  0  0 2018-12-24 21:12:11
11  0      0  30221      4   1324    0    0     0     0 175749 91991 84 15  1  0  0 2018-12-24 21:12:12
11  0      0  30224      4   1324    0    0     0     0 178211 93263 83 16  1  0  0 2018-12-24 21:12:13
13  0      0  30228      4   1324    0    0     0     0 171259 90183 84 14  1  0  0 2018-12-24 21:12:14
12  0      0  30229      4   1324    0    0     0     0 176623 89995 83 16  1  0  0 2018-12-24 21:12:15
12  0      0  30230      4   1324    0    0     0     0 182861 91789 83 15  1  0  0 2018-12-24 21:12:16
12  0      0  30232      4   1324    0    0     0     0 184551 93295 81 17  2  0  0 2018-12-24 21:12:17
11  0      0  30233      4   1324    0    0     0     0 183787 93762 84 15  1  0  0 2018-12-24 21:12:18
12  0      0  30238      4   1324    0    0     0     0 182152 92564 82 16  1  0  0 2018-12-24 21:12:19
13  0      0  30239      4   1324    0    0     0    36 173815 86491 84 15  1  0  0 2018-12-24 21:12:20
11  0      0  30238      4   1324    0    0     0     0 184863 91904 84 15  1  0  0 2018-12-24 21:12:21
13  0      0  30242      4   1324    0    0     0     0 184324 90091 84 15  1  0  0 2018-12-24 21:12:22
11  0      0  30242      4   1324    0    0     0     0 178918 91804 81 17  1  0  0 2018-12-24 21:12:23
13  0      0  30244      4   1324    0    0     0     0 179297 89813 84 15  1  0  0 2018-12-24 21:12:24
12  0      0  30245      4   1324    0    0     0     0 179785 91626 83 16  2  0  0 2018-12-24 21:12:25
12  0      0  30246      4   1324    0    0     0     0 182468 91603 84 14  1  0  0 2018-12-24 21:12:26
12  0      0  30246      4   1324    0    0     0     0 182130 90996 83 16  1  0  0 2018-12-24 21:12:27
12  0      0  30248      4   1324    0    0     0     0 184039 90992 84 15  1  0  0 2018-12-24 21:12:28
12  0      0  30248      4   1324    0    0     0     0 186225 93518 83 16  1  0  0 2018-12-24 21:12:29
13  0      0  30250      4   1324    0    0     0  3048 183377 95523 83 15  2  0  0 2018-12-24 21:12:30
12  0      0  30251      4   1324    0    0     0     0 181683 91153 84 15  1  0  0 2018-12-24 21:12:31
12  0      0  30249      4   1324    0    0     0     0 186144 93979 83 16  1  0  0 2018-12-24 21:12:32
21  0      0  30213      4   1324    0    0     0     0 169945 92464 77 14  9  0  0 2018-12-24 21:12:33
13  0      0  30247      4   1324    0    0     0     0 190552 103718 81 16  4  0  0 2018-12-24 21:12:34
13  0      0  30248      4   1324    0    0     0     0 193793 96144 82 17  2  0  0 2018-12-24 21:12:35
12  0      0  30250      4   1324    0    0     0     0 192197 96657 83 15  2  0  0 2018-12-24 21:12:36
12  0      0  30251      4   1324    0    0     0     0 190020 96630 83 16  2  0  0 2018-12-24 21:12:37
12  0      0  30253      4   1324    0    0     0     0 185324 96221 82 16  2  0  0 2018-12-24 21:12:38
13  0      0  30254      4   1324    0    0     0     0 190717 96333 82 16  2  0  0 2018-12-24 21:12:39
12  0      0  30250      4   1324    0    0     0     0 189327 95926 82 16  2  0  0 2018-12-24 21:12:40
11  0      0  30254      4   1324    0    0     0     0 185937 93067 85 14  1  0  0 2018-12-24 21:12:41
12  0      0  30254      4   1324    0    0     0     0 183775 92840 83 16  2  0  0 2018-12-24 21:12:42
13  0      0  30255      4   1324    0    0     0     0 184796 91073 81 18  1  0  0 2018-12-24 21:12:43
13  0      0  30255      4   1324    0    0     0     0 182730 92602 83 15  1  0  0 2018-12-24 21:12:44
12  0      0  30253      4   1324    0    0     0     0 181680 89711 84 15  1  0  0 2018-12-24 21:12:45
 7  0      0  30251      4   1324    0    0     0     0 181651 91383 82 17  1  0  0 2018-12-24 21:12:46
13  0      0  30252      4   1324    0    0     0     0 177369 88861 83 16  1  0  0 2018-12-24 21:12:47
12  0      0  30253      4   1324    0    0     0     0 180933 89660 82 16  1  0  0 2018-12-24 21:12:48
12  0      0  30253      4   1324    0    0     0     0 176973 88899 83 16  1  0  0 2018-12-24 21:12:49
13  0      0  30253      4   1324    0    0     0     0 181301 90673 83 15  1  0  0 2018-12-24 21:12:50
13  0      0  30254      4   1324    0    0     0     0 183068 91815 83 16  1  0  0 2018-12-24 21:12:51
11  0      0  30253      4   1324    0    0     0     0 176834 91483 83 16  1  0  0 2018-12-24 21:12:52
12  0      0  30253      4   1324    0    0     0     0 182123 94622 82 17  2  0  0 2018-12-24 21:12:53
12  0      0  30253      4   1324    0    0     0     0 183757 93494 83 15  1  0  0 2018-12-24 21:12:54
13  0      0  30253      4   1324    0    0     0     0 181099 92389 83 16  1  0  0 2018-12-24 21:12:55
13  0      0  30254      4   1324    0    0     0     0 183631 93498 83 16  1  0  0 2018-12-24 21:12:56
13  0      0  30256      4   1324    0    0     0     0 182698 91018 84 15  1  0  0 2018-12-24 21:12:57
12  0      0  30254      4   1324    0    0     0     0 182380 92544 85 14  1  0  0 2018-12-24 21:12:58
11  0      0  30255      4   1324    0    0     0     0 179541 92671 82 16  1  0  0 2018-12-24 21:12:59
12  0      0  30254      4   1324    0    0     0     0 181414 91917 83 16  1  0  0 2018-12-24 21:13:00
12  0      0  30256      4   1324    0    0     0     0 178754 89404 83 16  1  0  0 2018-12-24 21:13:01
