procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19856     71  10505    0    0     0   216    0    3  1  0 99  0  0 2018-11-27 00:59:51
 0  0      0  19857     71  10505    0    0     0    20  492  814  0  0 100  0  0 2018-11-27 00:59:52
 0  0      0  19857     71  10505    0    0     0     0  356  656  0  0 100  0  0 2018-11-27 00:59:53
 1  0      0  19828     71  10534    0    0     0    68 6493 6843  4  2 94  0  0 2018-11-27 00:59:54
 1  0      0  19793     71  10570    0    0     0     0 14123 13344  7  3 90  0  0 2018-11-27 00:59:55
 2  0      0  19753     71  10610    0    0     0    68 20652 18063  8  4 88  0  0 2018-11-27 00:59:56
 2  0      0  19711     71  10652    0    0     0     4 25694 21322  9  4 87  0  0 2018-11-27 00:59:57
 1  0      0  19670     71  10694    0    0     0     0 29482 23657 10  5 86  0  0 2018-11-27 00:59:58
 1  0      0  19629     71  10735    0    0     0     0 34112 25266 12  5 83  0  0 2018-11-27 00:59:59
 4  0      0  19590     71  10774    0    0     0     0 36541 25450 12  5 83  0  0 2018-11-27 01:00:00
 2  1      0  19543     71  10813    0    0     0   296 37625 26390 12  6 81  1  0 2018-11-27 01:00:01
 1  0      0  19503     71  10860    0    0     0   368 37688 26805 13  6 80  1  0 2018-11-27 01:00:02
 2  0      0  19466     71  10897    0    0     0     0 37005 26172 14  5 81  0  0 2018-11-27 01:00:03
 2  0      0  19429     71  10934    0    0     0     0 37152 26526 13  6 81  0  0 2018-11-27 01:00:04
 4  0      0  19390     71  10972    0    0     0     0 38292 26844 13  6 81  0  0 2018-11-27 01:00:05
 4  0      0  19355     71  11008    0    0     0    68 37712 25561 12  6 81  0  0 2018-11-27 01:00:06
 3  0      0  19320     71  11043    0    0     0     0 36627 26261 15  6 79  0  0 2018-11-27 01:00:07
 1  0      0  19284     71  11079    0    0     0     0 37067 26381 14  5 81  0  0 2018-11-27 01:00:08
 5  0      0  19247     71  11116    0    0     0     0 37911 26831 13  6 81  0  0 2018-11-27 01:00:09
 1  0      0  19211     71  11152    0    0     0     0 37950 26208 13  6 81  0  0 2018-11-27 01:00:10
 4  0      0  19176     71  11187    0    0     0    68 36212 25887 15  6 79  0  0 2018-11-27 01:00:11
 3  0      0  19140     71  11223    0    0     0     0 37464 26552 14  6 81  0  0 2018-11-27 01:00:12
 1  0      0  19100     71  11263    0    0     0     0 38668 27386 12  7 82  0  0 2018-11-27 01:00:13
 2  0      0  19060     71  11302    0    0     0     0 38402 27413 14  5 81  0  0 2018-11-27 01:00:14
 1  0      0  19025     71  11338    0    0     0     0 37184 25552 12  7 82  0  0 2018-11-27 01:00:15
 4  0      0  18989     71  11374    0    0     0    68 37721 26017 13  6 81  0  0 2018-11-27 01:00:16
 2  0      0  18951     71  11412    0    0     0     0 38001 25948 12  6 82  0  0 2018-11-27 01:00:17
 2  0      0  18913     71  11449    0    0     0    16 46706 25957 14  7 79  0  0 2018-11-27 01:00:18
 3  0      0  18876     71  11485    0    0     0  3496 37890 26495 12  6 81  1  0 2018-11-27 01:00:19
 1  0      0  18840     71  11522    0    0     0     0 37449 26570 14  5 81  0  0 2018-11-27 01:00:20
 3  1      0  18803     71  11559    0    0     0 211020 37999 26865 13  7 78  2  0 2018-11-27 01:00:21
 4  1      0  18767     71  11594    0    0     0 159744 37742 25761 15  6 71  7  0 2018-11-27 01:00:22
 2  1      0  18731     71  11630    0    0     0 188428 39060 25684 15  6 71  7  0 2018-11-27 01:00:23
 3  1      0  18694     71  11668    0    0     0 159744 38572 26252 14  7 73  6  0 2018-11-27 01:00:24
 3  1      0  18658     71  11703    0    0     0 157696 37883 25117 13  7 74  7  0 2018-11-27 01:00:25
 3  2      0  18622     71  11740    0    0     0 173052 37976 26234 13  7 70 10  0 2018-11-27 01:00:26
 2  0      0  18586     71  11775    0    0     0  5180 38087 26827 15  6 72  8  0 2018-11-27 01:00:27
 4  0      0  18550     71  11811    0    0     0    16 37906 25998 14  6 80  0  0 2018-11-27 01:00:28
 2  0      0  18510     71  11851    0    0     0     0 39196 27237 13  5 81  0  0 2018-11-27 01:00:29
 2  0      0  18470     71  11891    0    0     0     0 39116 26892 13  6 81  0  0 2018-11-27 01:00:30
 2  0      0  18434     71  11927    0    0     0    68 37581 25553 13  6 81  0  0 2018-11-27 01:00:31
 1  0      0  18397     71  11964    0    0     0     0 37779 26277 14  6 80  0  0 2018-11-27 01:00:32
 1  0      0  18361     71  12000    0    0     0 24652 37596 25502 13  6 81  0  0 2018-11-27 01:00:33
 2  0      0  18324     71  12037    0    0     0     0 38158 25681 13  6 81  0  0 2018-11-27 01:00:34
 2  0      0  18288     71  12073    0    0     0     0 38008 25664 12  6 81  0  0 2018-11-27 01:00:35
 1  0      0  18250     71  12111    0    0     0    68 38115 25735 13  6 80  0  0 2018-11-27 01:00:36
