procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28271    149   3118    0    0     0     4    0    1  1  0 99  0  0 2018-12-18 00:04:15
 0  0      0  28275    149   3118    0    0     0     0  221  250  0  0 100  0  0 2018-12-18 00:04:16
 0  0      0  28276    149   3118    0    0     0   504  597  707  0  0 98  1  0 2018-12-18 00:04:17
 0  0      0  28278    149   3118    0    0     0     0  105  153  0  0 100  0  0 2018-12-18 00:04:18
 0  0      0  28280    149   3118    0    0     0   156  454  760  0  0 99  0  0 2018-12-18 00:04:19
 3  0      0  28268    149   3118    0    0     0     0 33590 31757 15  4 81  0  0 2018-12-18 00:04:20
 3  0      0  28246    149   3118    0    0     0    72 37509 37266 18  5 77  0  0 2018-12-18 00:04:21
 1  0      0  28261    149   3118    0    0     0     0 38719 39371 18  6 76  0  0 2018-12-18 00:04:22
 3  0      0  28253    149   3118    0    0     0    72 37318 41812 20  6 74  0  0 2018-12-18 00:04:23
 3  0      0  28250    149   3118    0    0     0     0 37986 40381 18  6 76  0  0 2018-12-18 00:04:24
 2  0      0  28272    149   3118    0    0     0    68 36825 38354 18  5 77  0  0 2018-12-18 00:04:25
 1  0      0  28246    149   3118    0    0     0     0 35204 37672 18  5 77  0  0 2018-12-18 00:04:26
 3  0      0  28262    149   3118    0    0     0    76 35436 37347 18  5 77  0  0 2018-12-18 00:04:27
 6  0      0  28239    149   3118    0    0     0    76 36366 39452 18  5 77  0  0 2018-12-18 00:04:28
 2  0      0  28262    149   3118    0    0     0     0 36461 37773 17  6 77  0  0 2018-12-18 00:04:29
 3  0      0  28250    149   3118    0    0     0    72 35606 36586 17  5 78  0  0 2018-12-18 00:04:30
 6  0      0  28255    149   3118    0    0     0     0 39392 38392 18  5 77  0  0 2018-12-18 00:04:31
 2  0      0  28273    149   3118    0    0     0    76 35402 37358 17  5 78  0  0 2018-12-18 00:04:32
 3  0      0  28250    149   3118    0    0     0     0 36038 37873 18  5 77  0  0 2018-12-18 00:04:33
 1  1      0  28269    149   3118    0    0     0  2828 36230 36486 17  6 77  0  0 2018-12-18 00:04:34
 3  0      0  28245    149   3118    0    0     0     8 36442 38956 17  6 76  1  0 2018-12-18 00:04:35
 4  0      0  28262    149   3118    0    0     0    72 37429 38497 17  6 77  0  0 2018-12-18 00:04:36
 3  0      0  28250    149   3118    0    0     0    76 33985 36564 16  6 78  0  0 2018-12-18 00:04:37
 3  0      0  28258    149   3118    0    0     0     0 37657 40120 19  6 75  0  0 2018-12-18 00:04:38
 3  0      0  28260    149   3118    0    0     0    76 34214 35953 16  5 78  1  0 2018-12-18 00:04:39
 1  0      0  28253    149   3118    0    0     0     0 39258 39492 18  6 77  0  0 2018-12-18 00:04:40
 3  0      0  28269    149   3118    0    0     0    72 38507 38467 17  6 77  0  0 2018-12-18 00:04:41
 2  0      0  28248    149   3118    0    0     0     0 35911 37711 18  6 77  0  0 2018-12-18 00:04:42
 5  0      0  28274    149   3118    0    0     0    76 37571 39076 19  6 75  0  0 2018-12-18 00:04:43
 0  0      0  28245    149   3118    0    0     0     0 36384 38404 18  5 77  0  0 2018-12-18 00:04:44
 3  0      0  28265    149   3118    0    0     0   136 36169 38002 18  5 77  0  0 2018-12-18 00:04:45
 2  0      0  28251    149   3118    0    0     0    76 33700 36257 16  5 78  0  0 2018-12-18 00:04:46
