2018-12-13 02:02:01, id: test-020201-417, starting consumer #0
2018-12-13 02:02:01, id: test-020201-417, starting consumer #0, channel #0
2018-12-13 02:02:02, id: test-020201-417, time: 1.000s, received: 1074 msg/s
2018-12-13 02:02:03, id: test-020201-417, time: 2.003s, received: 7151 msg/s
2018-12-13 02:02:04, id: test-020201-417, time: 3.003s, received: 7136 msg/s
2018-12-13 02:02:05, id: test-020201-417, time: 4.003s, received: 6990 msg/s
2018-12-13 02:02:06, id: test-020201-417, time: 5.003s, received: 7375 msg/s
2018-12-13 02:02:07, id: test-020201-417, time: 6.003s, received: 7245 msg/s
2018-12-13 02:02:08, id: test-020201-417, time: 7.003s, received: 7116 msg/s
2018-12-13 02:02:09, id: test-020201-417, time: 8.005s, received: 7327 msg/s
2018-12-13 02:02:10, id: test-020201-417, time: 9.005s, received: 7224 msg/s
2018-12-13 02:02:11, id: test-020201-417, time: 10.005s, received: 8074 msg/s
2018-12-13 02:02:12, id: test-020201-417, time: 11.005s, received: 8149 msg/s
2018-12-13 02:02:13, id: test-020201-417, time: 12.005s, received: 8110 msg/s
2018-12-13 02:02:14, id: test-020201-417, time: 13.005s, received: 7908 msg/s
2018-12-13 02:02:15, id: test-020201-417, time: 14.005s, received: 8008 msg/s
2018-12-13 02:02:16, id: test-020201-417, time: 15.005s, received: 8206 msg/s
2018-12-13 02:02:17, id: test-020201-417, time: 16.005s, received: 7144 msg/s
2018-12-13 02:02:18, id: test-020201-417, time: 17.005s, received: 7022 msg/s
2018-12-13 02:02:19, id: test-020201-417, time: 18.005s, received: 7274 msg/s
2018-12-13 02:02:20, id: test-020201-417, time: 19.009s, received: 7376 msg/s
2018-12-13 02:02:21, id: test-020201-417, time: 20.009s, received: 8035 msg/s
2018-12-13 02:02:22, id: test-020201-417, time: 21.009s, received: 8166 msg/s
2018-12-13 02:02:23, id: test-020201-417, time: 22.010s, received: 8064 msg/s
2018-12-13 02:02:24, id: test-020201-417, time: 23.010s, received: 7147 msg/s
2018-12-13 02:02:25, id: test-020201-417, time: 24.010s, received: 7241 msg/s
2018-12-13 02:02:26, id: test-020201-417, time: 25.010s, received: 7232 msg/s
2018-12-13 02:02:27, id: test-020201-417, time: 26.010s, received: 7138 msg/s
2018-12-13 02:02:28, id: test-020201-417, time: 27.010s, received: 7296 msg/s
2018-12-13 02:02:29, id: test-020201-417, time: 28.010s, received: 7242 msg/s
2018-12-13 02:02:30, id: test-020201-417, time: 29.010s, received: 7181 msg/s
2018-12-13 02:02:31, id: test-020201-417, time: 30.010s, received: 7441 msg/s
2018-12-13 02:02:32, id: test-020201-417, time: 31.010s, received: 6931 msg/s
2018-12-13 02:02:33, id: test-020201-417, time: 32.010s, received: 7145 msg/s
2018-12-13 02:02:34, id: test-020201-417, time: 33.010s, received: 7475 msg/s
2018-12-13 02:02:35, id: test-020201-417, time: 34.010s, received: 7131 msg/s
2018-12-13 02:02:36, id: test-020201-417, time: 35.010s, received: 7319 msg/s
2018-12-13 02:02:37, id: test-020201-417, time: 36.010s, received: 7173 msg/s
2018-12-13 02:02:38, id: test-020201-417, time: 37.010s, received: 7217 msg/s
2018-12-13 02:02:39, id: test-020201-417, time: 38.012s, received: 7064 msg/s
2018-12-13 02:02:40, id: test-020201-417, time: 39.012s, received: 7236 msg/s
2018-12-13 02:02:41, id: test-020201-417, time: 40.012s, received: 7183 msg/s
2018-12-13 02:02:42, id: test-020201-417, time: 41.012s, received: 7117 msg/s
2018-12-13 02:02:43, id: test-020201-417, time: 42.015s, received: 7257 msg/s
2018-12-13 02:02:44, id: test-020201-417, time: 43.015s, received: 7201 msg/s
2018-12-13 02:02:45, id: test-020201-417, time: 44.015s, received: 7185 msg/s
2018-12-13 02:02:46, id: test-020201-417, time: 45.018s, received: 7043 msg/s
2018-12-13 02:02:47, id: test-020201-417, time: 46.018s, received: 7042 msg/s
2018-12-13 02:02:48, id: test-020201-417, time: 47.018s, received: 7344 msg/s
2018-12-13 02:02:49, id: test-020201-417, time: 48.018s, received: 7292 msg/s
2018-12-13 02:02:50, id: test-020201-417, time: 49.018s, received: 7249 msg/s
2018-12-13 02:02:51, id: test-020201-417, time: 50.018s, received: 7494 msg/s
2018-12-13 02:02:52, id: test-020201-417, time: 51.021s, received: 7775 msg/s
2018-12-13 02:02:53, id: test-020201-417, time: 52.021s, received: 7201 msg/s
2018-12-13 02:02:54, id: test-020201-417, time: 53.021s, received: 7398 msg/s
2018-12-13 02:02:55, id: test-020201-417, time: 54.021s, received: 7401 msg/s
2018-12-13 02:02:56, id: test-020201-417, time: 55.022s, received: 6982 msg/s
2018-12-13 02:02:57, id: test-020201-417, time: 56.023s, received: 7299 msg/s
2018-12-13 02:02:58, id: test-020201-417, time: 57.023s, received: 7375 msg/s
2018-12-13 02:02:59, id: test-020201-417, time: 58.023s, received: 7167 msg/s
2018-12-13 02:03:00, id: test-020201-417, time: 59.023s, received: 7268 msg/s
2018-12-13 02:03:01, id: test-020201-417, time: 60.024s, received: 7542 msg/s
2018-12-13 02:03:02, id: test-020201-417, time: 61.024s, received: 7160 msg/s
2018-12-13 02:03:03, id: test-020201-417, time: 62.024s, received: 7339 msg/s
2018-12-13 02:03:04, id: test-020201-417, time: 63.027s, received: 7466 msg/s
2018-12-13 02:03:05, id: test-020201-417, time: 64.027s, received: 7366 msg/s
2018-12-13 02:03:06, id: test-020201-417, time: 65.027s, received: 7400 msg/s
2018-12-13 02:03:07, id: test-020201-417, time: 66.027s, received: 7372 msg/s
