2018-11-24 02:25:33, 341523 records sent, 68304.6 records/sec (33.35 MB/sec), 145.7 ms avg latency, 300.0 max latency.
2018-11-24 02:25:38, 313639 records sent, 62727.8 records/sec (30.63 MB/sec), 20.1 ms avg latency, 446.0 max latency.
2018-11-24 02:25:45, 342756 records sent, 51188.2 records/sec (24.99 MB/sec), 184.9 ms avg latency, 2102.0 max latency.
2018-11-24 02:25:50, 364379 records sent, 72875.8 records/sec (35.58 MB/sec), 1080.4 ms avg latency, 2106.0 max latency.
2018-11-24 02:25:55, 389298 records sent, 77859.6 records/sec (38.02 MB/sec), 812.8 ms avg latency, 901.0 max latency.
2018-11-24 02:26:00, 368528 records sent, 73705.6 records/sec (35.99 MB/sec), 839.3 ms avg latency, 910.0 max latency.
2018-11-24 02:26:05, 359910 records sent, 71982.0 records/sec (35.15 MB/sec), 564.4 ms avg latency, 691.0 max latency.
2018-11-24 02:26:10, 360282 records sent, 72056.4 records/sec (35.18 MB/sec), 321.7 ms avg latency, 428.0 max latency.
2018-11-24 02:26:15, 352355 records sent, 70471.0 records/sec (34.41 MB/sec), 35.2 ms avg latency, 159.0 max latency.
2018-11-24 02:26:20, 341957 records sent, 68391.4 records/sec (33.39 MB/sec), 3.1 ms avg latency, 18.0 max latency.
2018-11-24 02:26:25, 341759 records sent, 68351.8 records/sec (33.37 MB/sec), 2.6 ms avg latency, 17.0 max latency.
2018-11-24 02:26:30, 341883 records sent, 68376.6 records/sec (33.39 MB/sec), 3.5 ms avg latency, 21.0 max latency.
2018-11-24 02:26:35, 341896 records sent, 68379.2 records/sec (33.39 MB/sec), 2.9 ms avg latency, 21.0 max latency.
2018-11-24 02:26:40, 341873 records sent, 68374.6 records/sec (33.39 MB/sec), 2.8 ms avg latency, 18.0 max latency.
2018-11-24 02:26:45, 341743 records sent, 68348.6 records/sec (33.37 MB/sec), 3.0 ms avg latency, 14.0 max latency.
2018-11-24 02:26:50, 341864 records sent, 68372.8 records/sec (33.39 MB/sec), 3.4 ms avg latency, 19.0 max latency.
2018-11-24 02:26:55, 341921 records sent, 68384.2 records/sec (33.39 MB/sec), 3.5 ms avg latency, 20.0 max latency.
2018-11-24 02:27:00, 341863 records sent, 68372.6 records/sec (33.39 MB/sec), 3.0 ms avg latency, 18.0 max latency.
2018-11-24 02:27:05, 341792 records sent, 68358.4 records/sec (33.38 MB/sec), 2.7 ms avg latency, 8.0 max latency.
2018-11-24 02:27:10, 341810 records sent, 68362.0 records/sec (33.38 MB/sec), 3.2 ms avg latency, 18.0 max latency.
2018-11-24 02:27:15, 341833 records sent, 68366.6 records/sec (33.38 MB/sec), 2.8 ms avg latency, 20.0 max latency.
2018-11-24 02:27:20, 341933 records sent, 68386.6 records/sec (33.39 MB/sec), 3.0 ms avg latency, 20.0 max latency.
2018-11-24 02:27:25, 341931 records sent, 68386.2 records/sec (33.39 MB/sec), 3.0 ms avg latency, 13.0 max latency.
2018-11-24 02:27:30, 341888 records sent, 68377.6 records/sec (33.39 MB/sec), 2.8 ms avg latency, 19.0 max latency.
2018-11-24 02:27:35, 341886 records sent, 68377.2 records/sec (33.39 MB/sec), 2.8 ms avg latency, 13.0 max latency.
2018-11-24 02:27:40, 341826 records sent, 68365.2 records/sec (33.38 MB/sec), 3.2 ms avg latency, 15.0 max latency.
2018-11-24 02:27:45, 341102 records sent, 68206.8 records/sec (33.30 MB/sec), 2.7 ms avg latency, 12.0 max latency.
2018-11-24 02:27:50, 342677 records sent, 68535.4 records/sec (33.46 MB/sec), 5.2 ms avg latency, 17.0 max latency.
2018-11-24 02:27:55, 341776 records sent, 68355.2 records/sec (33.38 MB/sec), 2.5 ms avg latency, 15.0 max latency.
2018-11-24 02:28:00, 341130 records sent, 68226.0 records/sec (33.31 MB/sec), 3.5 ms avg latency, 18.0 max latency.
2018-11-24 02:28:05, 342563 records sent, 68512.6 records/sec (33.45 MB/sec), 4.6 ms avg latency, 21.0 max latency.
2018-11-24 02:28:10, 341883 records sent, 68376.6 records/sec (33.39 MB/sec), 3.5 ms avg latency, 15.0 max latency.
2018-11-24 02:28:15, 341237 records sent, 68247.4 records/sec (33.32 MB/sec), 8.5 ms avg latency, 32.0 max latency.
2018-11-24 02:28:20, 342574 records sent, 68514.8 records/sec (33.45 MB/sec), 5.2 ms avg latency, 16.0 max latency.
2018-11-24 02:28:25, 341674 records sent, 68334.8 records/sec (33.37 MB/sec), 3.5 ms avg latency, 18.0 max latency.
2018-11-24 02:28:30, 342065 records sent, 68413.0 records/sec (33.40 MB/sec), 3.5 ms avg latency, 19.0 max latency.
2018-11-24 02:28:35, 341738 records sent, 68347.6 records/sec (33.37 MB/sec), 3.2 ms avg latency, 17.0 max latency.
2018-11-24 02:28:40, 341939 records sent, 68387.8 records/sec (33.39 MB/sec), 3.4 ms avg latency, 10.0 max latency.
2018-11-24 02:28:45, 341796 records sent, 68359.2 records/sec (33.38 MB/sec), 2.3 ms avg latency, 14.0 max latency.
2018-11-24 02:28:50, 341820 records sent, 68364.0 records/sec (33.38 MB/sec), 3.1 ms avg latency, 16.0 max latency.
2018-11-24 02:28:55, 341779 records sent, 68355.8 records/sec (33.38 MB/sec), 3.0 ms avg latency, 15.0 max latency.
2018-11-24 02:29:00, 341753 records sent, 68350.6 records/sec (33.37 MB/sec), 4.6 ms avg latency, 26.0 max latency.
2018-11-24 02:29:05, 341888 records sent, 68377.6 records/sec (33.39 MB/sec), 3.2 ms avg latency, 16.0 max latency.
2018-11-24 02:29:10, 341849 records sent, 68369.8 records/sec (33.38 MB/sec), 3.7 ms avg latency, 16.0 max latency.
2018-11-24 02:29:15, 341907 records sent, 68381.4 records/sec (33.39 MB/sec), 3.7 ms avg latency, 20.0 max latency.
2018-11-24 02:29:20, 341827 records sent, 68365.4 records/sec (33.38 MB/sec), 3.2 ms avg latency, 17.0 max latency.
2018-11-24 02:29:25, 341714 records sent, 68342.8 records/sec (33.37 MB/sec), 2.7 ms avg latency, 15.0 max latency.
2018-11-24 02:29:30, 341976 records sent, 68395.2 records/sec (33.40 MB/sec), 2.7 ms avg latency, 17.0 max latency.
2018-11-24 02:29:35, 341921 records sent, 68384.2 records/sec (33.39 MB/sec), 2.6 ms avg latency, 14.0 max latency.
2018-11-24 02:29:40, 341775 records sent, 68355.0 records/sec (33.38 MB/sec), 2.9 ms avg latency, 12.0 max latency.
2018-11-24 02:29:45, 341701 records sent, 68340.2 records/sec (33.37 MB/sec), 2.9 ms avg latency, 15.0 max latency.
2018-11-24 02:29:50, 341765 records sent, 68353.0 records/sec (33.38 MB/sec), 3.9 ms avg latency, 18.0 max latency.
2018-11-24 02:29:55, 341927 records sent, 68385.4 records/sec (33.39 MB/sec), 3.7 ms avg latency, 16.0 max latency.
2018-11-24 02:30:00, 342010 records sent, 68402.0 records/sec (33.40 MB/sec), 3.6 ms avg latency, 17.0 max latency.
2018-11-24 02:30:05, 341738 records sent, 68347.6 records/sec (33.37 MB/sec), 2.2 ms avg latency, 14.0 max latency.
2018-11-24 02:30:10, 341684 records sent, 68336.8 records/sec (33.37 MB/sec), 2.7 ms avg latency, 13.0 max latency.
2018-11-24 02:30:15, 341922 records sent, 68384.4 records/sec (33.39 MB/sec), 3.2 ms avg latency, 14.0 max latency.
2018-11-24 02:30:20, 341667 records sent, 68333.4 records/sec (33.37 MB/sec), 3.6 ms avg latency, 15.0 max latency.
2018-11-24 02:30:25, 341814 records sent, 68362.8 records/sec (33.38 MB/sec), 3.6 ms avg latency, 17.0 max latency.
2018-11-24 02:30:30, 341867 records sent, 68373.4 records/sec (33.39 MB/sec), 2.9 ms avg latency, 18.0 max latency.
2018-11-24 02:30:35, 341890 records sent, 68378.0 records/sec (33.39 MB/sec), 2.4 ms avg latency, 29.0 max latency.
2018-11-24 02:30:40, 341771 records sent, 68354.2 records/sec (33.38 MB/sec), 2.7 ms avg latency, 7.0 max latency.
2018-11-24 02:30:45, 341721 records sent, 68344.2 records/sec (33.37 MB/sec), 2.7 ms avg latency, 15.0 max latency.
2018-11-24 02:30:50, 341762 records sent, 68352.4 records/sec (33.38 MB/sec), 3.1 ms avg latency, 18.0 max latency.
2018-11-24 02:30:55, 341723 records sent, 68344.6 records/sec (33.37 MB/sec), 3.6 ms avg latency, 20.0 max latency.
2018-11-24 02:31:00, 341881 records sent, 68376.2 records/sec (33.39 MB/sec), 3.4 ms avg latency, 22.0 max latency.
2018-11-24 02:31:05, 341898 records sent, 68379.6 records/sec (33.39 MB/sec), 2.4 ms avg latency, 11.0 max latency.
2018-11-24 02:31:10, 341714 records sent, 68342.8 records/sec (33.37 MB/sec), 2.4 ms avg latency, 21.0 max latency.
2018-11-24 02:31:15, 341839 records sent, 68367.8 records/sec (33.38 MB/sec), 2.9 ms avg latency, 19.0 max latency.
2018-11-24 02:31:20, 341817 records sent, 68363.4 records/sec (33.38 MB/sec), 3.6 ms avg latency, 20.0 max latency.
2018-11-24 02:31:25, 341789 records sent, 68357.8 records/sec (33.38 MB/sec), 4.6 ms avg latency, 10.0 max latency.
