time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 01:35:41:056, 0, 67.9189, 13.5838, 139098, 27819.6000, 58, 4942, 13.7432, 28146.0947
2018-11-27 01:35:46:056, 0, 145.7822, 15.5727, 298562, 31892.8000, 0, 5000, 15.5727, 31892.8000
2018-11-27 01:35:51:056, 0, 215.1538, 13.8743, 440635, 28414.6000, 0, 5000, 13.8743, 28414.6000
2018-11-27 01:35:57:156, 0, 249.1963, 5.5807, 510354, 11429.3443, 0, 6100, 5.5807, 11429.3443
2018-11-27 01:36:02:156, 0, 330.8438, 16.3295, 677568, 33442.8000, 0, 5000, 16.3295, 33442.8000
2018-11-27 01:36:07:156, 0, 411.4014, 16.1115, 842550, 32996.4000, 0, 5000, 16.1115, 32996.4000
2018-11-27 01:36:12:156, 0, 493.5483, 16.4294, 1010787, 33647.4000, 0, 5000, 16.4294, 33647.4000
2018-11-27 01:36:17:156, 0, 575.0142, 16.2932, 1177629, 33368.4000, 0, 5000, 16.2932, 33368.4000
2018-11-27 01:36:22:156, 0, 655.1328, 16.0237, 1341712, 32816.6000, 0, 5000, 16.0237, 32816.6000
2018-11-27 01:36:27:156, 0, 735.7207, 16.1176, 1506756, 33008.8000, 0, 5000, 16.1176, 33008.8000
2018-11-27 01:36:32:156, 0, 816.8384, 16.2235, 1672885, 33225.8000, 0, 5000, 16.2235, 33225.8000
2018-11-27 01:36:37:156, 0, 897.2749, 16.0873, 1837619, 32946.8000, 0, 5000, 16.0873, 32946.8000
2018-11-27 01:36:42:156, 0, 978.0142, 16.1479, 2002973, 33070.8000, 0, 5000, 16.1479, 33070.8000
2018-11-27 01:36:47:156, 0, 1058.9956, 16.1963, 2168823, 33170.0000, 0, 5000, 16.1963, 33170.0000
2018-11-27 01:36:52:156, 0, 1139.9165, 16.1842, 2334549, 33145.2000, 0, 5000, 16.1842, 33145.2000
2018-11-27 01:36:57:156, 0, 1219.9746, 16.0116, 2498508, 32791.8000, 0, 5000, 16.0116, 32791.8000
2018-11-27 01:37:02:156, 0, 1300.7139, 16.1479, 2663862, 33070.8000, 0, 5000, 16.1479, 33070.8000
2018-11-27 01:37:07:157, 0, 1382.1948, 16.2929, 2830735, 33367.9264, 0, 5001, 16.2929, 33367.9264
2018-11-27 01:37:12:157, 0, 1464.2358, 16.4082, 2998755, 33604.0000, 0, 5000, 16.4082, 33604.0000
2018-11-27 01:37:17:157, 0, 1545.8984, 16.3325, 3166000, 33449.0000, 0, 5000, 16.3325, 33449.0000
2018-11-27 01:37:22:157, 0, 1626.7739, 16.1751, 3331633, 33126.6000, 0, 5000, 16.1751, 33126.6000
2018-11-27 01:37:27:157, 0, 1707.4678, 16.1388, 3496894, 33052.2000, 0, 5000, 16.1388, 33052.2000
2018-11-27 01:37:32:157, 0, 1788.3735, 16.1812, 3662589, 33139.0000, 0, 5000, 16.1812, 33139.0000
2018-11-27 01:37:37:157, 0, 1869.2490, 16.1751, 3828222, 33126.6000, 0, 5000, 16.1751, 33126.6000
2018-11-27 01:37:42:157, 0, 1950.7905, 16.3083, 3995219, 33399.4000, 0, 5000, 16.3083, 33399.4000
2018-11-27 01:37:47:157, 0, 2031.8779, 16.2175, 4161286, 33213.4000, 0, 5000, 16.2175, 33213.4000
2018-11-27 01:37:52:157, 0, 2113.5859, 16.3416, 4328624, 33467.6000, 0, 5000, 16.3416, 33467.6000
2018-11-27 01:37:57:157, 0, 2189.4360, 15.1700, 4483965, 31068.2000, 0, 5000, 15.1700, 31068.2000
2018-11-27 01:38:02:157, 0, 2270.2207, 16.1569, 4649412, 33089.4000, 0, 5000, 16.1569, 33089.4000
2018-11-27 01:38:07:157, 0, 2351.3232, 16.2205, 4815510, 33219.6000, 0, 5000, 16.2205, 33219.6000
2018-11-27 01:38:12:157, 0, 2432.4258, 16.2205, 4981608, 33219.6000, 0, 5000, 16.2205, 33219.6000
2018-11-27 01:38:17:157, 0, 2513.9067, 16.2962, 5148481, 33374.6000, 0, 5000, 16.2962, 33374.6000
2018-11-27 01:38:22:157, 0, 2594.3887, 16.0964, 5313308, 32965.4000, 0, 5000, 16.0964, 32965.4000
2018-11-27 01:38:27:158, 0, 2676.0513, 16.3293, 5480553, 33442.3115, 0, 5001, 16.3293, 33442.3115
2018-11-27 01:38:32:158, 0, 2757.5171, 16.2932, 5647395, 33368.4000, 0, 5000, 16.2932, 33368.4000
2018-11-27 01:38:37:158, 0, 2838.9980, 16.2962, 5814268, 33374.6000, 0, 5000, 16.2962, 33374.6000
2018-11-27 01:38:42:158, 0, 2920.8120, 16.3628, 5981823, 33511.0000, 0, 5000, 16.3628, 33511.0000
2018-11-27 01:38:47:158, 0, 3001.1426, 16.0661, 6146340, 32903.4000, 0, 5000, 16.0661, 32903.4000
2018-11-27 01:38:52:158, 0, 3081.4580, 16.0631, 6310826, 32897.2000, 0, 5000, 16.0631, 32897.2000
2018-11-27 01:38:57:158, 0, 3161.6675, 16.0419, 6475095, 32853.8000, 0, 5000, 16.0419, 32853.8000
2018-11-27 01:39:02:158, 0, 3241.9678, 16.0601, 6639550, 32891.0000, 0, 5000, 16.0601, 32891.0000
2018-11-27 01:39:07:158, 0, 3323.3730, 16.2811, 6806268, 33343.6000, 0, 5000, 16.2811, 33343.6000
2018-11-27 01:39:12:158, 0, 3404.1274, 16.1509, 6971653, 33077.0000, 0, 5000, 16.1509, 33077.0000
2018-11-27 01:39:17:158, 0, 3484.7456, 16.1236, 7136759, 33021.2000, 0, 5000, 16.1236, 33021.2000
2018-11-27 01:39:22:158, 0, 3566.0449, 16.2599, 7303260, 33300.2000, 0, 5000, 16.2599, 33300.2000
2018-11-27 01:39:27:158, 0, 3650.2505, 16.8411, 7475713, 34490.6000, 0, 5000, 16.8411, 34490.6000
2018-11-27 01:39:32:158, 0, 3736.3936, 17.2286, 7652134, 35284.2000, 0, 5000, 17.2286, 35284.2000
2018-11-27 01:39:37:158, 0, 3822.3096, 17.1832, 7828090, 35191.2000, 0, 5000, 17.1832, 35191.2000
2018-11-27 01:39:42:158, 0, 3907.5747, 17.0530, 8002713, 34924.6000, 0, 5000, 17.0530, 34924.6000
2018-11-27 01:39:47:158, 0, 3993.2939, 17.1438, 8178266, 35110.6000, 0, 5000, 17.1438, 35110.6000
2018-11-27 01:39:52:158, 0, 4079.5884, 17.2589, 8354997, 35346.2000, 0, 5000, 17.2589, 35346.2000
2018-11-27 01:39:57:158, 0, 4164.8838, 17.0591, 8529682, 34937.0000, 0, 5000, 17.0591, 34937.0000
2018-11-27 01:40:02:158, 0, 4250.5273, 17.1287, 8705080, 35079.6000, 0, 5000, 17.1287, 35079.6000
2018-11-27 01:40:07:158, 0, 4336.4585, 17.1862, 8881067, 35197.4000, 0, 5000, 17.1862, 35197.4000
2018-11-27 01:40:12:158, 0, 4422.1323, 17.1348, 9056527, 35092.0000, 0, 5000, 17.1348, 35092.0000
2018-11-27 01:40:17:163, 0, 4507.6699, 17.0904, 9231708, 35001.1988, 0, 5005, 17.0904, 35001.1988
2018-11-27 01:40:22:163, 0, 4593.4951, 17.1650, 9407478, 35154.0000, 0, 5000, 17.1650, 35154.0000
2018-11-27 01:40:27:163, 0, 4679.0327, 17.1075, 9582659, 35036.2000, 0, 5000, 17.1075, 35036.2000
2018-11-27 01:40:32:163, 0, 4764.3735, 17.0682, 9757437, 34955.6000, 0, 5000, 17.0682, 34955.6000
