time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 01:35:37:675, 0, 74.6548, 14.9310, 152893, 30578.6000, 19, 4981, 14.9879, 30695.2419
2018-11-27 01:35:42:675, 0, 156.8926, 16.4476, 321316, 33684.6000, 0, 5000, 16.4476, 33684.6000
2018-11-27 01:35:47:675, 0, 238.9033, 16.4021, 489274, 33591.6000, 0, 5000, 16.4021, 33591.6000
2018-11-27 01:35:52:675, 0, 310.6060, 14.3405, 636121, 29369.4000, 0, 5000, 14.3405, 29369.4000
2018-11-27 01:35:57:675, 0, 327.9224, 3.4633, 671585, 7092.8000, 0, 5000, 3.4633, 7092.8000
2018-11-27 01:36:02:675, 0, 410.5234, 16.5202, 840752, 33833.4000, 0, 5000, 16.5202, 33833.4000
2018-11-27 01:36:07:676, 0, 494.7744, 16.8468, 1013298, 34502.2995, 0, 5001, 16.8468, 34502.2995
2018-11-27 01:36:12:678, 0, 578.6016, 16.7587, 1184976, 34321.8713, 0, 5002, 16.7587, 34321.8713
2018-11-27 01:36:17:679, 0, 663.4731, 16.9709, 1358793, 34756.4487, 0, 5001, 16.9709, 34756.4487
2018-11-27 01:36:22:679, 0, 747.1338, 16.7321, 1530130, 34267.4000, 0, 5000, 16.7321, 34267.4000
2018-11-27 01:36:27:679, 0, 830.4917, 16.6716, 1700847, 34143.4000, 0, 5000, 16.6716, 34143.4000
2018-11-27 01:36:32:679, 0, 914.6367, 16.8290, 1873176, 34465.8000, 0, 5000, 16.8290, 34465.8000
2018-11-27 01:36:37:679, 0, 998.8877, 16.8502, 2045722, 34509.2000, 0, 5000, 16.8502, 34509.2000
2018-11-27 01:36:42:679, 0, 1082.5332, 16.7291, 2217028, 34261.2000, 0, 5000, 16.7291, 34261.2000
2018-11-27 01:36:47:679, 0, 1167.1626, 16.9259, 2390349, 34664.2000, 0, 5000, 16.9259, 34664.2000
2018-11-27 01:36:52:679, 0, 1251.5952, 16.8865, 2563267, 34583.6000, 0, 5000, 16.8865, 34583.6000
2018-11-27 01:36:57:679, 0, 1335.4375, 16.7685, 2734976, 34341.8000, 0, 5000, 16.7685, 34341.8000
2018-11-27 01:37:02:679, 0, 1419.1738, 16.7473, 2906468, 34298.4000, 0, 5000, 16.7473, 34298.4000
2018-11-27 01:37:07:679, 0, 1504.2422, 17.0137, 3080688, 34844.0000, 0, 5000, 17.0137, 34844.0000
2018-11-27 01:37:12:679, 0, 1589.6284, 17.0772, 3255559, 34974.2000, 0, 5000, 17.0772, 34974.2000
2018-11-27 01:37:17:679, 0, 1674.3638, 16.9471, 3429097, 34707.6000, 0, 5000, 16.9471, 34707.6000
2018-11-27 01:37:22:679, 0, 1757.4946, 16.6262, 3599349, 34050.4000, 0, 5000, 16.6262, 34050.4000
2018-11-27 01:37:27:679, 0, 1840.8979, 16.6807, 3770159, 34162.0000, 0, 5000, 16.6807, 34162.0000
2018-11-27 01:37:32:679, 0, 1924.6191, 16.7442, 3941620, 34292.2000, 0, 5000, 16.7442, 34292.2000
2018-11-27 01:37:37:679, 0, 2008.6885, 16.8139, 4113794, 34434.8000, 0, 5000, 16.8139, 34434.8000
2018-11-27 01:37:42:679, 0, 2093.3633, 16.9350, 4287208, 34682.8000, 0, 5000, 16.9350, 34682.8000
2018-11-27 01:37:47:679, 0, 2178.1138, 16.9501, 4460777, 34713.8000, 0, 5000, 16.9501, 34713.8000
2018-11-27 01:37:52:679, 0, 2262.7129, 16.9198, 4634036, 34651.8000, 0, 5000, 16.9198, 34651.8000
2018-11-27 01:37:57:679, 0, 2341.6055, 15.7785, 4795608, 32314.4000, 0, 5000, 15.7785, 32314.4000
2018-11-27 01:38:02:679, 0, 2425.8110, 16.8411, 4968061, 34490.6000, 0, 5000, 16.8411, 34490.6000
2018-11-27 01:38:07:679, 0, 2510.5615, 16.9501, 5141630, 34713.8000, 0, 5000, 16.9501, 34713.8000
2018-11-27 01:38:12:679, 0, 2595.0547, 16.8986, 5314672, 34608.4000, 0, 5000, 16.8986, 34608.4000
2018-11-27 01:38:17:679, 0, 2679.7446, 16.9380, 5488117, 34689.0000, 0, 5000, 16.9380, 34689.0000
2018-11-27 01:38:22:679, 0, 2765.4941, 17.1499, 5663732, 35123.0000, 0, 5000, 17.1499, 35123.0000
2018-11-27 01:38:27:679, 0, 2850.4111, 16.9834, 5837642, 34782.0000, 0, 5000, 16.9834, 34782.0000
2018-11-27 01:38:32:679, 0, 2934.9043, 16.8986, 6010684, 34608.4000, 0, 5000, 16.8986, 34608.4000
2018-11-27 01:38:37:679, 0, 3019.3672, 16.8926, 6183664, 34596.0000, 0, 5000, 16.8926, 34596.0000
