time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 14:40:56:562, 0, 44.1392, 8.8225, 90397, 18068.5589, 20, 4983, 8.8579, 18141.0797
2018-11-27 14:41:02:044, 0, 59.4575, 2.7943, 121769, 5722.7289, 0, 5482, 2.7943, 5722.7289
2018-11-27 14:41:09:080, 0, 72.4146, 1.8415, 148305, 3771.4611, 0, 7036, 1.8415, 3771.4611
2018-11-27 14:41:14:081, 0, 88.3384, 3.1841, 180917, 6521.0958, 0, 5001, 3.1841, 6521.0958
2018-11-27 14:41:19:082, 0, 104.0200, 3.1357, 213033, 6421.9156, 0, 5001, 3.1357, 6421.9156
2018-11-27 14:41:24:086, 0, 119.9893, 3.1913, 245738, 6535.7714, 0, 5004, 3.1913, 6535.7714
2018-11-27 14:41:29:088, 0, 135.5347, 3.1078, 277575, 6364.8541, 0, 5002, 3.1078, 6364.8541
2018-11-27 14:41:34:090, 0, 151.3979, 3.1714, 310063, 6495.0020, 0, 5002, 3.1714, 6495.0020
2018-11-27 14:41:39:091, 0, 167.2612, 3.1720, 342551, 6496.3007, 0, 5001, 3.1720, 6496.3007
2018-11-27 14:41:44:092, 0, 183.0942, 3.1660, 374977, 6483.9032, 0, 5001, 3.1660, 6483.9032
2018-11-27 14:41:49:093, 0, 198.4883, 3.0782, 406504, 6304.1392, 0, 5001, 3.0782, 6304.1392
2018-11-27 14:41:54:095, 0, 214.4272, 3.1865, 439147, 6525.9896, 0, 5002, 3.1865, 6525.9896
2018-11-27 14:41:59:099, 0, 230.4116, 3.1943, 471883, 6541.9664, 0, 5004, 3.1943, 6541.9664
2018-11-27 14:42:04:099, 0, 246.3506, 3.1878, 504526, 6528.6000, 0, 5000, 3.1878, 6528.6000
2018-11-27 14:42:09:102, 0, 262.1987, 3.1677, 536983, 6487.5075, 0, 5003, 3.1677, 6487.5075
2018-11-27 14:42:14:102, 0, 277.9258, 3.1454, 569192, 6441.8000, 0, 5000, 3.1454, 6441.8000
2018-11-27 14:42:19:103, 0, 293.1685, 3.0479, 600409, 6242.1516, 0, 5001, 3.0479, 6242.1516
2018-11-27 14:42:24:103, 0, 309.0015, 3.1666, 632835, 6485.2000, 0, 5000, 3.1666, 6485.2000
2018-11-27 14:42:29:105, 0, 324.9858, 3.1956, 665571, 6544.5822, 0, 5002, 3.1956, 6544.5822
2018-11-27 14:42:34:106, 0, 340.8491, 3.1720, 698059, 6496.3007, 0, 5001, 3.1720, 6496.3007
2018-11-27 14:42:39:107, 0, 356.3340, 3.0964, 729772, 6341.3317, 0, 5001, 3.0964, 6341.3317
2018-11-27 14:42:44:111, 0, 372.2275, 3.1762, 762322, 6504.7962, 0, 5004, 3.1762, 6504.7962
2018-11-27 14:42:49:114, 0, 387.8789, 3.1284, 794376, 6406.9558, 0, 5003, 3.1284, 6406.9558
2018-11-27 14:42:54:116, 0, 403.6816, 3.1593, 826740, 6470.2119, 0, 5002, 3.1593, 6470.2119
2018-11-27 14:42:59:118, 0, 419.6509, 3.1926, 859445, 6538.3846, 0, 5002, 3.1926, 6538.3846
2018-11-27 14:43:04:120, 0, 434.9087, 3.0503, 890693, 6247.1012, 0, 5002, 3.0503, 6247.1012
2018-11-27 14:43:09:125, 0, 450.5146, 3.1181, 922654, 6385.8142, 0, 5005, 3.1181, 6385.8142
2018-11-27 14:43:14:128, 0, 465.9541, 3.0860, 954274, 6320.2079, 0, 5003, 3.0860, 6320.2079
2018-11-27 14:43:19:133, 0, 481.8022, 3.1665, 986731, 6484.9151, 0, 5005, 3.1665, 6484.9151
2018-11-27 14:43:24:139, 0, 497.4990, 3.1356, 1018878, 6421.6940, 0, 5006, 3.1356, 6421.6940
2018-11-27 14:43:29:145, 0, 513.3169, 3.1598, 1051273, 6471.2345, 0, 5006, 3.1598, 6471.2345
2018-11-27 14:43:34:149, 0, 529.1499, 3.1641, 1083699, 6480.0160, 0, 5004, 3.1641, 6480.0160
2018-11-27 14:43:39:150, 0, 544.8921, 3.1478, 1115939, 6446.7107, 0, 5001, 3.1478, 6446.7107
2018-11-27 14:43:44:153, 0, 560.6797, 3.1556, 1148272, 6462.7224, 0, 5003, 3.1556, 6462.7224
2018-11-27 14:43:49:153, 0, 576.6035, 3.1848, 1180884, 6522.4000, 0, 5000, 3.1848, 6522.4000
2018-11-27 14:43:54:154, 0, 592.4668, 3.1720, 1213372, 6496.3007, 0, 5001, 3.1720, 6496.3007
2018-11-27 14:43:59:154, 0, 608.2695, 3.1605, 1245736, 6472.8000, 0, 5000, 3.1605, 6472.8000
2018-11-27 14:44:04:157, 0, 623.9209, 3.1284, 1277790, 6406.9558, 0, 5003, 3.1284, 6406.9558
2018-11-27 14:44:09:157, 0, 639.6025, 3.1363, 1309906, 6423.2000, 0, 5000, 3.1363, 6423.2000
2018-11-27 14:44:14:158, 0, 655.4355, 3.1660, 1342332, 6483.9032, 0, 5001, 3.1660, 6483.9032
2018-11-27 14:44:19:160, 0, 671.2231, 3.1563, 1374665, 6464.0144, 0, 5002, 3.1563, 6464.0144
2018-11-27 14:44:24:162, 0, 686.9805, 3.1502, 1406936, 6451.6194, 0, 5002, 3.1502, 6451.6194
2018-11-27 14:44:29:166, 0, 702.6016, 3.1217, 1438928, 6393.2854, 0, 5004, 3.1217, 6393.2854
2018-11-27 14:44:34:167, 0, 718.2832, 3.1357, 1471044, 6421.9156, 0, 5001, 3.1357, 6421.9156
2018-11-27 14:44:39:174, 0, 734.1465, 3.1682, 1503532, 6488.5161, 0, 5007, 3.1682, 6488.5161
2018-11-27 14:44:44:175, 0, 750.1460, 3.1993, 1536299, 6552.0896, 0, 5001, 3.1993, 6552.0896
2018-11-27 14:44:49:179, 0, 766.1001, 3.1883, 1568973, 6529.5763, 0, 5004, 3.1883, 6529.5763
2018-11-27 14:44:54:182, 0, 782.0239, 3.1829, 1601585, 6518.4889, 0, 5003, 3.1829, 6518.4889
