procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  25739     61   5719    0    0     0    47    1    0  2  1 97  0  0 2018-12-21 13:33:42
 0  0      0  25739     61   5719    0    0     0   572  547  620  0  0 97  3  0 2018-12-21 13:33:43
 0  0      0  25740     61   5719    0    0     0     0  133  158  0  0 100  0  0 2018-12-21 13:33:44
 0  0      0  25741     61   5719    0    0     0     0  136  248  0  0 100  0  0 2018-12-21 13:33:45
 0  0      0  25742     61   5719    0    0     0    72  456  775  1  0 99  0  0 2018-12-21 13:33:46
 5  0      0  25731     61   5719    0    0     0     0 21817 27923 22  5 73  0  0 2018-12-21 13:33:47
 7  0      0  25732     61   5719    0    0     0     0 33377 42019 36  7 57  0  0 2018-12-21 13:33:48
 5  0      0  25733     61   5719    0    0     0     0 36304 43732 34  9 57  0  0 2018-12-21 13:33:49
 6  0      0  25732     61   5719    0    0     0     0 35948 42837 35  8 57  0  0 2018-12-21 13:33:50
 5  0      0  25733     61   5719    0    0     0     0 36928 43133 34  9 58  0  0 2018-12-21 13:33:51
 6  0      0  25733     61   5719    0    0     0     0 38106 44780 35  9 57  0  0 2018-12-21 13:33:52
 6  0      0  25733     61   5719    0    0     0     0 37341 47659 37  9 55  0  0 2018-12-21 13:33:53
 5  0      0  25734     61   5719    0    0     0     0 36663 43645 34  9 57  0  0 2018-12-21 13:33:54
 5  0      0  25734     61   5719    0    0     0     0 35088 42604 34  8 57  0  0 2018-12-21 13:33:55
 6  0      0  25732     61   5719    0    0     0     0 35848 43685 36  7 56  0  0 2018-12-21 13:33:56
 4  0      0  25732     61   5719    0    0     0     0 36860 43464 36  7 57  0  0 2018-12-21 13:33:57
 6  0      0  25734     61   5719    0    0     0     0 36126 43695 35  8 57  0  0 2018-12-21 13:33:58
 7  0      0  25734     61   5719    0    0     0  2920 35805 42393 35  8 57  1  0 2018-12-21 13:33:59
 5  0      0  25734     61   5719    0    0     0     0 36391 43379 35  8 56  0  0 2018-12-21 13:34:00
 5  0      0  25731     61   5719    0    0     0     0 36431 44286 35  9 56  0  0 2018-12-21 13:34:01
 7  0      0  25734     61   5719    0    0     0     0 34875 42177 35  8 56  0  0 2018-12-21 13:34:02
 7  0      0  25736     61   5719    0    0     0     0 36539 43672 34  9 57  0  0 2018-12-21 13:34:03
 7  0      0  25734     61   5719    0    0     0     0 37214 44080 35  8 56  0  0 2018-12-21 13:34:04
 5  0      0  25731     61   5719    0    0     0     0 36893 43625 36  7 57  0  0 2018-12-21 13:34:05
 5  0      0  25730     61   5719    0    0     0     0 36233 43833 35  9 57  0  0 2018-12-21 13:34:06
 5  0      0  25730     61   5719    0    0     0     0 36878 43018 35  8 57  0  0 2018-12-21 13:34:07
