procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28163    149   3238    0    0     0     4    1    1  1  0 98  0  0 2018-12-20 14:18:52
 0  0      0  28166    149   3238    0    0     0     0  173  257  0  0 100  0  0 2018-12-20 14:18:53
 0  0      0  28168    149   3238    0    0     0   572  507  706  0  0 98  2  0 2018-12-20 14:18:54
 0  0      0  28170    149   3238    0    0     0     0   89  125  0  0 100  0  0 2018-12-20 14:18:55
 0  0      0  28172    149   3238    0    0     0   156  484  731  0  0 99  1  0 2018-12-20 14:18:56
 5  0      0  28162    149   3238    0    0     0     0 12639 12018  6  2 93  0  0 2018-12-20 14:18:57
 3  0      0  28141    149   3238    0    0     0     0 37313 37904 18  6 77  0  0 2018-12-20 14:18:58
 5  0      0  28161    149   3238    0    0     0    76 37602 37881 18  6 76  0  0 2018-12-20 14:18:59
 3  0      0  28134    149   3238    0    0     0     0 38669 39630 18  5 76  0  0 2018-12-20 14:19:00
 3  0      0  28152    149   3238    0    0     0    76 36869 38100 17  6 77  0  0 2018-12-20 14:19:01
 4  0      0  28130    149   3238    0    0     0   140 36265 38211 18  5 77  0  0 2018-12-20 14:19:02
 4  0      0  28145    149   3238    0    0     0     0 37203 38334 17  6 77  0  0 2018-12-20 14:19:03
 2  0      0  28139    149   3239    0    0     0    76 35267 38523 17  5 77  0  0 2018-12-20 14:19:04
 3  0      0  28143    149   3239    0    0     0     0 36299 40142 18  6 76  0  0 2018-12-20 14:19:05
 4  0      0  28163    149   3239    0    0     0    72 35341 37987 18  5 77  0  0 2018-12-20 14:19:06
 4  0      0  28132    149   3239    0    0     0     0 35647 39617 18  5 77  0  0 2018-12-20 14:19:07
 1  0      0  28155    149   3238    0    0     0   356 36404 36623 17  5 76  1  0 2018-12-20 14:19:08
 2  0      0  28131    149   3238    0    0     0     0 35503 37253 17  5 78  0  0 2018-12-20 14:19:09
 2  1      0  28146    149   3239    0    0     0  3084 39929 40479 18  5 76  0  0 2018-12-20 14:19:10
 3  0      0  28132    149   3239    0    0     0    80 37946 38627 17  6 76  1  0 2018-12-20 14:19:11
 5  0      0  28142    149   3239    0    0     0     0 38581 39291 18  6 76  0  0 2018-12-20 14:19:12
 3  0      0  28159    149   3239    0    0     0    72 37527 38907 18  5 77  0  0 2018-12-20 14:19:13
 1  0      0  28128    149   3239    0    0     0     0 36314 38946 19  5 76  0  0 2018-12-20 14:19:14
 1  0      0  28155    149   3239    0    0     0    76 34129 36919 17  5 77  0  0 2018-12-20 14:19:15
 2  1      0  28131    149   3239    0    0     0    72 33906 38370 17  5 78  0  0 2018-12-20 14:19:16
 2  0      0  28148    149   3239    0    0     0     4 35927 38365 18  6 76  0  0 2018-12-20 14:19:17
 3  0      0  28137    149   3239    0    0     0    72 34179 37616 18  5 78  0  0 2018-12-20 14:19:18
 3  0      0  28138    149   3239    0    0     0     0 36943 39647 19  5 76  0  0 2018-12-20 14:19:19
 3  0      0  28161    149   3239    0    0     0    76 34560 37129 18  6 77  0  0 2018-12-20 14:19:20
 2  0      0  28130    149   3239    0    0     0    60 34573 38594 18  6 76  0  0 2018-12-20 14:19:21
 4  0      0  28154    149   3239    0    0     0    76 33682 36461 16  6 78  0  0 2018-12-20 14:19:22
 0  0      0  28133    149   3239    0    0     0     0 33849 37502 18  5 78  0  0 2018-12-20 14:19:23
 4  0      0  28147    149   3239    0    0     0    72 35144 39170 17  6 77  0  0 2018-12-20 14:19:24
 4  0      0  28131    149   3239    0    0     0    76 34926 38574 19  5 76  0  0 2018-12-20 14:19:25
 3  0      0  28138    149   3239    0    0     0     0 35993 40295 19  6 76  0  0 2018-12-20 14:19:26
 3  0      0  28156    149   3239    0    0     0    72 33752 36816 17  5 78  0  0 2018-12-20 14:19:27
 1  0      0  28133    149   3239    0    0     0     0 34926 38785 18  5 77  0  0 2018-12-20 14:19:28
 2  0      0  28151    149   3239    0    0     0    76 35900 38473 18  5 77  0  0 2018-12-20 14:19:29
 4  0      0  28131    149   3239    0    0     0     0 34849 39084 19  5 76  0  0 2018-12-20 14:19:30
 2  0      0  28150    149   3239    0    0     0    72 36396 39931 19  5 76  0  0 2018-12-20 14:19:31
 3  0      0  28135    149   3239    0    0     0    72 34644 37955 17  5 77  0  0 2018-12-20 14:19:32
 3  0      0  28141    149   3239    0    0     0     0 36170 40027 19  5 76  0  0 2018-12-20 14:19:33
 3  0      0  28159    149   3239    0    0     0    76 34791 36966 18  5 77  0  0 2018-12-20 14:19:34
 2  0      0  28133    149   3239    0    0     0     0 36030 41776 19  6 75  0  0 2018-12-20 14:19:35
 2  0      0  28158    149   3239    0    0     0    76 34209 38722 16  5 78  0  0 2018-12-20 14:19:36
 2  0      0  28130    149   3239    0    0     0    72 32482 34304 15  5 80  0  0 2018-12-20 14:19:37
 4  0      0  28147    149   3239    0    0     0     0 37283 39568 17  5 78  0  0 2018-12-20 14:19:38
 3  0      0  28151    149   3239    0    0     0    72 35359 37810 16  4 79  0  0 2018-12-20 14:19:39
 3  0      0  28139    149   3239    0    0     0     0 36158 38154 17  5 78  0  0 2018-12-20 14:19:40
 2  0      0  28159    149   3239    0    0     0  2260 35955 38270 17  5 78  1  0 2018-12-20 14:19:41
 4  0      0  28133    149   3239    0    0     0     0 35005 36821 17  5 78  0  0 2018-12-20 14:19:42
 6  0      0  28149    149   3239    0    0     0    72 33957 35447 16  5 79  0  0 2018-12-20 14:19:43
 2  0      0  28133    149   3239    0    0     0    72 34601 37099 17  4 79  0  0 2018-12-20 14:19:44
 1  0      0  28144    149   3239    0    0     0     0 37054 39789 18  5 77  0  0 2018-12-20 14:19:45
 5  0      0  28156    149   3239    0    0     0    76 33473 35006 16  5 79  0  0 2018-12-20 14:19:46
 4  0      0  28132    149   3239    0    0     0     0 36015 37533 17  5 78  0  0 2018-12-20 14:19:47
 3  0      0  28159    149   3239    0    0     0    72 35713 35983 17  5 78  0  0 2018-12-20 14:19:48
 0  0      0  28130    149   3239    0    0     0     0 34313 36218 17  6 78  0  0 2018-12-20 14:19:49
 3  0      0  28145    149   3239    0    0     0    76 34497 36138 15  5 79  0  0 2018-12-20 14:19:50
 0  0      0  28139    149   3239    0    0     0    76 35675 37556 17  5 78  0  0 2018-12-20 14:19:51
 2  0      0  28138    149   3239    0    0     0     0 35421 37459 17  5 78  0  0 2018-12-20 14:19:52
 3  0      0  28124    149   3239    0    0     0  8296 30246 31111 14  5 81  1  0 2018-12-20 14:19:53
 3  0      0  28134    149   3239    0    0     0     0 36369 37619 16  5 79  0  0 2018-12-20 14:19:54
 1  0      0  28154    149   3239    0    0     0    76 35751 37631 17  5 77  0  0 2018-12-20 14:19:55
 3  0      0  28129    149   3239    0    0     0     0 34119 36292 15  6 79  0  0 2018-12-20 14:19:56
