procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19847     71  10511    0    0     0   225    1    2  1  0 99  0  0 2018-11-27 04:07:35
 0  0      0  19848     71  10511    0    0     0    68  503  854  0  0 100  0  0 2018-11-27 04:07:36
 0  0      0  19848     71  10511    0    0     0     0  372  674  0  0 100  0  0 2018-11-27 04:07:37
 0  0      0  19848     71  10511    0    0     0     4  359  651  0  0 100  0  0 2018-11-27 04:07:38
 1  0      0  19827     71  10533    0    0     0    68 4459 4787  3  1 96  0  0 2018-11-27 04:07:39
 1  0      0  19787     71  10573    0    0     0    68 18686 17687  8  5 87  0  0 2018-11-27 04:07:40
 4  0      0  19749     71  10613    0    0     0   132 28878 27010 11  6 83  0  0 2018-11-27 04:07:41
 1  0      0  19709     71  10654    0    0     0     0 38121 34674 14  7 79  0  0 2018-11-27 04:07:42
 3  0      0  19670     71  10692    0    0     0     0 48932 39309 15  8 77  0  0 2018-11-27 04:07:43
 2  0      0  19631     71  10731    0    0     0     0 57052 41346 15  8 76  0  0 2018-11-27 04:07:44
 3  0      0  19594     71  10769    0    0     0     0 60317 41821 17  8 75  0  0 2018-11-27 04:07:45
 2  0      0  19556     71  10806    0    0     0   132 60700 41041 15  9 75  0  0 2018-11-27 04:07:46
 3  0      0  19518     71  10844    0    0     0     0 61161 40973 14  9 76  0  0 2018-11-27 04:07:47
 2  0      0  19481     71  10881    0    0     0  3216 61315 41620 16  9 75  1  0 2018-11-27 04:07:48
 2  0      0  19444     71  10918    0    0     0     0 61534 41326 16  9 74  0  0 2018-11-27 04:07:49
 3  0      0  19408     71  10954    0    0     0     0 61034 40577 15  9 76  0  0 2018-11-27 04:07:50
 3  0      0  19373     71  10989    0    0     0    68 62176 40772 15  9 75  0  0 2018-11-27 04:07:51
 4  0      0  19338     71  11025    0    0     0     0 62373 41174 15  9 76  0  0 2018-11-27 04:07:52
 4  0      0  19302     71  11060    0    0     0    16 62035 41174 15  9 76  0  0 2018-11-27 04:07:53
 4  0      0  19268     71  11094    0    0     0     0 61257 40223 16  9 75  0  0 2018-11-27 04:07:54
 5  0      0  19230     71  11132    0    0     0     0 62044 41785 15  9 76  0  0 2018-11-27 04:07:55
 4  0      0  19193     71  11169    0    0     0    68 62355 41876 15  9 76  0  0 2018-11-27 04:07:56
 0  0      0  19158     71  11204    0    0     0     0 62463 41143 17  9 75  0  0 2018-11-27 04:07:57
 0  3      0  19139     71  11223    0    0     0 115468 33124 22238  9  6 74 12  0 2018-11-27 04:07:58
 5  0      0  19108     71  11254    0    0     0     0 52215 35380 13  8 81 1822991211  0 2018-11-27 04:07:59
 2  0      0  19072     71  11289    0    0     0     0 59840 40882 16 10 75  0  0 2018-11-27 04:08:00
 2  0      0  19037     71  11324    0    0     0    68 59787 40714 15 10 75  0  0 2018-11-27 04:08:01
 3  0      0  19003     71  11359    0    0     0     0 59350 40631 17  9 74  0  0 2018-11-27 04:08:02
 0  2      0  18969     71  11393    0    0     0 202736 48995 34059 13 11 73  4  0 2018-11-27 04:08:03
 0  2      0  18970     71  11392    0    0     0 196584  437  357  0  0 85 15  0 2018-11-27 04:08:04
 0  2      0  18971     71  11391    0    0     0 163864  469  467  0  0 83 16  0 2018-11-27 04:08:05
 0  2      0  18972     71  11390    0    0     0 136872  539  564  0  0 80 19  0 2018-11-27 04:08:06
 0  1      0  18973     71  11389    0    0     0 79684  392  300  0  0 88 12  0 2018-11-27 04:08:07
 1  0      0  18946     71  11415    0    0     0     0 45571 32154 11  7 82  0  0 2018-11-27 04:08:08
 3  0      0  18910     71  11452    0    0     0     0 59648 41648 15  9 76  0  0 2018-11-27 04:08:09
 3  0      0  18875     71  11487    0    0     0     0 58676 40822 17  9 74  0  0 2018-11-27 04:08:10
 2  0      0  18841     71  11521    0    0     0    68 59924 41353 16  9 75  0  0 2018-11-27 04:08:11
 2  1      0  18804     71  11558    0    0     0 159932 59910 42418 15  9 74  2  0 2018-11-27 04:08:12
 4  0      0  18770     71  11592    0    0     0  1400 60205 42667 15 10 70  5  0 2018-11-27 04:08:13
 1  0      0  18735     71  11626    0    0     0     0 58624 39207 16  8 75  0  0 2018-11-27 04:08:14
 2  0      0  18701     71  11660    0    0     0     0 59784 39395 15  9 76  0  0 2018-11-27 04:08:15
 1  0      0  18668     71  11693    0    0     0   132 60101 39837 16  8 76  0  0 2018-11-27 04:08:16
 3  0      0  18633     71  11729    0    0     0     0 59882 39688 16  9 75  0  0 2018-11-27 04:08:17
 2  0      0  18599     71  11762    0    0     0     0 58648 39115 17  9 74  0  0 2018-11-27 04:08:18
 3  0      0  18565     71  11797    0    0     0     0 59407 39748 15  9 76  0  0 2018-11-27 04:08:19
 3  0      0  18530     71  11832    0    0     0     0 59821 40124 17  9 74  0  0 2018-11-27 04:08:20
 4  0      0  18494     71  11867    0    0     0   132 59864 40066 15  9 75  0  0 2018-11-27 04:08:21
 3  0      0  18460     71  11901    0    0     0     0 58899 39476 17  9 74  0  0 2018-11-27 04:08:22
 2  0      0  18425     71  11936    0    0     0     0 59686 39834 16  9 75  0  0 2018-11-27 04:08:23
 3  0      0  18390     71  11971    0    0     0     0 59791 39953 15  9 76  0  0 2018-11-27 04:08:24
 2  0      0  18355     71  12006    0    0     0     0 59953 39769 16  9 75  0  0 2018-11-27 04:08:25
