2018-12-24 20:52:09, id: test-205209-498, starting consumer #0
2018-12-24 20:52:09, id: test-205209-498, starting consumer #0, channel #0
2018-12-24 20:52:11, id: test-205209-498, time: 1.478s, received: 0.68 msg/s
2018-12-24 20:52:12, id: test-205209-498, time: 2.478s, received: 14884 msg/s
2018-12-24 20:52:13, id: test-205209-498, time: 3.478s, received: 16032 msg/s
2018-12-24 20:52:14, id: test-205209-498, time: 4.478s, received: 17638 msg/s
2018-12-24 20:52:15, id: test-205209-498, time: 5.478s, received: 18365 msg/s
2018-12-24 20:52:16, id: test-205209-498, time: 6.478s, received: 18023 msg/s
2018-12-24 20:52:17, id: test-205209-498, time: 7.478s, received: 18640 msg/s
2018-12-24 20:52:18, id: test-205209-498, time: 8.478s, received: 18572 msg/s
2018-12-24 20:52:19, id: test-205209-498, time: 9.478s, received: 18726 msg/s
2018-12-24 20:52:20, id: test-205209-498, time: 10.478s, received: 18625 msg/s
2018-12-24 20:52:21, id: test-205209-498, time: 11.478s, received: 18355 msg/s
2018-12-24 20:52:22, id: test-205209-498, time: 12.478s, received: 18373 msg/s
2018-12-24 20:52:23, id: test-205209-498, time: 13.478s, received: 18774 msg/s
2018-12-24 20:52:24, id: test-205209-498, time: 14.478s, received: 18410 msg/s
2018-12-24 20:52:25, id: test-205209-498, time: 15.478s, received: 18194 msg/s
2018-12-24 20:52:26, id: test-205209-498, time: 16.478s, received: 17952 msg/s
2018-12-24 20:52:27, id: test-205209-498, time: 17.478s, received: 18283 msg/s
2018-12-24 20:52:28, id: test-205209-498, time: 18.478s, received: 18540 msg/s
2018-12-24 20:52:29, id: test-205209-498, time: 19.478s, received: 18296 msg/s
2018-12-24 20:52:30, id: test-205209-498, time: 20.478s, received: 18134 msg/s
2018-12-24 20:52:31, id: test-205209-498, time: 21.478s, received: 17685 msg/s
2018-12-24 20:52:32, id: test-205209-498, time: 22.478s, received: 17954 msg/s
2018-12-24 20:52:33, id: test-205209-498, time: 23.478s, received: 17995 msg/s
2018-12-24 20:52:34, id: test-205209-498, time: 24.478s, received: 17924 msg/s
2018-12-24 20:52:35, id: test-205209-498, time: 25.478s, received: 18055 msg/s
2018-12-24 20:52:36, id: test-205209-498, time: 26.478s, received: 17875 msg/s
2018-12-24 20:52:37, id: test-205209-498, time: 27.478s, received: 17976 msg/s
2018-12-24 20:52:38, id: test-205209-498, time: 28.478s, received: 18248 msg/s
2018-12-24 20:52:39, id: test-205209-498, time: 29.478s, received: 18138 msg/s
2018-12-24 20:52:40, id: test-205209-498, time: 30.478s, received: 18187 msg/s
2018-12-24 20:52:41, id: test-205209-498, time: 31.478s, received: 17993 msg/s
2018-12-24 20:52:42, id: test-205209-498, time: 32.478s, received: 18026 msg/s
2018-12-24 20:52:43, id: test-205209-498, time: 33.478s, received: 18072 msg/s
2018-12-24 20:52:44, id: test-205209-498, time: 34.478s, received: 17933 msg/s
2018-12-24 20:52:45, id: test-205209-498, time: 35.478s, received: 17797 msg/s
2018-12-24 20:52:46, id: test-205209-498, time: 36.478s, received: 18193 msg/s
2018-12-24 20:52:47, id: test-205209-498, time: 37.478s, received: 18288 msg/s
2018-12-24 20:52:48, id: test-205209-498, time: 38.478s, received: 18077 msg/s
2018-12-24 20:52:49, id: test-205209-498, time: 39.478s, received: 18290 msg/s
2018-12-24 20:52:50, id: test-205209-498, time: 40.478s, received: 17830 msg/s
2018-12-24 20:52:51, id: test-205209-498, time: 41.478s, received: 17927 msg/s
2018-12-24 20:52:52, id: test-205209-498, time: 42.478s, received: 18332 msg/s
2018-12-24 20:52:53, id: test-205209-498, time: 43.478s, received: 18527 msg/s
2018-12-24 20:52:54, id: test-205209-498, time: 44.478s, received: 18203 msg/s
2018-12-24 20:52:55, id: test-205209-498, time: 45.478s, received: 18016 msg/s
2018-12-24 20:52:56, id: test-205209-498, time: 46.478s, received: 18199 msg/s
2018-12-24 20:52:57, id: test-205209-498, time: 47.478s, received: 18296 msg/s
2018-12-24 20:52:58, id: test-205209-498, time: 48.478s, received: 18221 msg/s
2018-12-24 20:52:59, id: test-205209-498, time: 49.478s, received: 18150 msg/s
2018-12-24 20:53:00, id: test-205209-498, time: 50.478s, received: 18155 msg/s
2018-12-24 20:53:01, id: test-205209-498, time: 51.478s, received: 18262 msg/s
2018-12-24 20:53:02, id: test-205209-498, time: 52.478s, received: 18257 msg/s
2018-12-24 20:53:03, id: test-205209-498, time: 53.478s, received: 17982 msg/s
2018-12-24 20:53:04, id: test-205209-498, time: 54.478s, received: 18127 msg/s
2018-12-24 20:53:05, id: test-205209-498, time: 55.478s, received: 17903 msg/s
2018-12-24 20:53:06, id: test-205209-498, time: 56.478s, received: 18110 msg/s
2018-12-24 20:53:07, id: test-205209-498, time: 57.478s, received: 18041 msg/s
2018-12-24 20:53:08, id: test-205209-498, time: 58.478s, received: 18029 msg/s
2018-12-24 20:53:09, id: test-205209-498, time: 59.478s, received: 18050 msg/s
2018-12-24 20:53:10, id: test-205209-498, time: 60.478s, received: 17836 msg/s
2018-12-24 20:53:11, id: test-205209-498, time: 61.478s, received: 18154 msg/s
2018-12-24 20:53:12, id: test-205209-498, time: 62.478s, received: 18150 msg/s
2018-12-24 20:53:13, id: test-205209-498, time: 63.478s, received: 17981 msg/s
2018-12-24 20:53:14, id: test-205209-498, time: 64.478s, received: 17744 msg/s
2018-12-24 20:53:15, id: test-205209-498, time: 65.478s, received: 17949 msg/s
2018-12-24 20:53:16, id: test-205209-498, time: 66.478s, received: 18006 msg/s
2018-12-24 20:53:17, id: test-205209-498, time: 67.478s, received: 18340 msg/s
2018-12-24 20:53:18, id: test-205209-498, time: 68.478s, received: 18218 msg/s
2018-12-24 20:53:19, id: test-205209-498, time: 69.478s, received: 18347 msg/s
2018-12-24 20:53:20, id: test-205209-498, time: 70.478s, received: 18232 msg/s
2018-12-24 20:53:21, id: test-205209-498, time: 71.478s, received: 17921 msg/s
2018-12-24 20:53:22, id: test-205209-498, time: 72.478s, received: 18504 msg/s
2018-12-24 20:53:23, id: test-205209-498, time: 73.478s, received: 18427 msg/s
2018-12-24 20:53:24, id: test-205209-498, time: 74.478s, received: 18195 msg/s
2018-12-24 20:53:25, id: test-205209-498, time: 75.478s, received: 18089 msg/s
2018-12-24 20:53:26, id: test-205209-498, time: 76.478s, received: 17454 msg/s
2018-12-24 20:53:27, id: test-205209-498, time: 77.478s, received: 17824 msg/s
2018-12-24 20:53:28, id: test-205209-498, time: 78.478s, received: 18222 msg/s
2018-12-24 20:53:29, id: test-205209-498, time: 79.478s, received: 18077 msg/s
2018-12-24 20:53:30, id: test-205209-498, time: 80.478s, received: 18058 msg/s
2018-12-24 20:53:31, id: test-205209-498, time: 81.478s, received: 18161 msg/s
2018-12-24 20:53:32, id: test-205209-498, time: 82.478s, received: 18183 msg/s
2018-12-24 20:53:33, id: test-205209-498, time: 83.478s, received: 18108 msg/s
2018-12-24 20:53:34, id: test-205209-498, time: 84.478s, received: 18118 msg/s
2018-12-24 20:53:35, id: test-205209-498, time: 85.478s, received: 18195 msg/s
2018-12-24 20:53:36, id: test-205209-498, time: 86.478s, received: 18423 msg/s
2018-12-24 20:53:37, id: test-205209-498, time: 87.478s, received: 18178 msg/s
2018-12-24 20:53:38, id: test-205209-498, time: 88.478s, received: 17933 msg/s
2018-12-24 20:53:39, id: test-205209-498, time: 89.478s, received: 18153 msg/s
2018-12-24 20:53:40, id: test-205209-498, time: 90.478s, received: 18040 msg/s
2018-12-24 20:53:41, id: test-205209-498, time: 91.478s, received: 17790 msg/s
2018-12-24 20:53:42, id: test-205209-498, time: 92.478s, received: 17664 msg/s
2018-12-24 20:53:43, id: test-205209-498, time: 93.478s, received: 17957 msg/s
2018-12-24 20:53:44, id: test-205209-498, time: 94.478s, received: 17659 msg/s
2018-12-24 20:53:45, id: test-205209-498, time: 95.478s, received: 17951 msg/s
2018-12-24 20:53:46, id: test-205209-498, time: 96.478s, received: 18060 msg/s
2018-12-24 20:53:47, id: test-205209-498, time: 97.478s, received: 17896 msg/s
2018-12-24 20:53:48, id: test-205209-498, time: 98.478s, received: 17831 msg/s
2018-12-24 20:53:49, id: test-205209-498, time: 99.478s, received: 18092 msg/s
2018-12-24 20:53:50, id: test-205209-498, time: 100.478s, received: 18131 msg/s
2018-12-24 20:53:51, id: test-205209-498, time: 101.478s, received: 17852 msg/s
2018-12-24 20:53:52, id: test-205209-498, time: 102.478s, received: 18081 msg/s
2018-12-24 20:53:53, id: test-205209-498, time: 103.478s, received: 18284 msg/s
2018-12-24 20:53:54, id: test-205209-498, time: 104.478s, received: 18051 msg/s
2018-12-24 20:53:55, id: test-205209-498, time: 105.478s, received: 18138 msg/s
2018-12-24 20:53:56, id: test-205209-498, time: 106.478s, received: 18132 msg/s
2018-12-24 20:53:57, id: test-205209-498, time: 107.478s, received: 18246 msg/s
2018-12-24 20:53:58, id: test-205209-498, time: 108.478s, received: 18140 msg/s
2018-12-24 20:53:59, id: test-205209-498, time: 109.478s, received: 18189 msg/s
2018-12-24 20:54:00, id: test-205209-498, time: 110.478s, received: 18011 msg/s
2018-12-24 20:54:01, id: test-205209-498, time: 111.478s, received: 18174 msg/s
2018-12-24 20:54:02, id: test-205209-498, time: 112.478s, received: 18025 msg/s
2018-12-24 20:54:03, id: test-205209-498, time: 113.478s, received: 18221 msg/s
