time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 16:41:45:507, 0, 25.0820, 5.0154, 51368, 10271.5457, 17, 4984, 5.0325, 10306.5811
2018-11-27 16:41:50:511, 0, 35.6323, 2.1084, 72975, 4317.9456, 0, 5004, 2.1084, 4317.9456
2018-11-27 16:41:55:513, 0, 50.1333, 2.8990, 102673, 5937.2251, 0, 5002, 2.8990, 5937.2251
2018-11-27 16:42:00:515, 0, 64.9370, 2.9596, 132991, 6061.1755, 0, 5002, 2.9596, 6061.1755
2018-11-27 16:42:05:519, 0, 79.6953, 2.9493, 163216, 6040.1679, 0, 5004, 2.9493, 6040.1679
2018-11-27 16:42:10:520, 0, 94.3628, 2.9329, 193255, 6006.5987, 0, 5001, 2.9329, 6006.5987
2018-11-27 16:42:15:520, 0, 109.3633, 3.0001, 223976, 6144.2000, 0, 5000, 3.0001, 6144.2000
2018-11-27 16:42:20:522, 0, 124.6968, 3.0655, 255379, 6278.0888, 0, 5002, 3.0655, 6278.0888
2018-11-27 16:42:25:528, 0, 139.5913, 2.9753, 285883, 6093.4878, 0, 5006, 2.9753, 6093.4878
2018-11-27 16:42:30:530, 0, 154.5464, 2.9898, 316511, 6123.1507, 0, 5002, 2.9898, 6123.1507
2018-11-27 16:42:35:532, 0, 169.7134, 3.0322, 347573, 6209.9160, 0, 5002, 3.0322, 6209.9160
2018-11-27 16:42:40:532, 0, 184.7593, 3.0092, 378387, 6162.8000, 0, 5000, 3.0092, 6162.8000
2018-11-27 16:42:45:534, 0, 199.9868, 3.0443, 409573, 6234.7061, 0, 5002, 3.0443, 6234.7061
2018-11-27 16:42:50:538, 0, 215.0630, 3.0128, 440449, 6170.2638, 0, 5004, 3.0128, 6170.2638
2018-11-27 16:42:55:540, 0, 230.6387, 3.1139, 472348, 6377.2491, 0, 5002, 3.1139, 6377.2491
2018-11-27 16:43:00:541, 0, 245.8208, 3.0358, 503441, 6217.3565, 0, 5001, 3.0358, 6217.3565
2018-11-27 16:43:05:541, 0, 261.0938, 3.0546, 534720, 6255.8000, 0, 5000, 3.0546, 6255.8000
2018-11-27 16:43:10:544, 0, 276.1699, 3.0134, 565596, 6171.4971, 0, 5003, 3.0134, 6171.4971
2018-11-27 16:43:15:546, 0, 291.3521, 3.0352, 596689, 6216.1136, 0, 5002, 3.0352, 6216.1136
2018-11-27 16:43:20:548, 0, 306.4585, 3.0201, 627627, 6185.1259, 0, 5002, 3.0201, 6185.1259
2018-11-27 16:43:25:548, 0, 321.4893, 3.0062, 658410, 6156.6000, 0, 5000, 3.0062, 6156.6000
2018-11-27 16:43:30:551, 0, 336.5503, 3.0104, 689255, 6165.3008, 0, 5003, 3.0104, 6165.3008
2018-11-27 16:43:35:551, 0, 351.6719, 3.0243, 720224, 6193.8000, 0, 5000, 3.0243, 6193.8000
2018-11-27 16:43:40:551, 0, 367.2173, 3.1091, 752061, 6367.4000, 0, 5000, 3.1091, 6367.4000
2018-11-27 16:43:45:552, 0, 382.3691, 3.0298, 783092, 6204.9590, 0, 5001, 3.0298, 6204.9590
2018-11-27 16:43:50:552, 0, 397.0366, 2.9335, 813131, 6007.8000, 0, 5000, 2.9335, 6007.8000
2018-11-27 16:43:55:552, 0, 411.9463, 2.9819, 843666, 6107.0000, 0, 5000, 2.9819, 6107.0000
2018-11-27 16:44:00:554, 0, 427.0073, 3.0110, 874511, 6166.5334, 0, 5002, 3.0110, 6166.5334
2018-11-27 16:44:05:554, 0, 441.9927, 2.9971, 905201, 6138.0000, 0, 5000, 2.9971, 6138.0000
2018-11-27 16:44:10:556, 0, 456.9780, 2.9959, 935891, 6135.5458, 0, 5002, 2.9959, 6135.5458
2018-11-27 16:44:15:556, 0, 472.2964, 3.0637, 967263, 6274.4000, 0, 5000, 3.0637, 6274.4000
2018-11-27 16:44:20:559, 0, 487.2515, 2.9892, 997891, 6121.9268, 0, 5003, 2.9892, 6121.9268
2018-11-27 16:44:25:565, 0, 502.4185, 3.0298, 1028953, 6204.9541, 0, 5006, 3.0298, 6204.9541
2018-11-27 16:44:30:569, 0, 517.2827, 2.9705, 1059395, 6083.5332, 0, 5004, 2.9705, 6083.5332
2018-11-27 16:44:35:569, 0, 532.6465, 3.0728, 1090860, 6293.0000, 0, 5000, 3.0728, 6293.0000
2018-11-27 16:44:40:572, 0, 547.7983, 3.0286, 1121891, 6202.4785, 0, 5003, 3.0286, 6202.4785
2018-11-27 16:44:45:574, 0, 563.2378, 3.0867, 1153511, 6321.4714, 0, 5002, 3.0867, 6321.4714
2018-11-27 16:44:50:575, 0, 578.6167, 3.0752, 1185007, 6297.9404, 0, 5001, 3.0752, 6297.9404
2018-11-27 16:44:55:575, 0, 593.6626, 3.0092, 1215821, 6162.8000, 0, 5000, 3.0092, 6162.8000
2018-11-27 16:45:00:575, 0, 605.2573, 2.3189, 1239567, 4749.2000, 0, 5000, 2.3189, 4749.2000
2018-11-27 16:45:05:575, 0, 618.0327, 2.5551, 1265731, 5232.8000, 0, 5000, 2.5551, 5232.8000
2018-11-27 16:45:10:578, 0, 630.9141, 2.5747, 1292112, 5273.0362, 0, 5003, 2.5747, 5273.0362
2018-11-27 16:45:15:579, 0, 643.9922, 2.6151, 1318896, 5355.7289, 0, 5001, 2.6151, 5355.7289
2018-11-27 16:45:20:584, 0, 657.3730, 2.6735, 1346300, 5475.3247, 0, 5005, 2.6735, 5475.3247
2018-11-27 16:45:25:587, 0, 670.1484, 2.5535, 1372464, 5229.6622, 0, 5003, 2.5535, 5229.6622
2018-11-27 16:45:30:587, 0, 682.8936, 2.5490, 1398566, 5220.4000, 0, 5000, 2.5490, 5220.4000
2018-11-27 16:45:35:588, 0, 696.0625, 2.6333, 1425536, 5392.9214, 0, 5001, 2.6333, 5392.9214
2018-11-27 16:45:40:589, 0, 709.3828, 2.6635, 1452816, 5454.9090, 0, 5001, 2.6635, 5454.9090
2018-11-27 16:45:45:590, 0, 722.8848, 2.6999, 1480468, 5529.2941, 0, 5001, 2.6999, 5529.2941
2018-11-27 16:45:50:593, 0, 736.5078, 2.7230, 1508368, 5576.6540, 0, 5003, 2.7230, 5576.6540
2018-11-27 16:45:55:593, 0, 749.7524, 2.6489, 1535493, 5425.0000, 0, 5000, 2.6489, 5425.0000
2018-11-27 16:46:00:595, 0, 763.1182, 2.6721, 1562866, 5472.4110, 0, 5002, 2.6721, 5472.4110
2018-11-27 16:46:05:598, 0, 776.8018, 2.7351, 1590890, 5601.4391, 0, 5003, 2.7351, 5601.4391
2018-11-27 16:46:10:598, 0, 790.1826, 2.6762, 1618294, 5480.8000, 0, 5000, 2.6762, 5480.8000
2018-11-27 16:46:15:602, 0, 803.7300, 2.7073, 1646039, 5544.5643, 0, 5004, 2.7073, 5544.5643
2018-11-27 16:46:20:602, 0, 816.8232, 2.6187, 1672854, 5363.0000, 0, 5000, 2.6187, 5363.0000
2018-11-27 16:46:25:602, 0, 830.3403, 2.7034, 1700537, 5536.6000, 0, 5000, 2.7034, 5536.6000
2018-11-27 16:46:30:603, 0, 844.4326, 2.8179, 1729398, 5771.0458, 0, 5001, 2.8179, 5771.0458
2018-11-27 16:46:35:608, 0, 858.4038, 2.7914, 1758011, 5716.8831, 0, 5005, 2.7914, 5716.8831
2018-11-27 16:46:40:615, 0, 872.6929, 2.8538, 1787275, 5844.6175, 0, 5007, 2.8538, 5844.6175
2018-11-27 16:46:45:618, 0, 886.8306, 2.8258, 1816229, 5787.3276, 0, 5003, 2.8258, 5787.3276
2018-11-27 16:46:50:618, 0, 901.0894, 2.8518, 1845431, 5840.4000, 0, 5000, 2.8518, 5840.4000
2018-11-27 16:46:55:621, 0, 915.2725, 2.8349, 1874478, 5805.9165, 0, 5003, 2.8349, 5805.9165
2018-11-27 16:47:00:627, 0, 929.6372, 2.8695, 1903897, 5876.7479, 0, 5006, 2.8695, 5876.7479
2018-11-27 16:47:05:628, 0, 943.8052, 2.8330, 1932913, 5802.0396, 0, 5001, 2.8330, 5802.0396
2018-11-27 16:47:10:629, 0, 958.3364, 2.9057, 1962673, 5950.8098, 0, 5001, 2.9057, 5950.8098
2018-11-27 16:47:15:630, 0, 972.4136, 2.8149, 1991503, 5764.8470, 0, 5001, 2.8149, 5764.8470
2018-11-27 16:47:20:633, 0, 986.3848, 2.7926, 2020116, 5719.1685, 0, 5003, 2.7926, 5719.1685
2018-11-27 16:47:25:636, 0, 1000.6133, 2.8440, 2049256, 5824.5053, 0, 5003, 2.8440, 5824.5053
2018-11-27 16:47:30:639, 0, 1014.6450, 2.8047, 2077993, 5743.9536, 0, 5003, 2.8047, 5743.9536
2018-11-27 16:47:35:639, 0, 1028.7676, 2.8245, 2106916, 5784.6000, 0, 5000, 2.8245, 5784.6000
2018-11-27 16:47:40:642, 0, 1042.4663, 2.7381, 2134971, 5607.6354, 0, 5003, 2.7381, 5607.6354
2018-11-27 16:47:45:645, 0, 1056.6797, 2.8410, 2164080, 5818.3090, 0, 5003, 2.8410, 5818.3090
2018-11-27 16:47:50:646, 0, 1070.5752, 2.7785, 2192538, 5690.4619, 0, 5001, 2.7785, 5690.4619
2018-11-27 16:47:55:648, 0, 1084.5010, 2.7840, 2221058, 5701.7193, 0, 5002, 2.7840, 5701.7193
2018-11-27 16:48:00:650, 0, 1098.6841, 2.8355, 2250105, 5807.0772, 0, 5002, 2.8355, 5807.0772
2018-11-27 16:48:05:654, 0, 1112.6250, 2.7860, 2278656, 5705.6355, 0, 5004, 2.7860, 5705.6355
2018-11-27 16:48:10:658, 0, 1127.0352, 2.8797, 2308168, 5897.6819, 0, 5004, 2.8797, 5897.6819
2018-11-27 16:48:15:659, 0, 1140.6733, 2.7271, 2336099, 5585.0830, 0, 5001, 2.7271, 5585.0830
2018-11-27 16:48:20:661, 0, 1154.9624, 2.8567, 2365363, 5850.4598, 0, 5002, 2.8567, 5850.4598
2018-11-27 16:48:25:663, 0, 1169.2515, 2.8567, 2394627, 5850.4598, 0, 5002, 2.8567, 5850.4598
2018-11-27 16:48:30:668, 0, 1183.3438, 2.8156, 2423488, 5766.4336, 0, 5005, 2.8156, 5766.4336
2018-11-27 16:48:35:669, 0, 1197.4512, 2.8209, 2452380, 5777.2446, 0, 5001, 2.8209, 5777.2446
2018-11-27 16:48:40:670, 0, 1211.7554, 2.8603, 2481675, 5857.8284, 0, 5001, 2.8603, 5857.8284
2018-11-27 16:48:45:676, 0, 1225.7720, 2.8000, 2510381, 5734.3188, 0, 5006, 2.8000, 5734.3188
2018-11-27 16:48:50:679, 0, 1239.9399, 2.8319, 2539397, 5799.7202, 0, 5003, 2.8319, 5799.7202
2018-11-27 16:48:55:682, 0, 1254.0020, 2.8107, 2568196, 5756.3462, 0, 5003, 2.8107, 5756.3462
2018-11-27 16:49:00:682, 0, 1268.3062, 2.8608, 2597491, 5859.0000, 0, 5000, 2.8608, 5859.0000
2018-11-27 16:49:05:685, 0, 1281.9443, 2.7260, 2625422, 5582.8503, 0, 5003, 2.7260, 5582.8503
