time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 02:37:12:449, 0, 59.2002, 11.8377, 121242, 24243.5513, 17, 4984, 11.8780, 24326.2440
2018-11-27 02:37:17:449, 0, 93.3638, 6.8327, 191209, 13993.4000, 0, 5000, 6.8327, 13993.4000
2018-11-27 02:37:22:450, 0, 159.7534, 13.2753, 327175, 27187.7624, 0, 5001, 13.2753, 27187.7624
2018-11-27 02:37:27:450, 0, 226.0977, 13.2688, 463048, 27174.6000, 0, 5000, 13.2688, 27174.6000
2018-11-27 02:37:32:450, 0, 292.5933, 13.2991, 599231, 27236.6000, 0, 5000, 13.2991, 27236.6000
2018-11-27 02:37:37:450, 0, 359.6792, 13.4172, 736623, 27478.4000, 0, 5000, 13.4172, 27478.4000
2018-11-27 02:37:42:451, 0, 427.1436, 13.4902, 874790, 27627.8744, 0, 5001, 13.4902, 27627.8744
2018-11-27 02:37:47:451, 0, 494.5171, 13.4747, 1012771, 27596.2000, 0, 5000, 13.4747, 27596.2000
2018-11-27 02:37:52:451, 0, 561.2549, 13.3476, 1149450, 27335.8000, 0, 5000, 13.3476, 27335.8000
2018-11-27 02:37:57:451, 0, 627.8564, 13.3203, 1285850, 27280.0000, 0, 5000, 13.3203, 27280.0000
2018-11-27 02:38:02:451, 0, 694.9575, 13.4202, 1423273, 27484.6000, 0, 5000, 13.4202, 27484.6000
2018-11-27 02:38:07:451, 0, 761.9678, 13.4021, 1560510, 27447.4000, 0, 5000, 13.4021, 27447.4000
2018-11-27 02:38:12:451, 0, 828.8872, 13.3839, 1697561, 27410.2000, 0, 5000, 13.3839, 27410.2000
2018-11-27 02:38:17:452, 0, 896.4272, 13.5053, 1835883, 27658.8682, 0, 5001, 13.5053, 27658.8682
2018-11-27 02:38:22:452, 0, 963.4072, 13.3960, 1973058, 27435.0000, 0, 5000, 13.3960, 27435.0000
2018-11-27 02:38:27:452, 0, 1030.4023, 13.3990, 2110264, 27441.2000, 0, 5000, 13.3990, 27441.2000
2018-11-27 02:38:32:453, 0, 1098.1240, 13.5416, 2248958, 27733.2533, 0, 5001, 13.5416, 27733.2533
2018-11-27 02:38:37:453, 0, 1165.7246, 13.5201, 2387404, 27689.2000, 0, 5000, 13.5201, 27689.2000
2018-11-27 02:38:42:453, 0, 1233.3706, 13.5292, 2525943, 27707.8000, 0, 5000, 13.5292, 27707.8000
2018-11-27 02:38:47:453, 0, 1301.0620, 13.5383, 2664575, 27726.4000, 0, 5000, 13.5383, 27726.4000
2018-11-27 02:38:52:453, 0, 1368.5112, 13.4898, 2802711, 27627.2000, 0, 5000, 13.4898, 27627.2000
2018-11-27 02:38:57:453, 0, 1436.0815, 13.5141, 2941095, 27676.8000, 0, 5000, 13.5141, 27676.8000
2018-11-27 02:39:02:453, 0, 1502.9556, 13.3748, 3078053, 27391.6000, 0, 5000, 13.3748, 27391.6000
2018-11-27 02:39:07:453, 0, 1570.4502, 13.4989, 3216282, 27645.8000, 0, 5000, 13.4989, 27645.8000
2018-11-27 02:39:12:453, 0, 1637.7783, 13.4656, 3354170, 27577.6000, 0, 5000, 13.4656, 27577.6000
2018-11-27 02:39:17:453, 0, 1705.1670, 13.4777, 3492182, 27602.4000, 0, 5000, 13.4777, 27602.4000
2018-11-27 02:39:22:453, 0, 1771.6626, 13.2991, 3628365, 27236.6000, 0, 5000, 13.2991, 27236.6000
2018-11-27 02:39:27:453, 0, 1839.1421, 13.4959, 3766563, 27639.6000, 0, 5000, 13.4959, 27639.6000
2018-11-27 02:39:32:453, 0, 1906.9849, 13.5686, 3905505, 27788.4000, 0, 5000, 13.5686, 27788.4000
2018-11-27 02:39:37:453, 0, 1973.8740, 13.3778, 4042494, 27397.8000, 0, 5000, 13.3778, 27397.8000
2018-11-27 02:39:42:454, 0, 2041.2476, 13.4720, 4180475, 27590.6819, 0, 5001, 13.4720, 27590.6819
2018-11-27 02:39:47:454, 0, 2108.6060, 13.4717, 4318425, 27590.0000, 0, 5000, 13.4717, 27590.0000
2018-11-27 02:39:52:454, 0, 2175.8130, 13.4414, 4456065, 27528.0000, 0, 5000, 13.4414, 27528.0000
2018-11-27 02:39:57:454, 0, 2243.4893, 13.5353, 4594666, 27720.2000, 0, 5000, 13.5353, 27720.2000
2018-11-27 02:40:02:454, 0, 2311.0444, 13.5110, 4733019, 27670.6000, 0, 5000, 13.5110, 27670.6000
2018-11-27 02:40:07:454, 0, 2378.5088, 13.4929, 4871186, 27633.4000, 0, 5000, 13.4929, 27633.4000
2018-11-27 02:40:12:454, 0, 2445.7461, 13.4475, 5008888, 27540.4000, 0, 5000, 13.4475, 27540.4000
2018-11-27 02:40:17:454, 0, 2512.8623, 13.4232, 5146342, 27490.8000, 0, 5000, 13.4232, 27490.8000
2018-11-27 02:40:22:454, 0, 2580.6143, 13.5504, 5285098, 27751.2000, 0, 5000, 13.5504, 27751.2000
2018-11-27 02:40:27:454, 0, 2648.0029, 13.4777, 5423110, 27602.4000, 0, 5000, 13.4777, 27602.4000
2018-11-27 02:40:32:454, 0, 2715.3008, 13.4596, 5560936, 27565.2000, 0, 5000, 13.4596, 27565.2000
