procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  26673     61   4810    0    0     0    62    0    1  0  0 99  0  0 2018-12-11 23:26:32
 0  0      0  26674     61   4810    0    0     0   572  731  938  0  1 98  1  0 2018-12-11 23:26:33
 0  0      0  26674     61   4810    0    0     0     0  104  205  0  0 100  0  0 2018-12-11 23:26:34
 3  0      0  26670     61   4810    0    0     0    72 17082 17679 15  3 82  0  0 2018-12-11 23:26:35
 2  0      0  26668     61   4810    0    0     0     0 31726 30104 27  6 67  0  0 2018-12-11 23:26:36
 4  0      0  26671     61   4810    0    0     0     0 33304 31062 28  6 66  0  0 2018-12-11 23:26:37
 5  0      0  26672     61   4810    0    0     0     0 32871 31903 27  6 67  0  0 2018-12-11 23:26:38
 4  0      0  26673     61   4810    0    0     0     0 33295 31771 28  6 67  0  0 2018-12-11 23:26:39
 3  0      0  26672     61   4810    0    0     0     0 32376 31541 28  5 67  0  0 2018-12-11 23:26:40
 4  0      0  26669     61   4810    0    0     0     0 32921 31838 27  6 67  0  0 2018-12-11 23:26:41
 4  0      0  26673     61   4810    0    0     0     0 32592 31508 28  5 66  0  0 2018-12-11 23:26:42
 3  0      0  26672     61   4810    0    0     0     0 33188 31809 28  5 67  0  0 2018-12-11 23:26:43
 4  0      0  26672     61   4810    0    0     0     0 32921 31858 28  6 67  0  0 2018-12-11 23:26:44
 4  0      0  26673     61   4810    0    0     0     0 32670 31508 28  6 66  0  0 2018-12-11 23:26:45
 4  0      0  26673     61   4810    0    0     0     0 33283 32219 27  6 67  0  0 2018-12-11 23:26:46
 4  0      0  26674     61   4810    0    0     0     0 33234 31917 28  6 66  0  0 2018-12-11 23:26:47
 5  0      0  26671     61   4810    0    0     0     0 33999 38624 30  6 64  0  0 2018-12-11 23:26:48
 4  0      0  26672     61   4810    0    0     0     0 33130 31893 27  6 67  0  0 2018-12-11 23:26:49
 7  0      0  26673     61   4810    0    0     0     0 32933 31861 28  5 66  0  0 2018-12-11 23:26:50
 3  0      0  26666     61   4810    0    0     0     0 31308 30233 28  5 67  0  0 2018-12-11 23:26:51
 3  0      0  26666     61   4810    0    0     0     0 32771 31689 28  5 66  0  0 2018-12-11 23:26:52
 4  0      0  26667     61   4810    0    0     0     0 33822 30972 28  6 67  0  0 2018-12-11 23:26:53
 3  0      0  26671     61   4810    0    0     0     0 33525 31839 28  6 66  0  0 2018-12-11 23:26:54
 4  0      0  26670     61   4810    0    0     0     0 32014 30734 28  5 67  0  0 2018-12-11 23:26:55
 3  0      0  26671     61   4810    0    0     0     0 33312 31231 28  5 66  0  0 2018-12-11 23:26:56
 4  0      0  26672     61   4810    0    0     0     0 32278 30295 28  5 66  0  0 2018-12-11 23:26:57
