procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19804     71  10552    0    0     0   238    2    3  1  1 98  0  0 2018-11-27 13:54:18
 0  0      0  19805     71  10552    0    0     0     0  255  473  0  0 100  0  0 2018-11-27 13:54:19
 0  0      0  19805     71  10552    0    0     0     0  223  468  0  0 100  0  0 2018-11-27 13:54:20
 1  0      0  19790     71  10567    0    0     0   136 2771 2961  1  1 97  0  0 2018-11-27 13:54:21
 2  0      0  19751     71  10607    0    0     0     0 17967 16603  7  5 88  0  0 2018-11-27 13:54:22
 2  0      0  19717     71  10642    0    0     0     4 34070 28720 12  7 81  0  0 2018-11-27 13:54:23
 2  0      0  19682     71  10677    0    0     0     0 48803 35200 16  8 76  0  0 2018-11-27 13:54:24
 3  0      0  19646     71  10712    0    0     0     0 62773 38811 17  9 73  0  0 2018-11-27 13:54:25
 3  0      0  19610     71  10749    0    0     0    68 67506 38137 15 10 75  0  0 2018-11-27 13:54:26
 1  0      0  19574     71  10784    0    0     0     0 73740 39005 16 10 74  0  0 2018-11-27 13:54:27
 3  0      0  19536     71  10823    0    0     0     0 77845 38829 16 10 74  0  0 2018-11-27 13:54:28
 3  0      0  19497     71  10861    0    0     0     0 76897 38584 15 12 73  0  0 2018-11-27 13:54:29
 3  0      0  19459     71  10900    0    0     0     0 78644 39142 15 11 74  0  0 2018-11-27 13:54:30
 3  0      0  19421     71  10938    0    0     0    68 78577 38555 16 11 74  0  0 2018-11-27 13:54:31
 4  0      0  19382     71  10976    0    0     0     0 78595 39002 15 11 74  0  0 2018-11-27 13:54:32
 1  0      0  19346     71  11013    0    0     0     0 77637 38965 16 10 74  0  0 2018-11-27 13:54:33
 2  0      0  19334     71  11024    0    0     0 115292 27703 14039  6  4 71 20  0 2018-11-27 13:54:34
 3  0      0  19294     71  11064    0    0     0     0 78445 39352 15 11 74  0  0 2018-11-27 13:54:35
 4  0      0  19255     71  11103    0    0     0    68 77880 40079 16 10 74  0  0 2018-11-27 13:54:36
 4  0      0  19218     71  11141    0    0     0     0 76914 39518 16 10 74  0  0 2018-11-27 13:54:37
 2  0      0  19178     71  11181    0    0     0  4776 78149 39720 15 11 73  1  0 2018-11-27 13:54:38
 0  2      0  19161     71  11198    0    0     0 299000 30069 15733  6  7 77 11  0 2018-11-27 13:54:39
 0  3      0  19162     71  11197    0    0     0 131108  371  481  0  0 82 18  0 2018-11-27 13:54:40
 0  2      0  19163     71  11196    0    0     0 104444  408  526  0  0 86 14  0 2018-11-27 13:54:41
