2018-12-20 19:02:11, id: test-190211-235, starting producer #0
2018-12-20 19:02:11, id: test-190211-235, starting producer #0, channel #0
2018-12-20 19:02:12, id: test-190211-235, time: 1.000s, sent: 9376 msg/s
2018-12-20 19:02:13, id: test-190211-235, time: 2.000s, sent: 11718 msg/s
2018-12-20 19:02:14, id: test-190211-235, time: 3.000s, sent: 11730 msg/s
2018-12-20 19:02:15, id: test-190211-235, time: 4.000s, sent: 11712 msg/s
2018-12-20 19:02:16, id: test-190211-235, time: 5.000s, sent: 11724 msg/s
2018-12-20 19:02:17, id: test-190211-235, time: 6.001s, sent: 11706 msg/s
2018-12-20 19:02:18, id: test-190211-235, time: 7.002s, sent: 11717 msg/s
2018-12-20 19:02:19, id: test-190211-235, time: 8.002s, sent: 11730 msg/s
2018-12-20 19:02:20, id: test-190211-235, time: 9.002s, sent: 11718 msg/s
2018-12-20 19:02:21, id: test-190211-235, time: 10.002s, sent: 11714 msg/s
2018-12-20 19:02:22, id: test-190211-235, time: 11.002s, sent: 11722 msg/s
2018-12-20 19:02:23, id: test-190211-235, time: 12.002s, sent: 11706 msg/s
2018-12-20 19:02:24, id: test-190211-235, time: 13.002s, sent: 11730 msg/s
2018-12-20 19:02:25, id: test-190211-235, time: 14.002s, sent: 11718 msg/s
2018-12-20 19:02:26, id: test-190211-235, time: 15.002s, sent: 11706 msg/s
2018-12-20 19:02:27, id: test-190211-235, time: 16.002s, sent: 11730 msg/s
2018-12-20 19:02:28, id: test-190211-235, time: 17.002s, sent: 11706 msg/s
2018-12-20 19:02:29, id: test-190211-235, time: 18.003s, sent: 11718 msg/s
2018-12-20 19:02:30, id: test-190211-235, time: 19.003s, sent: 11719 msg/s
2018-12-20 19:02:31, id: test-190211-235, time: 20.003s, sent: 11729 msg/s
2018-12-20 19:02:32, id: test-190211-235, time: 21.003s, sent: 11718 msg/s
2018-12-20 19:02:33, id: test-190211-235, time: 22.003s, sent: 11716 msg/s
2018-12-20 19:02:34, id: test-190211-235, time: 23.004s, sent: 11708 msg/s
2018-12-20 19:02:35, id: test-190211-235, time: 24.004s, sent: 11724 msg/s
2018-12-20 19:02:36, id: test-190211-235, time: 25.004s, sent: 11723 msg/s
2018-12-20 19:02:37, id: test-190211-235, time: 26.004s, sent: 11718 msg/s
2018-12-20 19:02:38, id: test-190211-235, time: 27.004s, sent: 11707 msg/s
2018-12-20 19:02:39, id: test-190211-235, time: 28.004s, sent: 11718 msg/s
2018-12-20 19:02:40, id: test-190211-235, time: 29.004s, sent: 11729 msg/s
2018-12-20 19:02:41, id: test-190211-235, time: 30.005s, sent: 11706 msg/s
2018-12-20 19:02:42, id: test-190211-235, time: 31.005s, sent: 11730 msg/s
2018-12-20 19:02:43, id: test-190211-235, time: 32.005s, sent: 11718 msg/s
2018-12-20 19:02:44, id: test-190211-235, time: 33.005s, sent: 11718 msg/s
2018-12-20 19:02:45, id: test-190211-235, time: 34.005s, sent: 11718 msg/s
2018-12-20 19:02:46, id: test-190211-235, time: 35.005s, sent: 11718 msg/s
2018-12-20 19:02:47, id: test-190211-235, time: 36.005s, sent: 11718 msg/s
2018-12-20 19:02:48, id: test-190211-235, time: 37.005s, sent: 11718 msg/s
2018-12-20 19:02:49, id: test-190211-235, time: 38.005s, sent: 11718 msg/s
2018-12-20 19:02:50, id: test-190211-235, time: 39.005s, sent: 11717 msg/s
2018-12-20 19:02:51, id: test-190211-235, time: 40.005s, sent: 11719 msg/s
2018-12-20 19:02:52, id: test-190211-235, time: 41.005s, sent: 11718 msg/s
2018-12-20 19:02:53, id: test-190211-235, time: 42.005s, sent: 11718 msg/s
2018-12-20 19:02:54, id: test-190211-235, time: 43.005s, sent: 11718 msg/s
2018-12-20 19:02:55, id: test-190211-235, time: 44.006s, sent: 11706 msg/s
2018-12-20 19:02:56, id: test-190211-235, time: 45.006s, sent: 11730 msg/s
2018-12-20 19:02:57, id: test-190211-235, time: 46.007s, sent: 11706 msg/s
2018-12-20 19:02:58, id: test-190211-235, time: 47.008s, sent: 11718 msg/s
2018-12-20 19:02:59, id: test-190211-235, time: 48.008s, sent: 11729 msg/s
2018-12-20 19:03:00, id: test-190211-235, time: 49.008s, sent: 11708 msg/s
2018-12-20 19:03:01, id: test-190211-235, time: 50.008s, sent: 11725 msg/s
2018-12-20 19:03:02, id: test-190211-235, time: 51.008s, sent: 11721 msg/s
2018-12-20 19:03:03, id: test-190211-235, time: 52.008s, sent: 11708 msg/s
2018-12-20 19:03:04, id: test-190211-235, time: 53.008s, sent: 11728 msg/s
2018-12-20 19:03:05, id: test-190211-235, time: 54.008s, sent: 11718 msg/s
2018-12-20 19:03:06, id: test-190211-235, time: 55.008s, sent: 11718 msg/s
2018-12-20 19:03:07, id: test-190211-235, time: 56.008s, sent: 11718 msg/s
2018-12-20 19:03:08, id: test-190211-235, time: 57.008s, sent: 11718 msg/s
2018-12-20 19:03:09, id: test-190211-235, time: 58.008s, sent: 11718 msg/s
2018-12-20 19:03:10, id: test-190211-235, time: 59.009s, sent: 11706 msg/s
2018-12-20 19:03:11, id: test-190211-235, time: 60.009s, sent: 11730 msg/s
2018-12-20 19:03:12, id: test-190211-235, time: 61.009s, sent: 11718 msg/s
2018-12-20 19:03:13, id: test-190211-235, time: 62.009s, sent: 11718 msg/s
2018-12-20 19:03:14, id: test-190211-235, time: 63.009s, sent: 11718 msg/s
2018-12-20 19:03:15, id: test-190211-235, time: 64.009s, sent: 11706 msg/s
2018-12-20 19:03:16, id: test-190211-235, time: 65.009s, sent: 11730 msg/s
2018-12-20 19:03:17, id: test-190211-235, time: 66.009s, sent: 11718 msg/s
2018-12-20 19:03:18, id: test-190211-235, time: 67.009s, sent: 11718 msg/s
2018-12-20 19:03:19, id: test-190211-235, time: 68.010s, sent: 11706 msg/s
2018-12-20 19:03:20, id: test-190211-235, time: 69.010s, sent: 11730 msg/s
2018-12-20 19:03:21, id: test-190211-235, time: 70.010s, sent: 11706 msg/s
2018-12-20 19:03:22, id: test-190211-235, time: 71.010s, sent: 11730 msg/s
2018-12-20 19:03:23, id: test-190211-235, time: 72.011s, sent: 11706 msg/s
2018-12-20 19:03:24, id: test-190211-235, time: 73.011s, sent: 11719 msg/s
2018-12-20 19:03:25, id: test-190211-235, time: 74.011s, sent: 11729 msg/s
2018-12-20 19:03:26, id: test-190211-235, time: 75.012s, sent: 11706 msg/s
2018-12-20 19:03:27, id: test-190211-235, time: 76.012s, sent: 11727 msg/s
2018-12-20 19:03:28, id: test-190211-235, time: 77.012s, sent: 11720 msg/s
2018-12-20 19:03:29, id: test-190211-235, time: 78.012s, sent: 11718 msg/s
2018-12-20 19:03:30, id: test-190211-235, time: 79.012s, sent: 11718 msg/s
2018-12-20 19:03:31, id: test-190211-235, time: 80.012s, sent: 11718 msg/s
2018-12-20 19:03:32, id: test-190211-235, time: 81.012s, sent: 11718 msg/s
2018-12-20 19:03:33, id: test-190211-235, time: 82.012s, sent: 11718 msg/s
2018-12-20 19:03:34, id: test-190211-235, time: 83.012s, sent: 11718 msg/s
2018-12-20 19:03:35, id: test-190211-235, time: 84.013s, sent: 11706 msg/s
2018-12-20 19:03:36, id: test-190211-235, time: 85.013s, sent: 11730 msg/s
2018-12-20 19:03:37, id: test-190211-235, time: 86.013s, sent: 11713 msg/s
2018-12-20 19:03:38, id: test-190211-235, time: 87.013s, sent: 11711 msg/s
