procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28511     73   3010    0    0     0   124    1    0  2  1 97  0  0 2018-12-14 18:03:51
 0  0      0  28510     73   3010    0    0     0   572  759  922  1  0 97  1  0 2018-12-14 18:03:52
 1  0      0  28511     73   3010    0    0     0     0  104  175  0  0 100  0  0 2018-12-14 18:03:53
 0  0      0  28512     73   3010    0    0     0     0  251  328  0  0 100  0  0 2018-12-14 18:03:54
 2  0      0  28512     73   3010    0    0     0     0 9661 15204  5  2 93  0  0 2018-12-14 18:03:55
 3  0      0  28511     73   3010    0    0     0     0 26810 41842 15  5 80  0  0 2018-12-14 18:03:56
 2  0      0  28510     73   3010    0    0     0     0 27069 43061 15  5 80  0  0 2018-12-14 18:03:57
 2  0      0  28510     73   3010    0    0     0     0 26925 42288 15  5 80  0  0 2018-12-14 18:03:58
 2  0      0  28510     73   3010    0    0     0     0 28738 44754 15  5 80  0  0 2018-12-14 18:03:59
 5  0      0  28510     73   3010    0    0     0     0 26785 43355 15  5 80  0  0 2018-12-14 18:04:00
 2  0      0  28510     73   3010    0    0     0     0 26242 42667 14  5 81  0  0 2018-12-14 18:04:01
 3  0      0  28510     73   3010    0    0     0     0 27037 43602 16  5 79  0  0 2018-12-14 18:04:02
 2  0      0  28511     73   3010    0    0     0    16 28809 46008 16  5 79  0  0 2018-12-14 18:04:03
 3  0      0  28511     73   3010    0    0     0     0 28374 44693 15  4 80  0  0 2018-12-14 18:04:04
 2  0      0  28512     73   3010    0    0     0     0 28864 44285 16  4 80  0  0 2018-12-14 18:04:05
 4  0      0  28511     73   3010    0    0     0     0 28103 42362 15  5 80  0  0 2018-12-14 18:04:06
 2  0      0  28511     73   3010    0    0     0  2920 27852 43643 15  5 79  1  0 2018-12-14 18:04:07
 3  0      0  28512     73   3010    0    0     0     0 29144 44321 15  6 79  0  0 2018-12-14 18:04:08
 3  0      0  28512     73   3010    0    0     0     0 27316 43083 15  4 80  0  0 2018-12-14 18:04:09
 3  0      0  28513     73   3010    0    0     0     0 28187 44328 16  5 79  0  0 2018-12-14 18:04:10
 1  0      0  28512     73   3010    0    0     0     0 27718 43518 15  5 80  0  0 2018-12-14 18:04:11
 3  0      0  28511     73   3010    0    0     0     0 26743 41395 15  5 80  0  0 2018-12-14 18:04:12
 2  0      0  28512     73   3010    0    0     0     0 28787 43504 16  5 80  0  0 2018-12-14 18:04:13
 2  0      0  28513     73   3010    0    0     0     0 28168 43283 15  5 80  0  0 2018-12-14 18:04:14
 2  0      0  28511     73   3010    0    0     0     0 27368 43514 15  5 80  0  0 2018-12-14 18:04:15
 2  0      0  28510     73   3010    0    0     0     0 27552 43427 15  5 80  0  0 2018-12-14 18:04:16
 2  0      0  28512     73   3010    0    0     0     0 28635 47367 17  5 78  0  0 2018-12-14 18:04:17
 0  0      0  28512     73   3010    0    0     0     0 27248 43028 15  5 80  0  0 2018-12-14 18:04:18
 4  0      0  28512     73   3010    0    0     0     0 27772 43355 16  5 80  0  0 2018-12-14 18:04:19
 3  0      0  28513     73   3010    0    0     0     0 27761 43944 15  5 80  0  0 2018-12-14 18:04:20
 2  0      0  28513     73   3010    0    0     0     0 28393 44994 15  4 80  0  0 2018-12-14 18:04:21
 2  0      0  28514     73   3010    0    0     0     0 27719 43890 15  5 80  0  0 2018-12-14 18:04:22
 2  0      0  28513     73   3010    0    0     0    52 26786 42355 15  5 80  0  0 2018-12-14 18:04:23
 2  0      0  28512     73   3010    0    0     0     0 27484 42474 15  5 80  0  0 2018-12-14 18:04:24
 2  0      0  28512     73   3010    0    0     0     0 28302 43498 15  5 80  0  0 2018-12-14 18:04:25
 2  0      0  28511     73   3010    0    0     0     0 28033 43337 15  5 79  0  0 2018-12-14 18:04:26
 3  0      0  28511     73   3010    0    0     0     0 26670 42506 15  4 81  0  0 2018-12-14 18:04:27
 3  0      0  28512     73   3010    0    0     0     0 28639 44231 16  5 79  0  0 2018-12-14 18:04:28
 2  0      0  28512     73   3010    0    0     0     0 28318 43143 15  5 80  0  0 2018-12-14 18:04:29
 1  0      0  28512     73   3010    0    0     0     0 28300 43557 15  5 80  0  0 2018-12-14 18:04:30
 4  0      0  28512     73   3010    0    0     0     0 28311 43870 16  5 79  0  0 2018-12-14 18:04:31
 3  0      0  28512     73   3010    0    0     0     0 27183 42680 15  5 80  0  0 2018-12-14 18:04:32
 3  0      0  28512     73   3010    0    0     0     0 27126 42868 16  4 80  0  0 2018-12-14 18:04:33
 2  0      0  28513     73   3010    0    0     0     0 27660 44649 15  4 80  0  0 2018-12-14 18:04:34
 2  0      0  28513     73   3010    0    0     0     0 27354 43776 15  5 80  0  0 2018-12-14 18:04:35
 3  0      0  28513     73   3010    0    0     0     0 27740 44607 16  4 80  0  0 2018-12-14 18:04:36
 2  0      0  28514     73   3010    0    0     0     0 28081 44066 16  5 79  0  0 2018-12-14 18:04:37
 3  0      0  28514     73   3010    0    0     0     0 27571 43045 16  4 80  0  0 2018-12-14 18:04:38
 3  0      0  28514     73   3010    0    0     0     0 27031 43522 15  5 80  0  0 2018-12-14 18:04:39
 2  0      0  28515     73   3010    0    0     0     0 28495 45077 15  5 80  0  0 2018-12-14 18:04:40
 1  0      0  28515     73   3010    0    0     0     0 28351 45382 16  4 80  0  0 2018-12-14 18:04:41
