2018-11-25 12:19:57, 97599 records sent, 19515.9 records/sec (9.53 MB/sec), 5.3 ms avg latency, 270.0 max latency.
2018-11-25 12:20:02, 97753 records sent, 19542.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 16.0 max latency.
2018-11-25 12:20:07, 97713 records sent, 19538.7 records/sec (9.54 MB/sec), 60.5 ms avg latency, 648.0 max latency.
2018-11-25 12:20:12, 97704 records sent, 19536.9 records/sec (9.54 MB/sec), 1.7 ms avg latency, 14.0 max latency.
2018-11-25 12:20:17, 97704 records sent, 19536.9 records/sec (9.54 MB/sec), 1.6 ms avg latency, 12.0 max latency.
2018-11-25 12:20:22, 97694 records sent, 19538.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 7.0 max latency.
2018-11-25 12:20:27, 97714 records sent, 19535.0 records/sec (9.54 MB/sec), 1.7 ms avg latency, 17.0 max latency.
2018-11-25 12:20:32, 97674 records sent, 19534.8 records/sec (9.54 MB/sec), 1.7 ms avg latency, 3.0 max latency.
2018-11-25 12:20:37, 97694 records sent, 19534.9 records/sec (9.54 MB/sec), 330.6 ms avg latency, 1548.0 max latency.
2018-11-25 12:20:42, 97694 records sent, 19538.8 records/sec (9.54 MB/sec), 1.7 ms avg latency, 13.0 max latency.
2018-11-25 12:20:47, 97675 records sent, 19531.1 records/sec (9.54 MB/sec), 1.6 ms avg latency, 10.0 max latency.
2018-11-25 12:20:52, 97725 records sent, 19545.0 records/sec (9.54 MB/sec), 1.6 ms avg latency, 7.0 max latency.
2018-11-25 12:20:57, 97663 records sent, 19528.7 records/sec (9.54 MB/sec), 1.6 ms avg latency, 12.0 max latency.
2018-11-25 12:21:02, 97674 records sent, 19534.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 12.0 max latency.
2018-11-25 12:21:07, 97714 records sent, 19538.9 records/sec (9.54 MB/sec), 1.6 ms avg latency, 3.0 max latency.
2018-11-25 12:21:12, 68161 records sent, 13632.2 records/sec (6.66 MB/sec), 280.1 ms avg latency, 1923.0 max latency.
2018-11-25 12:21:17, 127219 records sent, 25443.8 records/sec (12.42 MB/sec), 247.1 ms avg latency, 1516.0 max latency.
2018-11-25 12:21:22, 97683 records sent, 19532.7 records/sec (9.54 MB/sec), 1.7 ms avg latency, 13.0 max latency.
2018-11-25 12:21:27, 97694 records sent, 19538.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 11.0 max latency.
2018-11-25 12:21:32, 97713 records sent, 19538.7 records/sec (9.54 MB/sec), 1.6 ms avg latency, 3.0 max latency.
2018-11-25 12:21:37, 97694 records sent, 19534.9 records/sec (9.54 MB/sec), 1.6 ms avg latency, 13.0 max latency.
2018-11-25 12:21:42, 97675 records sent, 19535.0 records/sec (9.54 MB/sec), 1.7 ms avg latency, 15.0 max latency.
2018-11-25 12:21:47, 97733 records sent, 19538.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 13.0 max latency.
