time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-25 21:42:32:233, 0, 58.3828, 11.6766, 119568, 23913.6000, 43, 4957, 11.7779, 24121.0410
2018-11-25 21:42:37:233, 0, 117.8701, 11.8975, 241398, 24366.0000, 0, 5000, 11.8975, 24366.0000
2018-11-25 21:42:43:496, 0, 183.3516, 10.4553, 375504, 21412.4222, 0, 6263, 10.4553, 21412.4222
2018-11-25 21:42:48:496, 0, 252.4810, 13.8259, 517081, 28315.4000, 0, 5000, 13.8259, 28315.4000
2018-11-25 21:42:53:496, 0, 325.0161, 14.5070, 665633, 29710.4000, 0, 5000, 14.5070, 29710.4000
2018-11-25 21:42:58:496, 0, 404.7109, 15.9390, 828848, 32643.0000, 0, 5000, 15.9390, 32643.0000
2018-11-25 21:43:03:496, 0, 486.1919, 16.2962, 995721, 33374.6000, 0, 5000, 16.2962, 33374.6000
2018-11-25 21:43:08:496, 0, 551.7944, 13.1205, 1130075, 26870.8000, 0, 5000, 13.1205, 26870.8000
2018-11-25 21:43:13:497, 0, 618.5020, 13.3388, 1266692, 27317.9364, 0, 5001, 13.3388, 27317.9364
2018-11-25 21:43:18:498, 0, 685.9058, 13.4781, 1404735, 27603.0794, 0, 5001, 13.4781, 27603.0794
2018-11-25 21:43:23:498, 0, 757.5479, 14.3284, 1551458, 29344.6000, 0, 5000, 14.3284, 29344.6000
2018-11-25 21:43:28:498, 0, 830.2344, 14.5373, 1700320, 29772.4000, 0, 5000, 14.5373, 29772.4000
2018-11-25 21:43:33:498, 0, 906.5386, 15.2608, 1856591, 31254.2000, 0, 5000, 15.2608, 31254.2000
2018-11-25 21:43:38:498, 0, 980.8145, 14.8552, 2008708, 30423.4000, 0, 5000, 14.8552, 30423.4000
2018-11-25 21:43:43:499, 0, 1054.3032, 14.6948, 2159213, 30094.9810, 0, 5001, 14.6948, 30094.9810
2018-11-25 21:43:48:499, 0, 1127.8525, 14.7099, 2309842, 30125.8000, 0, 5000, 14.7099, 30125.8000
2018-11-25 21:43:53:499, 0, 1199.9941, 14.4283, 2457588, 29549.2000, 0, 5000, 14.4283, 29549.2000
2018-11-25 21:43:58:499, 0, 1271.2124, 14.2437, 2603443, 29171.0000, 0, 5000, 14.2437, 29171.0000
2018-11-25 21:44:03:499, 0, 1345.6699, 14.8915, 2755932, 30497.8000, 0, 5000, 14.8915, 30497.8000
2018-11-25 21:44:08:499, 0, 1418.7803, 14.6221, 2905662, 29946.0000, 0, 5000, 14.6221, 29946.0000
2018-11-25 21:44:13:499, 0, 1492.3296, 14.7099, 3056291, 30125.8000, 0, 5000, 14.7099, 30125.8000
2018-11-25 21:44:18:499, 0, 1563.7295, 14.2800, 3202518, 29245.4000, 0, 5000, 14.2800, 29245.4000
2018-11-25 21:44:23:499, 0, 1636.4463, 14.5434, 3351442, 29784.8000, 0, 5000, 14.5434, 29784.8000
2018-11-25 21:44:28:499, 0, 1709.2690, 14.5646, 3500583, 29828.2000, 0, 5000, 14.5646, 29828.2000
2018-11-25 21:44:33:499, 0, 1791.0376, 16.3537, 3668045, 33492.4000, 0, 5000, 16.3537, 33492.4000
2018-11-25 21:44:38:499, 0, 1862.3013, 14.2527, 3813993, 29189.6000, 0, 5000, 14.2527, 29189.6000
2018-11-25 21:44:43:499, 0, 1936.0171, 14.7432, 3964963, 30194.0000, 0, 5000, 14.7432, 30194.0000
2018-11-25 21:44:48:499, 0, 2010.2021, 14.8370, 4116894, 30386.2000, 0, 5000, 14.8370, 30386.2000
2018-11-25 21:44:53:499, 0, 2085.2349, 15.0065, 4270561, 30733.4000, 0, 5000, 15.0065, 30733.4000
2018-11-25 21:44:58:500, 0, 2160.9941, 15.1488, 4425716, 31024.7950, 0, 5001, 15.1488, 31024.7950
2018-11-25 21:45:03:500, 0, 2234.8159, 14.7644, 4576903, 30237.4000, 0, 5000, 14.7644, 30237.4000
2018-11-25 21:45:08:500, 0, 2308.6831, 14.7734, 4728183, 30256.0000, 0, 5000, 14.7734, 30256.0000
2018-11-25 21:45:13:500, 0, 2382.2627, 14.7159, 4878874, 30138.2000, 0, 5000, 14.7159, 30138.2000
2018-11-25 21:45:18:500, 0, 2456.0239, 14.7522, 5029937, 30212.6000, 0, 5000, 14.7522, 30212.6000
2018-11-25 21:45:23:500, 0, 2530.7236, 14.9399, 5182922, 30597.0000, 0, 5000, 14.9399, 30597.0000
2018-11-25 21:45:28:500, 0, 2605.0298, 14.8612, 5335101, 30435.8000, 0, 5000, 14.8612, 30435.8000
2018-11-25 21:45:33:500, 0, 2679.4570, 14.8854, 5487528, 30485.4000, 0, 5000, 14.8854, 30485.4000
2018-11-25 21:45:38:500, 0, 2755.1558, 15.1397, 5642559, 31006.2000, 0, 5000, 15.1397, 31006.2000
2018-11-25 21:45:43:500, 0, 2844.8257, 17.9340, 5826203, 36728.8000, 0, 5000, 17.9340, 36728.8000
2018-11-25 21:45:48:501, 0, 2912.3203, 13.4962, 5964432, 27640.2719, 0, 5001, 13.4962, 27640.2719
2018-11-25 21:45:53:501, 0, 2974.1841, 12.3728, 6091129, 25339.4000, 0, 5000, 12.3728, 25339.4000
2018-11-25 21:45:58:501, 0, 3035.6392, 12.2910, 6216989, 25172.0000, 0, 5000, 12.2910, 25172.0000
2018-11-25 21:46:03:501, 0, 3103.7847, 13.6291, 6356551, 27912.4000, 0, 5000, 13.6291, 27912.4000
2018-11-25 21:46:08:501, 0, 3177.3643, 14.7159, 6507242, 30138.2000, 0, 5000, 14.7159, 30138.2000
2018-11-25 21:46:13:502, 0, 3250.0356, 14.5314, 6656073, 29760.2480, 0, 5001, 14.5314, 29760.2480
2018-11-25 21:46:18:502, 0, 3324.0693, 14.8067, 6807694, 30324.2000, 0, 5000, 14.8067, 30324.2000
2018-11-25 21:46:23:502, 0, 3398.3149, 14.8491, 6959749, 30411.0000, 0, 5000, 14.8491, 30411.0000
2018-11-25 21:46:28:502, 0, 3473.3174, 15.0005, 7113354, 30721.0000, 0, 5000, 15.0005, 30721.0000
2018-11-25 21:46:33:502, 0, 3548.9253, 15.1216, 7268199, 30969.0000, 0, 5000, 15.1216, 30969.0000
2018-11-25 21:46:38:502, 0, 3624.3364, 15.0822, 7422641, 30888.4000, 0, 5000, 15.0822, 30888.4000
2018-11-25 21:46:43:502, 0, 3706.8013, 16.4930, 7591529, 33777.6000, 0, 5000, 16.4930, 33777.6000
2018-11-25 21:46:48:502, 0, 3782.4243, 15.1246, 7746405, 30975.2000, 0, 5000, 15.1246, 30975.2000
2018-11-25 21:46:53:502, 0, 3857.6992, 15.0550, 7900568, 30832.6000, 0, 5000, 15.0550, 30832.6000
2018-11-25 21:46:58:502, 0, 3930.8701, 14.6342, 8050422, 29970.8000, 0, 5000, 14.6342, 29970.8000
2018-11-25 21:47:03:502, 0, 4004.1924, 14.6645, 8200586, 30032.8000, 0, 5000, 14.6645, 30032.8000
2018-11-25 21:47:08:502, 0, 4078.4077, 14.8431, 8352579, 30398.6000, 0, 5000, 14.8431, 30398.6000
2018-11-25 21:47:13:502, 0, 4154.4092, 15.2003, 8508230, 31130.2000, 0, 5000, 15.2003, 31130.2000
2018-11-25 21:47:18:502, 0, 4227.4893, 14.6160, 8657898, 29933.6000, 0, 5000, 14.6160, 29933.6000
2018-11-25 21:47:23:502, 0, 4297.1938, 13.9409, 8800653, 28551.0000, 0, 5000, 13.9409, 28551.0000
2018-11-25 21:47:28:502, 0, 4371.5908, 14.8794, 8953018, 30473.0000, 0, 5000, 14.8794, 30473.0000
2018-11-25 21:47:33:503, 0, 4445.0796, 14.6948, 9103523, 30094.9810, 0, 5001, 14.6948, 30094.9810
2018-11-25 21:47:38:503, 0, 4517.5693, 14.4979, 9251982, 29691.8000, 0, 5000, 14.4979, 29691.8000
2018-11-25 21:47:43:503, 0, 4589.6353, 14.4132, 9399573, 29518.2000, 0, 5000, 14.4132, 29518.2000
2018-11-25 21:47:48:503, 0, 4661.5044, 14.3738, 9546761, 29437.6000, 0, 5000, 14.3738, 29437.6000
2018-11-25 21:47:53:503, 0, 4730.3462, 13.7684, 9687749, 28197.6000, 0, 5000, 13.7684, 28197.6000
2018-11-25 21:47:58:503, 0, 4804.1226, 14.7553, 9838843, 30218.8000, 0, 5000, 14.7553, 30218.8000
2018-11-25 21:48:03:504, 0, 4877.7021, 14.7130, 9989534, 30132.1736, 0, 5001, 14.7130, 30132.1736
2018-11-25 21:48:08:504, 0, 4950.9033, 14.6402, 10139450, 29983.2000, 0, 5000, 14.6402, 29983.2000
2018-11-25 21:48:13:504, 0, 5024.1802, 14.6554, 10289521, 30014.2000, 0, 5000, 14.6554, 30014.2000
2018-11-25 21:48:18:504, 0, 5093.5215, 13.8683, 10431532, 28402.2000, 0, 5000, 13.8683, 28402.2000
2018-11-25 21:48:23:505, 0, 5168.0850, 14.9097, 10584238, 30535.0930, 0, 5001, 14.9097, 30535.0930
2018-11-25 21:48:28:505, 0, 5240.4536, 14.4737, 10732449, 29642.2000, 0, 5000, 14.4737, 29642.2000
2018-11-25 21:48:33:505, 0, 5312.9434, 14.4979, 10880908, 29691.8000, 0, 5000, 14.4979, 29691.8000
2018-11-25 21:48:38:505, 0, 5386.0234, 14.6160, 11030576, 29933.6000, 0, 5000, 14.6160, 29933.6000
2018-11-25 21:48:43:505, 0, 5458.0137, 14.3980, 11178012, 29487.2000, 0, 5000, 14.3980, 29487.2000
2018-11-25 21:48:48:505, 0, 5528.3994, 14.0771, 11322162, 28830.0000, 0, 5000, 14.0771, 28830.0000
2018-11-25 21:48:53:506, 0, 5597.1655, 13.7505, 11462995, 28160.9678, 0, 5001, 13.7505, 28160.9678
2018-11-25 21:48:58:507, 0, 5669.7158, 14.5072, 11611578, 29710.6579, 0, 5001, 14.5072, 29710.6579
2018-11-25 21:49:03:507, 0, 5744.4004, 14.9369, 11764532, 30590.8000, 0, 5000, 14.9369, 30590.8000
2018-11-25 21:49:08:507, 0, 5820.0083, 15.1216, 11919377, 30969.0000, 0, 5000, 15.1216, 30969.0000
2018-11-25 21:49:13:507, 0, 5894.0269, 14.8037, 12070967, 30318.0000, 0, 5000, 14.8037, 30318.0000
2018-11-25 21:49:18:507, 0, 5963.5498, 13.9046, 12213350, 28476.6000, 0, 5000, 13.9046, 28476.6000
2018-11-25 21:49:23:507, 0, 6036.8721, 14.6645, 12363514, 30032.8000, 0, 5000, 14.6645, 30032.8000
