2018-11-23 22:02:15, 48817 records sent, 9759.5 records/sec (4.77 MB/sec), 5.8 ms avg latency, 281.0 max latency.
2018-11-23 22:02:20, 48874 records sent, 9770.9 records/sec (4.77 MB/sec), 6.5 ms avg latency, 211.0 max latency.
2018-11-23 22:02:25, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:02:30, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-23 22:02:35, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:02:40, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 9.0 max latency.
2018-11-23 22:02:45, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 57.4 ms avg latency, 703.0 max latency.
2018-11-23 22:02:50, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 5.8 ms avg latency, 199.0 max latency.
2018-11-23 22:02:55, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 4.0 max latency.
2018-11-23 22:03:00, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:03:05, 48856 records sent, 9771.2 records/sec (4.77 MB/sec), 1.4 ms avg latency, 10.0 max latency.
2018-11-23 22:03:10, 48842 records sent, 9762.5 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:03:15, 48874 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 4.0 max latency.
2018-11-23 22:03:20, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 47.2 ms avg latency, 638.0 max latency.
2018-11-23 22:03:25, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 8.0 max latency.
2018-11-23 22:03:30, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:03:35, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:03:40, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:03:45, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 6.0 max latency.
2018-11-23 22:03:50, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 94.4 ms avg latency, 902.0 max latency.
2018-11-23 22:03:55, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:04:00, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 14.0 max latency.
2018-11-23 22:04:05, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:04:10, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:04:15, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 8.0 max latency.
2018-11-23 22:04:20, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 5.4 ms avg latency, 191.0 max latency.
2018-11-23 22:04:26, 45319 records sent, 8346.0 records/sec (4.08 MB/sec), 1.3 ms avg latency, 792.0 max latency.
2018-11-23 22:04:31, 56559 records sent, 11309.5 records/sec (5.52 MB/sec), 61.9 ms avg latency, 793.0 max latency.
2018-11-23 22:04:36, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 16.0 max latency.
