procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  30172      4   1385    0    0     5    12   40  158 56 11 33  0  0 2018-12-24 22:53:59
 0  0      0  30180      4   1381    0    0     0   572  674  766  0  0 98  2  0 2018-12-24 22:54:00
 0  0      0  30182      4   1381    0    0     0     0  224  291  0  0 100  0  0 2018-12-24 22:54:01
 0  0      0  30184      4   1381    0    0     0   224  644 1337  2  0 97  1  0 2018-12-24 22:54:02
 0  0      0  30186      4   1381    0    0     0     0  410  730  1  0 99  0  0 2018-12-24 22:54:03
 0  0      0  30188      4   1381    0    0     0    72  427  563  0  0 99  0  0 2018-12-24 22:54:04
 0  0      0  30190      4   1382    0    0     0   220  522 1034  1  1 97  1  0 2018-12-24 22:54:05
 0  0      0  30192      4   1382    0    0     0   148  464  800  1  0 98  1  0 2018-12-24 22:54:06
12  0      0  30193      4   1381    0    0     0     0 5755 3531  5  1 94  0  0 2018-12-24 22:54:07
13  0      0  30073      4   1382    0    0     0     0 122133 69004 84 12  4  0  0 2018-12-24 22:54:08
13  0      0  30113      4   1382    0    0     0     0 120539 76215 75 14 11  0  0 2018-12-24 22:54:09
10  0      0  30130      4   1382    0    0     0     0 153097 88978 74 14 12  0  0 2018-12-24 22:54:10
12  0      0  30118      4   1382    0    0     0     0 162687 122635 81 16  3  0  0 2018-12-24 22:54:11
13  0      0  30133      4   1382    0    0     0     0 176789 118451 81 16  3  0  0 2018-12-24 22:54:12
12  0      0  30110      4   1382    0    0     0     0 177762 120878 82 15  3  0  0 2018-12-24 22:54:13
12  0      0  30134      4   1382    0    0     0     0 192860 97051 83 16  2  0  0 2018-12-24 22:54:14
10  0      0  30132      4   1382    0    0     0     0 186826 103305 82 15  2  0  0 2018-12-24 22:54:15
13  0      0  30127      4   1382    0    0     0     0 187018 110573 81 16  3  0  0 2018-12-24 22:54:16
 6  0      0  30133      4   1382    0    0     0     0 198016 100692 82 16  2  0  0 2018-12-24 22:54:17
12  0      0  30123      4   1382    0    0     0     0 189936 109220 81 17  3  0  0 2018-12-24 22:54:18
12  0      0  30126      4   1382    0    0     0     0 190790 97105 82 15  2  0  0 2018-12-24 22:54:19
10  0      0  30142      4   1382    0    0     0     0 197436 104153 82 15  2  0  0 2018-12-24 22:54:20
 4  0      0  30143      4   1382    0    0     0     0 199046 107588 81 16  3  0  0 2018-12-24 22:54:21
11  0      0  30139      4   1382    0    0     0     0 197495 112753 81 17  3  0  0 2018-12-24 22:54:22
12  0      0  30154      4   1382    0    0     0     0 196370 104878 81 17  2  0  0 2018-12-24 22:54:23
12  0      0  30143      4   1382    0    0     0     0 192365 111509 81 16  3  0  0 2018-12-24 22:54:24
12  0      0  30145      4   1382    0    0     0     0 185405 99555 82 16  2  0  0 2018-12-24 22:54:25
 6  0      0  30159      4   1382    0    0     0     0 196066 105094 81 16  2  0  0 2018-12-24 22:54:26
12  0      0  30147      4   1382    0    0     0    28 199999 110542 82 15  3  0  0 2018-12-24 22:54:27
 7  1      0  30145      4   1382    0    0     0  3008 197429 107528 82 15  3  0  0 2018-12-24 22:54:28
12  0      0  30135      4   1382    0    0     0     8 188991 106590 81 16  3  0  0 2018-12-24 22:54:29
11  0      0  30150      4   1382    0    0     0     0 198729 112038 81 16  3  0  0 2018-12-24 22:54:30
12  0      0  30145      4   1382    0    0     0     0 194171 107183 82 16  2  0  0 2018-12-24 22:54:31
12  0      0  30148      4   1382    0    0     0     0 200116 102832 82 16  2  0  0 2018-12-24 22:54:32
 4  0      0  30145      4   1382    0    0     0    36 187948 103938 82 16  2  0  0 2018-12-24 22:54:33
11  0      0  30136      4   1382    0    0     0     0 189091 117817 81 16  3  0  0 2018-12-24 22:54:34
11  0      0  30148      4   1382    0    0     0     0 193069 108303 82 16  3  0  0 2018-12-24 22:54:35
12  0      0  30141      4   1382    0    0     0     0 188081 96571 84 14  2  0  0 2018-12-24 22:54:36
12  0      0  30163      4   1382    0    0     0     0 197897 102222 81 16  3  0  0 2018-12-24 22:54:37
12  0      0  30150      4   1382    0    0     0     0 195250 106418 81 16  2  0  0 2018-12-24 22:54:38
 6  0      0  30151      4   1382    0    0     0     0 183126 103908 82 16  2  0  0 2018-12-24 22:54:39
12  0      0  30157      4   1382    0    0     0     0 197606 96147 82 16  2  0  0 2018-12-24 22:54:40
12  0      0  30146      4   1382    0    0     0     0 184921 126003 80 16  4  0  0 2018-12-24 22:54:41
12  0      0  30156      4   1382    0    0     0     0 191549 107162 82 15  3  0  0 2018-12-24 22:54:42
12  0      0  30161      4   1382    0    0     0     0 199576 110387 82 16  3  0  0 2018-12-24 22:54:43
12  0      0  30154      4   1382    0    0     0     0 201952 100413 83 15  2  0  0 2018-12-24 22:54:44
12  0      0  30162      4   1382    0    0     0     0 192138 95562 81 17  2  0  0 2018-12-24 22:54:45
12  0      0  30141      4   1382    0    0     0     0 186275 108540 81 16  3  0  0 2018-12-24 22:54:46
11  0      0  30154      4   1382    0    0     0     0 194976 101626 83 15  2  0  0 2018-12-24 22:54:47
12  0      0  30159      4   1382    0    0     0     0 193046 108056 82 15  3  0  0 2018-12-24 22:54:48
11  0      0  30154      4   1382    0    0     0     0 187781 101159 82 15  2  0  0 2018-12-24 22:54:49
13  0      0  30154      4   1382    0    0     0     0 194923 105749 81 16  2  0  0 2018-12-24 22:54:50
12  0      0  30143      4   1382    0    0     0     0 184080 116464 81 16  3  0  0 2018-12-24 22:54:51
12  0      0  30161      4   1382    0    0     0     0 197880 101135 82 16  2  0  0 2018-12-24 22:54:52
13  0      0  30159      4   1382    0    0     0     0 199898 103923 83 15  2  0  0 2018-12-24 22:54:53
 4  0      0  30161      4   1382    0    0     0     0 194270 102733 82 15  2  0  0 2018-12-24 22:54:54
 9  0      0  30150      4   1382    0    0     0     0 193498 115489 80 17  3  0  0 2018-12-24 22:54:55
12  0      0  30159      4   1382    0    0     0     0 194760 109093 81 16  3  0  0 2018-12-24 22:54:56
12  0      0  30147      4   1382    0    0     0     0 195357 99631 83 15  2  0  0 2018-12-24 22:54:57
12  0      0  30142      4   1382    0    0     0     0 190387 107429 82 16  3  0  0 2018-12-24 22:54:58
13  0      0  30141      4   1382    0    0     0     0 183052 107828 82 15  3  0  0 2018-12-24 22:54:59
12  0      0  30154      4   1382    0    0     0     0 199530 97107 83 15  2  0  0 2018-12-24 22:55:00
12  0      0  30160      4   1382    0    0     0     0 201457 102922 81 17  2  0  0 2018-12-24 22:55:01
12  0      0  30142      4   1382    0    0     0     0 187959 125701 81 16  3  0  0 2018-12-24 22:55:02
13  0      0  30152      4   1382    0    0     0     0 184548 113958 80 17  3  0  0 2018-12-24 22:55:03
13  0      0  30157      4   1382    0    0     0     0 198701 116420 81 16  3  0  0 2018-12-24 22:55:04
12  0      0  30166      4   1382    0    0     0  1704 192360 101213 83 15  2  0  0 2018-12-24 22:55:05
10  0      0  30144      4   1382    0    0     0     0 189837 114625 82 15  3  0  0 2018-12-24 22:55:06
12  0      0  30142      4   1382    0    0     0     0 186352 118836 81 16  3  0  0 2018-12-24 22:55:07
11  0      0  30153      4   1382    0    0     0     0 190279 105485 82 16  2  0  0 2018-12-24 22:55:08
 8  0      0  30160      4   1382    0    0     0     0 192694 116334 81 16  3  0  0 2018-12-24 22:55:09
12  0      0  30139      4   1382    0    0     0     0 162047 107627 73 14 13  0  0 2018-12-24 22:55:10
12  0      0  30137      4   1382    0    0     0     0 172625 117456 82 15  3  0  0 2018-12-24 22:55:11
12  0      0  30159      4   1382    0    0     0     0 199240 98844 83 16  2  0  0 2018-12-24 22:55:12
 8  0      0  30149      4   1382    0    0     0     0 197677 113268 82 15  3  0  0 2018-12-24 22:55:13
12  0      0  30141      4   1382    0    0     0     0 187478 127226 81 15  4  0  0 2018-12-24 22:55:14
 3  0      0  30149      4   1382    0    0     0     0 195139 114938 81 16  3  0  0 2018-12-24 22:55:15
12  0      0  30153      4   1382    0    0     0     0 186308 119577 81 16  3  0  0 2018-12-24 22:55:16
12  0      0  30155      4   1382    0    0     0     0 199018 106341 82 15  2  0  0 2018-12-24 22:55:17
12  0      0  30157      4   1382    0    0     0     0 192525 109571 82 15  2  0  0 2018-12-24 22:55:18
12  0      0  30148      4   1382    0    0     0     0 184649 108937 82 16  2  0  0 2018-12-24 22:55:19
12  0      0  30159      4   1382    0    0     0     0 195814 110124 81 17  2  0  0 2018-12-24 22:55:20
12  0      0  30146      4   1382    0    0     0     0 184304 113478 81 16  3  0  0 2018-12-24 22:55:21
12  0      0  30152      4   1382    0    0     0     0 190303 114796 81 16  3  0  0 2018-12-24 22:55:22
 6  0      0  30148      4   1382    0    0     0     0 185270 124223 79 17  3  0  0 2018-12-24 22:55:23
13  0      0  30156      4   1382    0    0     0     0 189698 119585 82 15  3  0  0 2018-12-24 22:55:24
12  0      0  30135      4   1382    0    0     0     0 195376 128585 80 16  4  0  0 2018-12-24 22:55:25
12  0      0  30144      4   1382    0    0     0     0 192523 114603 81 16  3  0  0 2018-12-24 22:55:26
 8  0      0  30148      4   1382    0    0     0     0 189108 124117 80 17  3  0  0 2018-12-24 22:55:27
13  0      0  30161      4   1382    0    0     0     0 199772 109105 82 16  3  0  0 2018-12-24 22:55:28
 4  0      0  30159      4   1382    0    0     0     0 196019 114418 82 15  3  0  0 2018-12-24 22:55:29
12  0      0  30149      4   1382    0    0     0     0 192759 117901 80 17  3  0  0 2018-12-24 22:55:30
11  0      0  30143      4   1382    0    0     0     0 185914 122768 81 16  3  0  0 2018-12-24 22:55:31
12  0      0  30152      4   1382    0    0     0     0 189428 111395 82 16  3  0  0 2018-12-24 22:55:32
10  0      0  30152      4   1382    0    0     0     0 192723 95385 83 15  2  0  0 2018-12-24 22:55:33
12  0      0  30151      4   1382    0    0     0     8 191464 116559 81 16  3  0  0 2018-12-24 22:55:34
12  0      0  30166      4   1382    0    0     0     0 201876 103365 81 16  2  0  0 2018-12-24 22:55:35
 6  0      0  30148      4   1382    0    0     0     0 187081 122273 82 15  3  0  0 2018-12-24 22:55:36
12  0      0  30152      4   1382    0    0     0     0 196533 108989 82 16  3  0  0 2018-12-24 22:55:37
13  0      0  30157      4   1382    0    0     0     0 198475 114033 81 16  3  0  0 2018-12-24 22:55:38
12  0      0  30142      4   1382    0    0     0     0 190075 137017 80 16  4  0  0 2018-12-24 22:55:39
12  0      0  30152      4   1382    0    0     0     0 193586 110873 81 16  2  0  0 2018-12-24 22:55:40
12  0      0  30160      4   1382    0    0     0     0 189795 130362 80 17  4  0  0 2018-12-24 22:55:41
11  0      0  30153      4   1382    0    0     0     0 198876 111125 81 16  3  0  0 2018-12-24 22:55:42
