2018-12-11 21:47:53, id: test-214752-843, starting consumer #0
2018-12-11 21:47:53, id: test-214752-843, starting consumer #0, channel #0
2018-12-11 21:47:53, id: test-214752-843, time: 1.000s, received: 9591 msg/s
2018-12-11 21:47:54, id: test-214752-843, time: 2.000s, received: 21012 msg/s
2018-12-11 21:47:55, id: test-214752-843, time: 3.000s, received: 20399 msg/s
2018-12-11 21:47:56, id: test-214752-843, time: 4.000s, received: 20279 msg/s
2018-12-11 21:47:57, id: test-214752-843, time: 5.000s, received: 20426 msg/s
2018-12-11 21:47:58, id: test-214752-843, time: 6.000s, received: 20478 msg/s
2018-12-11 21:47:59, id: test-214752-843, time: 7.000s, received: 20270 msg/s
2018-12-11 21:48:00, id: test-214752-843, time: 8.000s, received: 20114 msg/s
2018-12-11 21:48:01, id: test-214752-843, time: 9.000s, received: 20583 msg/s
2018-12-11 21:48:02, id: test-214752-843, time: 10.000s, received: 20259 msg/s
2018-12-11 21:48:03, id: test-214752-843, time: 11.000s, received: 20029 msg/s
2018-12-11 21:48:04, id: test-214752-843, time: 12.000s, received: 20568 msg/s
2018-12-11 21:48:05, id: test-214752-843, time: 13.000s, received: 20770 msg/s
2018-12-11 21:48:06, id: test-214752-843, time: 14.000s, received: 20530 msg/s
2018-12-11 21:48:07, id: test-214752-843, time: 15.000s, received: 20516 msg/s
2018-12-11 21:48:08, id: test-214752-843, time: 16.000s, received: 20545 msg/s
2018-12-11 21:48:09, id: test-214752-843, time: 17.000s, received: 20425 msg/s
2018-12-11 21:48:10, id: test-214752-843, time: 18.000s, received: 20297 msg/s
2018-12-11 21:48:11, id: test-214752-843, time: 19.000s, received: 20108 msg/s
2018-12-11 21:48:12, id: test-214752-843, time: 20.000s, received: 20141 msg/s
2018-12-11 21:48:13, id: test-214752-843, time: 21.000s, received: 20452 msg/s
2018-12-11 21:48:14, id: test-214752-843, time: 22.000s, received: 20083 msg/s
2018-12-11 21:48:15, id: test-214752-843, time: 23.000s, received: 20463 msg/s
2018-12-11 21:48:16, id: test-214752-843, time: 24.000s, received: 20358 msg/s
2018-12-11 21:48:17, id: test-214752-843, time: 25.000s, received: 20471 msg/s
2018-12-11 21:48:18, id: test-214752-843, time: 26.000s, received: 20306 msg/s
2018-12-11 21:48:19, id: test-214752-843, time: 27.000s, received: 20164 msg/s
2018-12-11 21:48:20, id: test-214752-843, time: 28.000s, received: 20900 msg/s
2018-12-11 21:48:21, id: test-214752-843, time: 29.000s, received: 20616 msg/s
2018-12-11 21:48:22, id: test-214752-843, time: 30.000s, received: 20638 msg/s
2018-12-11 21:48:23, id: test-214752-843, time: 31.000s, received: 20540 msg/s
2018-12-11 21:48:24, id: test-214752-843, time: 32.000s, received: 20379 msg/s
2018-12-11 21:48:25, id: test-214752-843, time: 33.000s, received: 20631 msg/s
2018-12-11 21:48:26, id: test-214752-843, time: 34.000s, received: 20478 msg/s
2018-12-11 21:48:27, id: test-214752-843, time: 35.000s, received: 20638 msg/s
2018-12-11 21:48:28, id: test-214752-843, time: 36.000s, received: 20749 msg/s
2018-12-11 21:48:29, id: test-214752-843, time: 37.000s, received: 20976 msg/s
2018-12-11 21:48:30, id: test-214752-843, time: 38.000s, received: 20571 msg/s
2018-12-11 21:48:31, id: test-214752-843, time: 39.000s, received: 20579 msg/s
2018-12-11 21:48:32, id: test-214752-843, time: 40.000s, received: 20402 msg/s
2018-12-11 21:48:33, id: test-214752-843, time: 41.000s, received: 20492 msg/s
2018-12-11 21:48:34, id: test-214752-843, time: 42.000s, received: 20747 msg/s
2018-12-11 21:48:35, id: test-214752-843, time: 43.000s, received: 20738 msg/s
2018-12-11 21:48:36, id: test-214752-843, time: 44.000s, received: 20370 msg/s
2018-12-11 21:48:37, id: test-214752-843, time: 45.000s, received: 20179 msg/s
2018-12-11 21:48:38, id: test-214752-843, time: 46.000s, received: 20503 msg/s
2018-12-11 21:48:39, id: test-214752-843, time: 47.000s, received: 20559 msg/s
2018-12-11 21:48:40, id: test-214752-843, time: 48.000s, received: 20640 msg/s
2018-12-11 21:48:41, id: test-214752-843, time: 49.000s, received: 20481 msg/s
2018-12-11 21:48:42, id: test-214752-843, time: 50.000s, received: 20293 msg/s
2018-12-11 21:48:43, id: test-214752-843, time: 51.000s, received: 20773 msg/s
2018-12-11 21:48:44, id: test-214752-843, time: 52.000s, received: 20332 msg/s
2018-12-11 21:48:45, id: test-214752-843, time: 53.000s, received: 19989 msg/s
