time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 00:01:00:283, 0, 79.9072, 15.9814, 163650, 32730.0000, 45, 4955, 16.1266, 33027.2452
2018-11-27 00:01:05:283, 0, 175.7681, 19.1722, 359973, 39264.6000, 0, 5000, 19.1722, 39264.6000
2018-11-27 00:01:10:283, 0, 269.0103, 18.6484, 550933, 38192.0000, 0, 5000, 18.6484, 38192.0000
2018-11-27 00:01:15:283, 0, 364.4473, 19.0874, 746388, 39091.0000, 0, 5000, 19.0874, 39091.0000
2018-11-27 00:01:20:283, 0, 452.4673, 17.6040, 926653, 36053.0000, 0, 5000, 17.6040, 36053.0000
2018-11-27 00:01:25:283, 0, 552.5815, 20.0229, 1131687, 41006.8000, 0, 5000, 20.0229, 41006.8000
2018-11-27 00:01:30:283, 0, 651.3638, 19.7564, 1333993, 40461.2000, 0, 5000, 19.7564, 40461.2000
2018-11-27 00:01:35:283, 0, 748.3901, 19.4053, 1532703, 39742.0000, 0, 5000, 19.4053, 39742.0000
2018-11-27 00:01:40:283, 0, 848.3076, 19.9835, 1737334, 40926.2000, 0, 5000, 19.9835, 40926.2000
2018-11-27 00:01:45:283, 0, 949.1484, 20.1682, 1943856, 41304.4000, 0, 5000, 20.1682, 41304.4000
2018-11-27 00:01:50:283, 0, 1046.0688, 19.3841, 2142349, 39698.6000, 0, 5000, 19.3841, 39698.6000
2018-11-27 00:01:55:283, 0, 1140.2192, 18.8301, 2335169, 38564.0000, 0, 5000, 18.8301, 38564.0000
2018-11-27 00:02:00:283, 0, 1232.5532, 18.4668, 2524269, 37820.0000, 0, 5000, 18.4668, 37820.0000
2018-11-27 00:02:05:283, 0, 1332.8945, 20.0683, 2729768, 41099.8000, 0, 5000, 20.0683, 41099.8000
2018-11-27 00:02:10:283, 0, 1431.6768, 19.7564, 2932074, 40461.2000, 0, 5000, 19.7564, 40461.2000
2018-11-27 00:02:15:283, 0, 1527.2046, 19.1056, 3127715, 39128.2000, 0, 5000, 19.1056, 39128.2000
2018-11-27 00:02:20:288, 0, 1628.1665, 20.1722, 3334485, 41312.6873, 0, 5005, 20.1722, 41312.6873
2018-11-27 00:02:25:288, 0, 1726.6763, 19.7020, 3536233, 40349.6000, 0, 5000, 19.7020, 40349.6000
2018-11-27 00:02:30:288, 0, 1827.7290, 20.2105, 3743189, 41391.2000, 0, 5000, 20.2105, 41391.2000
2018-11-27 00:02:35:288, 0, 1930.9009, 20.6344, 3954485, 42259.2000, 0, 5000, 20.6344, 42259.2000
2018-11-27 00:02:40:288, 0, 2030.1675, 19.8533, 4157783, 40659.6000, 0, 5000, 19.8533, 40659.6000
2018-11-27 00:02:45:288, 0, 2129.3433, 19.8352, 4360895, 40622.4000, 0, 5000, 19.8352, 40622.4000
2018-11-27 00:02:50:288, 0, 2226.2788, 19.3871, 4559419, 39704.8000, 0, 5000, 19.3871, 39704.8000
2018-11-27 00:02:55:288, 0, 2326.6504, 20.0743, 4764980, 41112.2000, 0, 5000, 20.0743, 41112.2000
2018-11-27 00:03:00:288, 0, 2427.0220, 20.0743, 4970541, 41112.2000, 0, 5000, 20.0743, 41112.2000
2018-11-27 00:03:05:288, 0, 2526.5762, 19.9108, 5174428, 40777.4000, 0, 5000, 19.9108, 40777.4000
2018-11-27 00:03:10:289, 0, 2622.8760, 19.2561, 5371650, 39436.5127, 0, 5001, 19.2561, 39436.5127
2018-11-27 00:03:15:289, 0, 2721.6582, 19.7564, 5573956, 40461.2000, 0, 5000, 19.7564, 40461.2000
2018-11-27 00:03:20:289, 0, 2821.3940, 19.9472, 5778215, 40851.8000, 0, 5000, 19.9472, 40851.8000
2018-11-27 00:03:25:289, 0, 2916.9673, 19.1146, 5973949, 39146.8000, 0, 5000, 19.1146, 39146.8000
2018-11-27 00:03:30:289, 0, 3013.3579, 19.2781, 6171357, 39481.6000, 0, 5000, 19.2781, 39481.6000
2018-11-27 00:03:35:289, 0, 3110.3843, 19.4053, 6370067, 39742.0000, 0, 5000, 19.4053, 39742.0000
2018-11-27 00:03:40:289, 0, 3206.4116, 19.2055, 6566731, 39332.8000, 0, 5000, 19.2055, 39332.8000
2018-11-27 00:03:45:289, 0, 3305.6328, 19.8442, 6769936, 40641.0000, 0, 5000, 19.8442, 40641.0000
2018-11-27 00:03:50:289, 0, 3402.0688, 19.2872, 6967437, 39500.2000, 0, 5000, 19.2872, 39500.2000
2018-11-27 00:03:55:289, 0, 3503.2578, 20.2378, 7174672, 41447.0000, 0, 5000, 20.2378, 41447.0000
2018-11-27 00:04:00:289, 0, 3604.0684, 20.1621, 7381132, 41292.0000, 0, 5000, 20.1621, 41292.0000
2018-11-27 00:04:05:289, 0, 3699.3691, 19.0602, 7576308, 39035.2000, 0, 5000, 19.0602, 39035.2000
2018-11-27 00:04:10:289, 0, 3792.7021, 18.6666, 7767454, 38229.2000, 0, 5000, 18.6666, 38229.2000
2018-11-27 00:04:15:289, 0, 3888.9868, 19.2569, 7964645, 39438.2000, 0, 5000, 19.2569, 39438.2000
2018-11-27 00:04:20:289, 0, 3989.2979, 20.0622, 8170082, 41087.4000, 0, 5000, 20.0622, 41087.4000
2018-11-27 00:04:25:289, 0, 4086.2485, 19.3901, 8368637, 39711.0000, 0, 5000, 19.3901, 39711.0000
2018-11-27 00:04:30:289, 0, 4180.0205, 18.7544, 8560682, 38409.0000, 0, 5000, 18.7544, 38409.0000
2018-11-27 00:04:35:289, 0, 4276.4868, 19.2933, 8758245, 39512.6000, 0, 5000, 19.2933, 39512.6000
2018-11-27 00:04:40:289, 0, 4377.1309, 20.1288, 8964364, 41223.8000, 0, 5000, 20.1288, 41223.8000
2018-11-27 00:04:45:289, 0, 4472.4771, 19.0692, 9159633, 39053.8000, 0, 5000, 19.0692, 39053.8000
2018-11-27 00:04:50:289, 0, 4565.0835, 18.5213, 9349291, 37931.6000, 0, 5000, 18.5213, 37931.6000
2018-11-27 00:04:55:289, 0, 4657.9321, 18.5697, 9539445, 38030.8000, 0, 5000, 18.5697, 38030.8000
2018-11-27 00:05:00:289, 0, 4753.0361, 19.0208, 9734218, 38954.6000, 0, 5000, 19.0208, 38954.6000
2018-11-27 00:05:05:289, 0, 4846.9443, 18.7816, 9926542, 38464.8000, 0, 5000, 18.7816, 38464.8000
2018-11-27 00:05:10:289, 0, 4939.7778, 18.5667, 10116665, 38024.6000, 0, 5000, 18.5667, 38024.6000
2018-11-27 00:05:15:289, 0, 5033.3076, 18.7060, 10308214, 38309.8000, 0, 5000, 18.7060, 38309.8000
2018-11-27 00:05:20:289, 0, 5126.3379, 18.6061, 10498740, 38105.2000, 0, 5000, 18.6061, 38105.2000
2018-11-27 00:05:25:289, 0, 5216.6436, 18.0611, 10683686, 36989.2000, 0, 5000, 18.0611, 36989.2000
2018-11-27 00:05:30:289, 0, 5312.6709, 19.2055, 10880350, 39332.8000, 0, 5000, 19.2055, 39332.8000
2018-11-27 00:05:35:289, 0, 5411.8770, 19.8412, 11083524, 40634.8000, 0, 5000, 19.8412, 40634.8000
2018-11-27 00:05:40:289, 0, 5514.4434, 20.5133, 11293580, 42011.2000, 0, 5000, 20.5133, 42011.2000
2018-11-27 00:05:45:289, 0, 5614.0884, 19.9290, 11497653, 40814.6000, 0, 5000, 19.9290, 40814.6000
2018-11-27 00:05:50:289, 0, 5710.1460, 19.2115, 11694379, 39345.2000, 0, 5000, 19.2115, 39345.2000
2018-11-27 00:05:55:289, 0, 5805.0684, 18.9845, 11888780, 38880.2000, 0, 5000, 18.9845, 38880.2000
2018-11-27 00:06:00:289, 0, 5901.0806, 19.2024, 12085413, 39326.6000, 0, 5000, 19.2024, 39326.6000
2018-11-27 00:06:05:289, 0, 5995.2612, 18.8361, 12278295, 38576.4000, 0, 5000, 18.8361, 38576.4000
2018-11-27 00:06:10:289, 0, 6090.9253, 19.1328, 12474215, 39184.0000, 0, 5000, 19.1328, 39184.0000
2018-11-27 00:06:15:289, 0, 6186.2109, 19.0571, 12669360, 39029.0000, 0, 5000, 19.0571, 39029.0000
2018-11-27 00:06:20:289, 0, 6278.8022, 18.5183, 12858987, 37925.4000, 0, 5000, 18.5183, 37925.4000
2018-11-27 00:06:25:289, 0, 6376.4644, 19.5324, 13058999, 40002.4000, 0, 5000, 19.5324, 40002.4000
2018-11-27 00:06:30:289, 0, 6476.2002, 19.9472, 13263258, 40851.8000, 0, 5000, 19.9472, 40851.8000
2018-11-27 00:06:35:289, 0, 6570.9561, 18.9512, 13457318, 38812.0000, 0, 5000, 18.9512, 38812.0000
