2018-12-12 23:45:23, id: test-234523-213, starting producer #0
2018-12-12 23:45:23, id: test-234523-213, starting producer #0, channel #0
2018-12-12 23:45:24, id: test-234523-213, time: 1.024s, sent: 8254 msg/s
2018-12-12 23:45:25, id: test-234523-213, time: 2.058s, sent: 9849 msg/s
2018-12-12 23:45:26, id: test-234523-213, time: 3.146s, sent: 8153 msg/s
2018-12-12 23:45:27, id: test-234523-213, time: 4.270s, sent: 7794 msg/s
2018-12-12 23:45:28, id: test-234523-213, time: 5.342s, sent: 8172 msg/s
2018-12-12 23:45:29, id: test-234523-213, time: 6.402s, sent: 7128 msg/s
2018-12-12 23:45:30, id: test-234523-213, time: 7.526s, sent: 6723 msg/s
2018-12-12 23:45:31, id: test-234523-213, time: 8.686s, sent: 7646 msg/s
2018-12-12 23:45:33, id: test-234523-213, time: 9.818s, sent: 6674 msg/s
2018-12-12 23:45:34, id: test-234523-213, time: 10.838s, sent: 7408 msg/s
2018-12-12 23:45:35, id: test-234523-213, time: 11.930s, sent: 6919 msg/s
2018-12-12 23:45:36, id: test-234523-213, time: 12.994s, sent: 7102 msg/s
2018-12-12 23:45:37, id: test-234523-213, time: 14.054s, sent: 7128 msg/s
2018-12-12 23:45:38, id: test-234523-213, time: 15.110s, sent: 7052 msg/s
2018-12-12 23:45:39, id: test-234523-213, time: 16.126s, sent: 7545 msg/s
2018-12-12 23:45:40, id: test-234523-213, time: 17.222s, sent: 6794 msg/s
2018-12-12 23:45:41, id: test-234523-213, time: 18.222s, sent: 7556 msg/s
2018-12-12 23:45:42, id: test-234523-213, time: 19.234s, sent: 8764 msg/s
2018-12-12 23:45:43, id: test-234523-213, time: 20.242s, sent: 7497 msg/s
2018-12-12 23:45:44, id: test-234523-213, time: 21.242s, sent: 7556 msg/s
2018-12-12 23:45:45, id: test-234523-213, time: 22.302s, sent: 7129 msg/s
2018-12-12 23:45:46, id: test-234523-213, time: 23.442s, sent: 6628 msg/s
2018-12-12 23:45:47, id: test-234523-213, time: 24.466s, sent: 7378 msg/s
2018-12-12 23:45:48, id: test-234523-213, time: 25.510s, sent: 7238 msg/s
2018-12-12 23:45:49, id: test-234523-213, time: 26.546s, sent: 7187 msg/s
2018-12-12 23:45:50, id: test-234523-213, time: 27.634s, sent: 6945 msg/s
2018-12-12 23:45:51, id: test-234523-213, time: 28.638s, sent: 7525 msg/s
2018-12-12 23:45:52, id: test-234523-213, time: 29.686s, sent: 7210 msg/s
2018-12-12 23:45:54, id: test-234523-213, time: 30.802s, sent: 6770 msg/s
2018-12-12 23:45:55, id: test-234523-213, time: 31.846s, sent: 7237 msg/s
2018-12-12 23:45:56, id: test-234523-213, time: 32.862s, sent: 7437 msg/s
2018-12-12 23:45:57, id: test-234523-213, time: 33.930s, sent: 8203 msg/s
2018-12-12 23:45:58, id: test-234523-213, time: 34.974s, sent: 7237 msg/s
2018-12-12 23:45:59, id: test-234523-213, time: 36.066s, sent: 6919 msg/s
2018-12-12 23:46:00, id: test-234523-213, time: 37.198s, sent: 7836 msg/s
2018-12-12 23:46:01, id: test-234523-213, time: 38.262s, sent: 7101 msg/s
2018-12-12 23:46:02, id: test-234523-213, time: 39.378s, sent: 6771 msg/s
2018-12-12 23:46:03, id: test-234523-213, time: 40.382s, sent: 7525 msg/s
2018-12-12 23:46:04, id: test-234523-213, time: 41.458s, sent: 7022 msg/s
2018-12-12 23:46:05, id: test-234523-213, time: 42.482s, sent: 7272 msg/s
2018-12-12 23:46:06, id: test-234523-213, time: 43.570s, sent: 6945 msg/s
2018-12-12 23:46:07, id: test-234523-213, time: 44.606s, sent: 7293 msg/s
2018-12-12 23:46:09, id: test-234523-213, time: 45.722s, sent: 6770 msg/s
2018-12-12 23:46:10, id: test-234523-213, time: 46.822s, sent: 6870 msg/s
2018-12-12 23:46:11, id: test-234523-213, time: 47.822s, sent: 7965 msg/s
2018-12-12 23:46:12, id: test-234523-213, time: 48.930s, sent: 6451 msg/s
2018-12-12 23:46:13, id: test-234523-213, time: 49.930s, sent: 8454 msg/s
2018-12-12 23:46:14, id: test-234523-213, time: 50.982s, sent: 6328 msg/s
2018-12-12 23:46:15, id: test-234523-213, time: 52.098s, sent: 6771 msg/s
2018-12-12 23:46:16, id: test-234523-213, time: 53.162s, sent: 8336 msg/s
2018-12-12 23:46:17, id: test-234523-213, time: 54.286s, sent: 7794 msg/s
2018-12-12 23:46:18, id: test-234523-213, time: 55.286s, sent: 7983 msg/s
2018-12-12 23:46:19, id: test-234523-213, time: 56.346s, sent: 6726 msg/s
2018-12-12 23:46:20, id: test-234523-213, time: 57.386s, sent: 7265 msg/s
2018-12-12 23:46:21, id: test-234523-213, time: 58.386s, sent: 8631 msg/s
2018-12-12 23:46:22, id: test-234523-213, time: 59.474s, sent: 5957 msg/s
2018-12-12 23:46:23, id: test-234523-213, time: 60.527s, sent: 7280 msg/s
2018-12-12 23:46:24, id: test-234523-213, time: 61.570s, sent: 7139 msg/s
2018-12-12 23:46:25, id: test-234523-213, time: 62.658s, sent: 6944 msg/s
2018-12-12 23:46:26, id: test-234523-213, time: 63.658s, sent: 7557 msg/s
2018-12-12 23:46:28, id: test-234523-213, time: 64.742s, sent: 6970 msg/s
2018-12-12 23:46:29, id: test-234523-213, time: 65.910s, sent: 7500 msg/s
2018-12-12 23:46:30, id: test-234523-213, time: 67.022s, sent: 6794 msg/s
2018-12-12 23:46:31, id: test-234523-213, time: 68.126s, sent: 6845 msg/s
2018-12-12 23:46:32, id: test-234523-213, time: 69.126s, sent: 8624 msg/s
2018-12-12 23:46:33, id: test-234523-213, time: 70.198s, sent: 6052 msg/s
2018-12-12 23:46:34, id: test-234523-213, time: 71.202s, sent: 7526 msg/s
2018-12-12 23:46:35, id: test-234523-213, time: 72.254s, sent: 7182 msg/s
2018-12-12 23:46:36, id: test-234523-213, time: 73.254s, sent: 8007 msg/s
2018-12-12 23:46:37, id: test-234523-213, time: 74.258s, sent: 7077 msg/s
2018-12-12 23:46:38, id: test-234523-213, time: 75.314s, sent: 7155 msg/s
2018-12-12 23:46:39, id: test-234523-213, time: 76.482s, sent: 7500 msg/s
2018-12-12 23:46:40, id: test-234523-213, time: 77.538s, sent: 7156 msg/s
2018-12-12 23:46:41, id: test-234523-213, time: 78.654s, sent: 6770 msg/s
2018-12-12 23:46:42, id: test-234523-213, time: 79.654s, sent: 8619 msg/s
2018-12-12 23:46:44, id: test-234523-213, time: 80.758s, sent: 5882 msg/s
2018-12-12 23:46:45, id: test-234523-213, time: 81.778s, sent: 7407 msg/s
2018-12-12 23:46:46, id: test-234523-213, time: 82.870s, sent: 6919 msg/s
2018-12-12 23:46:47, id: test-234523-213, time: 84.110s, sent: 7065 msg/s
2018-12-12 23:46:48, id: test-234523-213, time: 85.110s, sent: 7557 msg/s
2018-12-12 23:46:49, id: test-234523-213, time: 86.182s, sent: 7048 msg/s
2018-12-12 23:46:50, id: test-234523-213, time: 87.194s, sent: 7467 msg/s
2018-12-12 23:46:51, id: test-234523-213, time: 88.274s, sent: 6996 msg/s
2018-12-12 23:46:52, id: test-234523-213, time: 89.274s, sent: 8616 msg/s
2018-12-12 23:46:53, id: test-234523-213, time: 90.346s, sent: 6264 msg/s
2018-12-12 23:46:54, id: test-234523-213, time: 91.402s, sent: 7052 msg/s
2018-12-12 23:46:55, id: test-234523-213, time: 92.414s, sent: 7466 msg/s
2018-12-12 23:46:56, id: test-234523-213, time: 93.518s, sent: 6844 msg/s
2018-12-12 23:46:57, id: test-234523-213, time: 94.686s, sent: 7595 msg/s
2018-12-12 23:46:59, id: test-234523-213, time: 95.750s, sent: 7101 msg/s
2018-12-12 23:47:00, id: test-234523-213, time: 96.834s, sent: 6869 msg/s
2018-12-12 23:47:01, id: test-234523-213, time: 97.834s, sent: 7556 msg/s
2018-12-12 23:47:02, id: test-234523-213, time: 98.894s, sent: 7129 msg/s
2018-12-12 23:47:03, id: test-234523-213, time: 99.930s, sent: 7293 msg/s
2018-12-12 23:47:04, id: test-234523-213, time: 101.006s, sent: 7023 msg/s
2018-12-12 23:47:05, id: test-234523-213, time: 102.094s, sent: 6944 msg/s
2018-12-12 23:47:06, id: test-234523-213, time: 103.262s, sent: 7594 msg/s
2018-12-12 23:47:07, id: test-234523-213, time: 104.350s, sent: 6945 msg/s
2018-12-12 23:47:08, id: test-234523-213, time: 105.354s, sent: 7525 msg/s
2018-12-12 23:47:09, id: test-234523-213, time: 106.414s, sent: 7129 msg/s
2018-12-12 23:47:10, id: test-234523-213, time: 107.462s, sent: 7104 msg/s
2018-12-12 23:47:11, id: test-234523-213, time: 108.622s, sent: 7647 msg/s
