procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28281    149   3111    0    0     0     4    1    0  1  0 99  0  0 2018-12-17 23:09:38
 0  0      0  28284    149   3111    0    0     0     0  225  288  0  0 100  0  0 2018-12-17 23:09:39
 0  0      0  28285    149   3112    0    0     0   572  541  699  0  0 97  2  0 2018-12-17 23:09:40
 0  0      0  28287    149   3112    0    0     0     0  102  143  0  0 100  0  0 2018-12-17 23:09:41
 2  0      0  28289    149   3112    0    0     0    80  441  698  0  0 99  0  0 2018-12-17 23:09:42
 4  0      0  28288    149   3112    0    0     0    76 7611 7327  3  1 95  0  0 2018-12-17 23:09:43
 1  0      0  28265    149   3112    0    0     0     0 36450 39002 17  6 78  0  0 2018-12-17 23:09:44
 3  0      0  28282    149   3112    0    0     0    72 37768 37080 17  5 78  0  0 2018-12-17 23:09:45
 5  0      0  28247    149   3112    0    0     0     0 39031 38437 18  6 76  0  0 2018-12-17 23:09:46
 4  0      0  28280    149   3112    0    0     0   136 36871 37949 18  5 76  0  0 2018-12-17 23:09:47
 3  0      0  28253    149   3112    0    0     0     0 36319 38252 18  5 76  0  0 2018-12-17 23:09:48
 2  0      0  28269    149   3112    0    0     0   268 33915 36446 17  5 78  0  0 2018-12-17 23:09:49
 1  0      0  28252    149   3112    0    0     0   140 34585 37772 18  6 76  0  0 2018-12-17 23:09:50
 3  0      0  28267    149   3112    0    0     0     0 34920 37384 18  6 76  0  0 2018-12-17 23:09:51
 3  0      0  28259    149   3112    0    0     0   140 34885 36864 17  7 76  0  0 2018-12-17 23:09:52
 2  0      0  28259    149   3112    0    0     0     0 35956 38889 19  6 76  0  0 2018-12-17 23:09:53
 7  0      0  28279    149   3112    0    0     0   136 33544 36614 17  5 78  0  0 2018-12-17 23:09:54
 4  0      0  28249    149   3112    0    0     0     0 35914 39106 19  5 76  0  0 2018-12-17 23:09:55
