2018-11-23 21:55:37, 48807 records sent, 9755.5 records/sec (4.76 MB/sec), 4.6 ms avg latency, 268.0 max latency.
2018-11-23 21:55:42, 48894 records sent, 9776.8 records/sec (4.77 MB/sec), 1.6 ms avg latency, 15.0 max latency.
2018-11-23 21:55:47, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 16.0 max latency.
2018-11-23 21:55:52, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 9.0 max latency.
2018-11-23 21:55:57, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:56:02, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 6.0 max latency.
2018-11-23 21:56:07, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 87.4 ms avg latency, 870.0 max latency.
2018-11-23 21:56:12, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 5.0 max latency.
2018-11-23 21:56:17, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:56:22, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 17.0 max latency.
2018-11-23 21:56:27, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:56:32, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:56:37, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 53.5 ms avg latency, 674.0 max latency.
2018-11-23 21:56:42, 48856 records sent, 9771.2 records/sec (4.77 MB/sec), 14.7 ms avg latency, 333.0 max latency.
2018-11-23 21:56:47, 48824 records sent, 9764.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 10.0 max latency.
2018-11-23 21:56:52, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:56:57, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:57:02, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 14.0 max latency.
2018-11-23 21:57:07, 48884 records sent, 9772.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 6.0 max latency.
2018-11-23 21:57:12, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 84.6 ms avg latency, 866.0 max latency.
2018-11-23 21:57:17, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:57:22, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:57:27, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:57:32, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:57:37, 48863 records sent, 9768.7 records/sec (4.77 MB/sec), 1.6 ms avg latency, 22.0 max latency.
2018-11-23 21:57:42, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 6.0 max latency.
2018-11-23 21:57:47, 43991 records sent, 8798.2 records/sec (4.30 MB/sec), 89.9 ms avg latency, 981.0 max latency.
2018-11-23 21:57:52, 53679 records sent, 10735.8 records/sec (5.24 MB/sec), 26.6 ms avg latency, 501.0 max latency.
2018-11-23 21:57:57, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-23 21:58:02, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 21:58:07, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-23 21:58:12, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-23 21:58:17, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 20.0 max latency.
2018-11-23 21:58:22, 46862 records sent, 8033.9 records/sec (3.92 MB/sec), 1.5 ms avg latency, 1036.0 max latency.
2018-11-23 21:58:27, 58953 records sent, 11790.6 records/sec (5.76 MB/sec), 101.2 ms avg latency, 1037.0 max latency.
2018-11-23 21:58:32, 48814 records sent, 9762.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:58:38, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:58:43, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:58:48, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-23 21:58:53, 45398 records sent, 8640.7 records/sec (4.22 MB/sec), 1.5 ms avg latency, 608.0 max latency.
2018-11-23 21:58:58, 54773 records sent, 10954.6 records/sec (5.35 MB/sec), 50.8 ms avg latency, 609.0 max latency.
2018-11-23 21:59:03, 48824 records sent, 9760.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 13.0 max latency.
2018-11-23 21:59:08, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:59:13, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 6.0 max latency.
2018-11-23 21:59:18, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 4.0 max latency.
2018-11-23 21:59:23, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:59:28, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 6.0 max latency.
2018-11-23 21:59:33, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 44.0 ms avg latency, 601.0 max latency.
2018-11-23 21:59:38, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 8.8 ms avg latency, 254.0 max latency.
2018-11-23 21:59:43, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:59:48, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 21:59:53, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 21:59:58, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:00:03, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 13.0 max latency.
2018-11-23 22:00:08, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 45.8 ms avg latency, 627.0 max latency.
2018-11-23 22:00:13, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:00:18, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:00:23, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:00:28, 48865 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 8.0 max latency.
2018-11-23 22:00:33, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 12.0 max latency.
2018-11-23 22:00:38, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 124.2 ms avg latency, 1046.0 max latency.
2018-11-23 22:00:43, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 5.0 max latency.
2018-11-23 22:00:48, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.6 ms avg latency, 23.0 max latency.
2018-11-23 22:00:53, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-23 22:00:58, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:01:03, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:01:08, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 23.2 ms avg latency, 445.0 max latency.
2018-11-23 22:01:13, 48848 records sent, 9765.7 records/sec (4.77 MB/sec), 19.0 ms avg latency, 393.0 max latency.
2018-11-23 22:01:18, 48841 records sent, 9766.2 records/sec (4.77 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-23 22:01:23, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:01:28, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 10.0 max latency.
2018-11-23 22:01:32, 3515625 records sent, 9764.377330 records/sec (4.77 MB/sec), 12.27 ms avg latency, 1046.00 ms max latency, 1 ms 50th, 2 ms 95th, 460 ms 99th, 917 ms 99.9th.
