2018-12-21 20:41:53, id: test-204153-638, starting consumer #0
2018-12-21 20:41:53, id: test-204153-638, starting consumer #0, channel #0
2018-12-21 20:41:54, id: test-204153-638, time: 1.000s, received: 4728 msg/s
2018-12-21 20:41:55, id: test-204153-638, time: 2.000s, received: 9765 msg/s
2018-12-21 20:41:56, id: test-204153-638, time: 3.000s, received: 9716 msg/s
2018-12-21 20:41:57, id: test-204153-638, time: 4.000s, received: 9814 msg/s
2018-12-21 20:41:58, id: test-204153-638, time: 5.002s, received: 9647 msg/s
2018-12-21 20:41:59, id: test-204153-638, time: 6.002s, received: 9882 msg/s
2018-12-21 20:42:00, id: test-204153-638, time: 7.002s, received: 9765 msg/s
2018-12-21 20:42:01, id: test-204153-638, time: 8.002s, received: 9764 msg/s
2018-12-21 20:42:02, id: test-204153-638, time: 9.002s, received: 9766 msg/s
2018-12-21 20:42:03, id: test-204153-638, time: 10.002s, received: 9765 msg/s
2018-12-21 20:42:04, id: test-204153-638, time: 11.002s, received: 9760 msg/s
2018-12-21 20:42:05, id: test-204153-638, time: 12.002s, received: 9770 msg/s
2018-12-21 20:42:06, id: test-204153-638, time: 13.002s, received: 9766 msg/s
2018-12-21 20:42:07, id: test-204153-638, time: 14.002s, received: 9756 msg/s
2018-12-21 20:42:08, id: test-204153-638, time: 15.002s, received: 9775 msg/s
2018-12-21 20:42:09, id: test-204153-638, time: 16.002s, received: 9763 msg/s
2018-12-21 20:42:10, id: test-204153-638, time: 17.002s, received: 9764 msg/s
2018-12-21 20:42:11, id: test-204153-638, time: 18.002s, received: 9767 msg/s
2018-12-21 20:42:12, id: test-204153-638, time: 19.002s, received: 9762 msg/s
2018-12-21 20:42:13, id: test-204153-638, time: 20.002s, received: 9767 msg/s
2018-12-21 20:42:14, id: test-204153-638, time: 21.002s, received: 9730 msg/s
2018-12-21 20:42:15, id: test-204153-638, time: 22.002s, received: 9800 msg/s
2018-12-21 20:42:16, id: test-204153-638, time: 23.002s, received: 9765 msg/s
2018-12-21 20:42:17, id: test-204153-638, time: 24.002s, received: 9747 msg/s
2018-12-21 20:42:18, id: test-204153-638, time: 25.002s, received: 9785 msg/s
2018-12-21 20:42:19, id: test-204153-638, time: 26.002s, received: 9755 msg/s
2018-12-21 20:42:20, id: test-204153-638, time: 27.002s, received: 9775 msg/s
2018-12-21 20:42:21, id: test-204153-638, time: 28.002s, received: 9763 msg/s
2018-12-21 20:42:22, id: test-204153-638, time: 29.002s, received: 9765 msg/s
2018-12-21 20:42:23, id: test-204153-638, time: 30.002s, received: 9765 msg/s
2018-12-21 20:42:24, id: test-204153-638, time: 31.002s, received: 9763 msg/s
2018-12-21 20:42:25, id: test-204153-638, time: 32.002s, received: 9767 msg/s
2018-12-21 20:42:26, id: test-204153-638, time: 33.002s, received: 9765 msg/s
2018-12-21 20:42:27, id: test-204153-638, time: 34.002s, received: 9765 msg/s
2018-12-21 20:42:28, id: test-204153-638, time: 35.002s, received: 9765 msg/s
2018-12-21 20:42:29, id: test-204153-638, time: 36.002s, received: 9769 msg/s
2018-12-21 20:42:30, id: test-204153-638, time: 37.002s, received: 9758 msg/s
2018-12-21 20:42:31, id: test-204153-638, time: 38.002s, received: 9768 msg/s
2018-12-21 20:42:32, id: test-204153-638, time: 39.002s, received: 9765 msg/s
2018-12-21 20:42:33, id: test-204153-638, time: 40.002s, received: 9766 msg/s
2018-12-21 20:42:34, id: test-204153-638, time: 41.002s, received: 9764 msg/s
2018-12-21 20:42:35, id: test-204153-638, time: 42.002s, received: 9765 msg/s
2018-12-21 20:42:36, id: test-204153-638, time: 43.002s, received: 9765 msg/s
