time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-24 22:50:17:163, 0, 59.6411, 11.9282, 122145, 24429.0000, 18, 4982, 11.9713, 24517.2621
2018-11-24 22:50:22:163, 0, 129.4258, 13.9569, 265064, 28583.8000, 0, 5000, 13.9569, 28583.8000
2018-11-24 22:50:27:163, 0, 203.3540, 14.7856, 416469, 30281.0000, 0, 5000, 14.7856, 30281.0000
2018-11-24 22:50:32:163, 0, 272.4336, 13.8159, 557944, 28295.0000, 0, 5000, 13.8159, 28295.0000
2018-11-24 22:50:37:163, 0, 312.2139, 7.9561, 639414, 16294.0000, 0, 5000, 7.9561, 16294.0000
2018-11-24 22:50:42:163, 0, 387.9604, 15.1493, 794543, 31025.8000, 0, 5000, 15.1493, 31025.8000
2018-11-24 22:50:47:163, 0, 468.4800, 16.1039, 959447, 32980.8000, 0, 5000, 16.1039, 32980.8000
2018-11-24 22:50:52:163, 0, 550.5332, 16.4106, 1127492, 33609.0000, 0, 5000, 16.4106, 33609.0000
2018-11-24 22:50:57:163, 0, 625.6338, 15.0201, 1281298, 30761.2000, 0, 5000, 15.0201, 30761.2000
2018-11-24 22:51:02:163, 0, 697.9014, 14.4535, 1429302, 29600.8000, 0, 5000, 14.4535, 29600.8000
2018-11-24 22:51:07:163, 0, 779.4629, 16.3123, 1596340, 33407.6000, 0, 5000, 16.3123, 33407.6000
2018-11-24 22:51:12:163, 0, 857.0864, 15.5247, 1755313, 31794.6000, 0, 5000, 15.5247, 31794.6000
2018-11-24 22:51:17:163, 0, 933.0391, 15.1905, 1910864, 31110.2000, 0, 5000, 15.1905, 31110.2000
2018-11-24 22:51:22:163, 0, 1008.2378, 15.0397, 2064871, 30801.4000, 0, 5000, 15.0397, 30801.4000
2018-11-24 22:51:27:163, 0, 1088.1060, 15.9736, 2228441, 32714.0000, 0, 5000, 15.9736, 32714.0000
2018-11-24 22:51:32:163, 0, 1162.9561, 14.9700, 2381734, 30658.6000, 0, 5000, 14.9700, 30658.6000
2018-11-24 22:51:37:163, 0, 1238.5317, 15.1151, 2536513, 30955.8000, 0, 5000, 15.1151, 30955.8000
2018-11-24 22:51:42:163, 0, 1283.6626, 9.0262, 2628941, 18485.6000, 0, 5000, 9.0262, 18485.6000
2018-11-24 22:51:47:163, 0, 1358.7637, 15.0202, 2782748, 30761.4000, 0, 5000, 15.0202, 30761.4000
