procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  25656     61   5610    0    0     0    55    1    1  1  0 98  0  0 2018-12-16 00:53:59
 0  0      0  25657     61   5610    0    0     0   572  568  674  0  0 98  1  0 2018-12-16 00:54:00
 0  0      0  25658     61   5610    0    0     0     0  224  459  0  0 99  0  0 2018-12-16 00:54:01
 0  0      0  25660     61   5610    0    0     0     0  106  131  0  0 100  0  0 2018-12-16 00:54:02
 0  0      0  25662     61   5610    0    0     0   224  538 1029  1  0 98  1  0 2018-12-16 00:54:03
 3  0      0  25649     61   5610    0    0     0     0 29358 25676 17  5 79  0  0 2018-12-16 00:54:04
 4  0      0  25614     61   5610    0    0     0     0 41079 36025 26  6 68  0  0 2018-12-16 00:54:05
 1  0      0  25635     61   5610    0    0     0    72 41707 38608 25  7 67  0  0 2018-12-16 00:54:06
 3  0      0  25613     61   5610    0    0     0    76 42102 36513 25  7 68  0  0 2018-12-16 00:54:07
 3  0      0  25621     61   5610    0    0     0     0 43356 38308 26  6 68  0  0 2018-12-16 00:54:08
 3  0      0  25640     61   5610    0    0     0   140 40557 35587 24  6 69  0  0 2018-12-16 00:54:09
 5  0      0  25620     61   5610    0    0     0     0 41306 36988 24  7 69  0  0 2018-12-16 00:54:10
 4  0      0  25636     61   5610    0    0     0    72 42694 36344 25  7 68  0  0 2018-12-16 00:54:11
 3  0      0  25611     61   5610    0    0     0    72 42380 36728 25  7 68  0  0 2018-12-16 00:54:12
 0  0      0  25628     61   5610    0    0     0     0 43554 37536 26  7 67  0  0 2018-12-16 00:54:13
 4  0      0  25616     61   5610    0    0     0    72 41789 35120 25  6 69  0  0 2018-12-16 00:54:14
 4  0      0  25620     61   5610    0    0     0     0 43140 37233 26  6 68  0  0 2018-12-16 00:54:15
 0  0      0  25642     61   5610    0    0     0   148 43360 37899 25  5 69  0  0 2018-12-16 00:54:16
 5  0      0  25610     61   5610    0    0     0     0 43815 37080 25  7 68  0  0 2018-12-16 00:54:17
 2  0      0  25625     61   5610    0    0     0    72 44873 37702 26  7 67  0  0 2018-12-16 00:54:18
 3  1      0  25614     61   5610    0    0     0  3976 41459 35429 25  6 69  0  0 2018-12-16 00:54:19
 7  0      0  25621     61   5610    0    0     0     8 46544 39176 26  6 67  0  0 2018-12-16 00:54:20
 6  0      0  25641     61   5610    0    0     0    76 40073 34906 24  5 70  0  0 2018-12-16 00:54:21
 4  0      0  25610     61   5610    0    0     0     0 42364 37367 25  7 68  0  0 2018-12-16 00:54:22
 6  0      0  25633     61   5610    0    0     0    72 42375 36877 25  6 69  0  0 2018-12-16 00:54:23
 5  0      0  25618     61   5610    0    0     0    76 41471 34895 24  6 69  0  0 2018-12-16 00:54:24
 5  0      0  25618     61   5610    0    0     0     0 44558 38584 26  7 67  0  0 2018-12-16 00:54:25
 4  0      0  25637     61   5610    0    0     0   144 43763 37736 25  7 67  0  0 2018-12-16 00:54:26
 4  0      0  25608     61   5610    0    0     0     0 43087 38201 26  7 67  0  0 2018-12-16 00:54:27
 4  0      0  25628     61   5610    0    0     0    72 42806 37375 26  7 67  0  0 2018-12-16 00:54:28
 5  0      0  25615     61   5610    0    0     0    72 42332 36505 26  6 68  0  0 2018-12-16 00:54:29
 3  0      0  25624     61   5610    0    0     0     0 43510 38605 26  7 67  0  0 2018-12-16 00:54:30
 4  0      0  25638     61   5610    0    0     0    76 37170 32153 22  6 72  0  0 2018-12-16 00:54:31
 3  0      0  25613     61   5610    0    0     0     0 42917 37784 25  7 69  0  0 2018-12-16 00:54:32
 3  0      0  25641     61   5610    0    0     0    72 42758 37989 26  7 67  0  0 2018-12-16 00:54:33
