procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28312     73   3148    0    0     0   120    1    0  2  1 97  0  0 2018-12-16 02:13:18
 0  0      0  28315     73   3148    0    0     0   856  624  843  0  0 98  2  0 2018-12-16 02:13:19
 0  0      0  28316     73   3148    0    0     0     0  128  182  0  0 100  0  0 2018-12-16 02:13:20
 0  0      0  28319     73   3148    0    0     0  3200  376  621  0  0 99  1  0 2018-12-16 02:13:21
 6  0      0  28315     73   3148    0    0     0     0 20223 29433 13  4 83  0  0 2018-12-16 02:13:22
 1  1      0  28287     73   3148    0    0     0    68 24815 34383 15  5 80  0  0 2018-12-16 02:13:23
 2  0      0  28303     73   3148    0    0     0     4 27404 39183 18  6 76  0  0 2018-12-16 02:13:24
 2  0      0  28312     73   3148    0    0     0    72 25955 36673 16  5 79  0  0 2018-12-16 02:13:25
 2  0      0  28293     73   3148    0    0     0     0 26062 38770 17  4 78  0  0 2018-12-16 02:13:26
 3  0      0  28315     73   3148    0    0     0   148 24432 34537 15  4 80  1  0 2018-12-16 02:13:27
 0  0      0  28285     73   3148    0    0     0     0 26601 38785 18  5 77  0  0 2018-12-16 02:13:28
 1  0      0  28308     73   3148    0    0     0    76 26242 37470 17  5 78  0  0 2018-12-16 02:13:29
 4  0      0  28280     73   3148    0    0     0    72 24401 35537 16  5 79  0  0 2018-12-16 02:13:30
 3  0      0  28296     73   3148    0    0     0     0 27473 39689 17  5 78  0  0 2018-12-16 02:13:31
 2  0      0  28309     73   3148    0    0     0    72 26049 36970 16  5 78  0  0 2018-12-16 02:13:32
 2  0      0  28292     73   3148    0    0     0     0 26126 38732 17  5 78  0  0 2018-12-16 02:13:33
 3  0      0  28308     73   3148    0    0     0    84 26298 37028 17  4 79  0  0 2018-12-16 02:13:34
 1  0      0  28251     73   3148    0    0     0     0 26467 43423 18  6 76  0  0 2018-12-16 02:13:35
 3  0      0  28300     73   3148    0    0     0   100 25581 36570 16  5 78  0  0 2018-12-16 02:13:36
 3  0      0  28290     73   3148    0    0     0    72 26390 38361 17  4 78  0  0 2018-12-16 02:13:37
 2  0      0  28294     73   3148    0    0     0     0 27437 40445 17  5 78  0  0 2018-12-16 02:13:38
 2  0      0  28309     73   3148    0    0     0    76 25065 36457 17  5 78  0  0 2018-12-16 02:13:39
 3  0      0  28283     73   3148    0    0     0     0 25991 37796 17  5 79  0  0 2018-12-16 02:13:40
 2  0      0  28305     73   3148    0    0     0    72 25686 36807 17  4 78  0  0 2018-12-16 02:13:41
 2  0      0  28290     73   3148    0    0     0   152 24182 35847 16  4 79  0  0 2018-12-16 02:13:42
 3  0      0  28297     73   3148    0    0     0     0 27654 39267 17  5 78  0  0 2018-12-16 02:13:43
 3  0      0  28314     73   3148    0    0     0    76 26059 37775 17  5 78  0  0 2018-12-16 02:13:44
 1  0      0  28292     73   3148    0    0     0     0 26035 38004 18  4 78  0  0 2018-12-16 02:13:45
 3  0      0  28315     73   3148    0    0     0  8304 21442 31245 14  5 80  1  0 2018-12-16 02:13:46
 2  0      0  28284     73   3148    0    0     0     0 26660 38445 17  5 78  0  0 2018-12-16 02:13:47
 3  0      0  28303     73   3148    0    0     0    72 25695 36351 16  5 79  0  0 2018-12-16 02:13:48
 2  0      0  28284     73   3148    0    0     0    76 24269 36925 17  5 78  0  0 2018-12-16 02:13:49
 3  0      0  28304     73   3148    0    0     0     0 27222 38457 17  5 79  0  0 2018-12-16 02:13:50
 2  1      0  28318     73   3148    0    0     0  2796 26087 36671 15  5 79  1  0 2018-12-16 02:13:51
 1  0      0  28297     73   3148    0    0     0     8 26453 36651 16  5 79  0  0 2018-12-16 02:13:52
 3  0      0  28306     73   3148    0    0     0    72 26322 36199 17  5 79  0  0 2018-12-16 02:13:53
 1  0      0  28285     73   3148    0    0     0    76 26299 36512 17  4 79  0  0 2018-12-16 02:13:54
 2  0      0  28302     73   3148    0    0     0     0 27990 38973 17  5 77  0  0 2018-12-16 02:13:55
 5  0      0  28309     73   3148    0    0     0    72 24909 36117 16  4 79  0  0 2018-12-16 02:13:56
 3  0      0  28292     73   3148    0    0     0     0 26276 38605 17  6 78  0  0 2018-12-16 02:13:57
 4  0      0  28313     73   3148    0    0     0    76 25689 36756 17  5 78  0  0 2018-12-16 02:13:58
 5  0      0  28285     73   3148    0    0     0   208 25705 38585 17  4 78  1  0 2018-12-16 02:13:59
 5  0      0  28304     73   3148    0    0     0    76 26652 38118 17  5 78  0  0 2018-12-16 02:14:00
 4  0      0  28299     73   3148    0    0     0    72 24591 34918 16  5 79  0  0 2018-12-16 02:14:01
 2  0      0  28295     73   3148    0    0     0     0 26145 37494 17  5 78  0  0 2018-12-16 02:14:02
 3  0      0  28314     73   3148    0    0     0    68 26283 37664 17  5 79  0  0 2018-12-16 02:14:03
 4  0      0  28283     73   3148    0    0     0     0 25847 38253 17  5 79  0  0 2018-12-16 02:14:04
 3  0      0  28306     73   3148    0    0     0    72 26183 37833 17  4 79  0  0 2018-12-16 02:14:05
 4  0      0  28282     73   3148    0    0     0    72 24737 36278 16  5 79  0  0 2018-12-16 02:14:06
 3  0      0  28294     73   3148    0    0     0     0 27187 39321 17  5 78  0  0 2018-12-16 02:14:07
 2  0      0  28313     73   3148    0    0     0    76 26131 36766 16  5 78  0  0 2018-12-16 02:14:08
 2  0      0  28288     73   3148    0    0     0     0 26077 38185 17  5 78  0  0 2018-12-16 02:14:09
 4  0      0  28315     73   3148    0    0     0    72 26950 39057 18  5 77  0  0 2018-12-16 02:14:10
 3  0      0  28287     73   3148    0    0     0    72 24993 36641 16  5 79  0  0 2018-12-16 02:14:11
 0  0      0  28302     73   3148    0    0     0     0 26877 39245 16  5 78  0  0 2018-12-16 02:14:12
 4  0      0  28301     73   3148    0    0     0   164 25142 36629 16  4 79  0  0 2018-12-16 02:14:13
 2  0      0  28293     73   3148    0    0     0     0 26730 39323 18  4 77  0  0 2018-12-16 02:14:14
 3  0      0  28312     73   3148    0    0     0    76 26428 38026 17  5 78  0  0 2018-12-16 02:14:15
 3  0      0  28285     73   3148    0    0     0     0 26060 37991 16  4 79  0  0 2018-12-16 02:14:16
 2  0      0  28308     73   3148    0    0     0    72 26070 37972 17  5 77  0  0 2018-12-16 02:14:17
 2  0      0  28294     73   3148    0    0     0    72 25106 36261 16  4 79  0  0 2018-12-16 02:14:18
 1  0      0  28300     73   3148    0    0     0     0 27077 39816 17  5 78  0  0 2018-12-16 02:14:19
 2  0      0  28315     73   3148    0    0     0    76 25831 36139 16  5 78  0  0 2018-12-16 02:14:20
 2  0      0  28290     73   3148    0    0     0     0 25720 37947 16  4 79  0  0 2018-12-16 02:14:21
 2  0      0  28309     73   3148    0    0     0  2256 27110 38727 17  5 78  1  0 2018-12-16 02:14:22
 4  0      0  28295     73   3148    0    0     0    72 26376 38221 16  4 79  0  0 2018-12-16 02:14:23
 5  0      0  28297     73   3148    0    0     0     0 26825 38237 17  5 78  0  0 2018-12-16 02:14:24
 4  0      0  28315     73   3148    0    0     0    76 26054 36962 17  5 78  0  0 2018-12-16 02:14:25
 3  0      0  28288     73   3148    0    0     0     0 26014 37624 17  5 78  0  0 2018-12-16 02:14:26
 3  0      0  28306     73   3148    0    0     0    72 26041 36645 16  5 79  0  0 2018-12-16 02:14:27
 2  0      0  28285     73   3148    0    0     0    76 25164 36728 16  5 79  0  0 2018-12-16 02:14:28
 3  0      0  28301     73   3148    0    0     0     0 26502 38786 17  5 78  0  0 2018-12-16 02:14:29
 0  0      0  28285     73   3149    0    0     0  8296 21118 31388 14  3 81  1  0 2018-12-16 02:14:30
 3  0      0  28294     73   3149    0    0     0     0 26280 39130 17  4 79  0  0 2018-12-16 02:14:31
 2  0      0  28315     73   3149    0    0     0    76 26070 37375 17  4 79  0  0 2018-12-16 02:14:32
 2  0      0  28289     73   3149    0    0     0     0 26522 38742 17  5 78  0  0 2018-12-16 02:14:33
 3  0      0  28304     73   3149    0    0     0  8420 22738 33183 15  5 80  1  0 2018-12-16 02:14:34
 2  0      0  28288     73   3149    0    0     0   108 25377 37215 16  5 78  0  0 2018-12-16 02:14:35
 4  0      0  28303     73   3149    0    0     0     0 27968 42758 19  6 75  0  0 2018-12-16 02:14:36
 3  0      0  28302     73   3149    0    0     0   104 26262 37918 17  4 79  0  0 2018-12-16 02:14:37
 3  0      0  28287     73   3149    0    0     0     0 27336 38214 17  4 79  0  0 2018-12-16 02:14:38
 4  0      0  28311     73   3149    0    0     0   104 26118 37329 16  5 78  0  0 2018-12-16 02:14:39
 3  0      0  28286     73   3149    0    0     0     0 26095 37517 16  5 78  0  0 2018-12-16 02:14:40
 2  0      0  28296     73   3149    0    0     0   108 25476 36498 16  4 79  0  0 2018-12-16 02:14:41
 3  0      0  28283     73   3149    0    0     0  8420 20958 31048 14  4 81  1  0 2018-12-16 02:14:42
 4  0      0  28297     73   3149    0    0     0     0 26731 37316 17  5 78  0  0 2018-12-16 02:14:43
 1  0      0  28302     73   3149    0    0     0   104 26140 36909 15  5 80  0  0 2018-12-16 02:14:44
 5  0      0  28292     73   3149    0    0     0     0 26688 37930 15  5 79  0  0 2018-12-16 02:14:45
 3  0      0  28308     73   3149    0    0     0   108 26196 36951 16  5 78  0  0 2018-12-16 02:14:46
 3  0      0  28282     73   3149    0    0     0   100 26393 38870 16  4 80  0  0 2018-12-16 02:14:47
 3  0      0  28301     73   3149    0    0     0     0 26646 35376 16  5 79  0  0 2018-12-16 02:14:48
 1  0      0  28312     73   3149    0    0     0   104 25972 36111 16  5 79  0  0 2018-12-16 02:14:49
 3  0      0  28290     73   3149    0    0     0     0 26441 36916 16  5 79  0  0 2018-12-16 02:14:50
 5  0      0  28308     73   3149    0    0     0   108 26351 39001 16  5 79  0  0 2018-12-16 02:14:51
 2  0      0  28286     73   3149    0    0     0   112 24902 36601 17  4 79  0  0 2018-12-16 02:14:52
 3  0      0  28300     73   3149    0    0     0     0 27757 39249 17  5 77  0  0 2018-12-16 02:14:53
 2  0      0  28309     73   3149    0    0     0   108 25493 36453 16  5 79  0  0 2018-12-16 02:14:54
 2  0      0  28288     73   3149    0    0     0     0 26670 38703 18  5 78  0  0 2018-12-16 02:14:55
 3  0      0  28315     73   3149    0    0     0   104 25529 36640 17  4 78  0  0 2018-12-16 02:14:56
 4  0      0  28288     73   3149    0    0     0     0 26412 37454 17  5 78  0  0 2018-12-16 02:14:57
 1  0      0  28306     73   3149    0    0     0  2296 26652 37302 17  4 78  1  0 2018-12-16 02:14:58
 2  0      0  28296     73   3149    0    0     0    72 26174 37236 17  5 78  0  0 2018-12-16 02:14:59
 4  0      0  28293     73   3149    0    0     0     0 26693 38541 18  4 78  0  0 2018-12-16 02:15:00
 2  0      0  28317     73   3149    0    0     0  8296 22598 32638 15  4 80  1  0 2018-12-16 02:15:01
 4  0      0  28285     73   3149    0    0     0     0 25964 37899 17  4 78  0  0 2018-12-16 02:15:02
 2  0      0  28313     73   3149    0    0     0    72 25327 35469 15  5 79  0  0 2018-12-16 02:15:03
 2  0      0  28288     73   3149    0    0     0     0 25202 37164 16  4 79  0  0 2018-12-16 02:15:04
 3  0      0  28302     73   3149    0    0     0    76 25674 37099 17  4 79  0  0 2018-12-16 02:15:05
 2  0      0  28289     73   3149    0    0     0    72 25657 37627 17  5 78  0  0 2018-12-16 02:15:06
 3  0      0  28291     73   3149    0    0     0     0 26949 39324 17  5 78  0  0 2018-12-16 02:15:07
 3  0      0  28312     73   3149    0    0     0    68 26635 39217 17  4 79  0  0 2018-12-16 02:15:08
 3  0      0  28283     73   3149    0    0     0     0 26268 36101 16  5 79  0  0 2018-12-16 02:15:09
 4  0      0  28298     73   3149    0    0     0    68 26047 36667 16  5 79  0  0 2018-12-16 02:15:10
 2  0      0  28285     73   3149    0    0     0    76 25733 37117 16  5 79  0  0 2018-12-16 02:15:11
 2  0      0  28297     73   3149    0    0     0     0 26265 39907 17  6 77  0  0 2018-12-16 02:15:12
 3  0      0  28313     73   3149    0    0     0    72 25977 37587 17  5 78  0  0 2018-12-16 02:15:13
 3  0      0  28288     73   3149    0    0     0     0 25975 38325 17  5 78  0  0 2018-12-16 02:15:14
 4  0      0  28304     73   3149    0    0     0    72 26782 39421 17  4 78  0  0 2018-12-16 02:15:15
 1  0      0  28290     73   3149    0    0     0    76 24782 36711 17  4 79  0  0 2018-12-16 02:15:16
 2  0      0  28294     73   3149    0    0     0     0 26977 38922 17  5 78  0  0 2018-12-16 02:15:17
 2  0      0  28313     73   3149    0    0     0    72 24648 35532 16  5 79  0  0 2018-12-16 02:15:18
 3  0      0  28283     73   3149    0    0     0     0 26320 38647 17  4 79  0  0 2018-12-16 02:15:19
 1  0      0  28306     73   3149    0    0     0    76 25672 36728 17  5 78  0  0 2018-12-16 02:15:20
 0  0      0  28285     73   3149    0    0     0     0 26027 37111 17  4 79  0  0 2018-12-16 02:15:21
 3  0      0  28302     73   3149    0    0     0    76 27061 38231 17  5 78  0  0 2018-12-16 02:15:22
 2  0      0  28291     73   3149    0    0     0    72 25855 37675 16  5 79  0  0 2018-12-16 02:15:23
 2  0      0  28294     73   3149    0    0     0     0 27309 39240 17  5 78  0  0 2018-12-16 02:15:24
 2  0      0  28315     73   3149    0    0     0   176 25773 35749 15  5 79  1  0 2018-12-16 02:15:25
 2  0      0  28289     73   3149    0    0     0     0 25069 37308 17  5 79  0  0 2018-12-16 02:15:26
 2  0      0  28303     73   3149    0    0     0  8376 21539 29366 14  4 80  1  0 2018-12-16 02:15:27
 0  0      0  28284     73   3149    0    0     0     0 25182 37552 17  4 79  0  0 2018-12-16 02:15:28
 2  0      0  28304     73   3149    0    0     0  8420 23237 32386 14  4 81  1  0 2018-12-16 02:15:29
 3  0      0  28291     73   3149    0    0     0  2288 26397 37769 17  5 77  1  0 2018-12-16 02:15:30
 2  0      0  28295     73   3149    0    0     0     0 26717 39165 17  5 78  0  0 2018-12-16 02:15:31
 2  0      0  28312     73   3149    0    0     0  8296 21931 32933 14  4 81  1  0 2018-12-16 02:15:32
 3  0      0  28295     73   3149    0    0     0     8 25389 36940 17  4 78  0  0 2018-12-16 02:15:33
 3  0      0  28312     73   3149    0    0     0    72 27118 38597 18  5 77  0  0 2018-12-16 02:15:34
 2  0      0  28288     73   3149    0    0     0     0 26131 38118 17  4 78  0  0 2018-12-16 02:15:35
 2  0      0  28302     73   3149    0    0     0  8420 23003 34867 16  4 78  1  0 2018-12-16 02:15:36
 3  0      0  28292     73   3149    0    0     0   108 25625 37747 17  5 78  0  0 2018-12-16 02:15:37
 2  0      0  28298     73   3149    0    0     0     0 27146 37134 15  5 79  0  0 2018-12-16 02:15:38
 3  0      0  28316     73   3149    0    0     0   104 25244 35015 15  5 79  0  0 2018-12-16 02:15:39
 3  0      0  28289     73   3149    0    0     0     0 26426 39319 16  5 79  0  0 2018-12-16 02:15:40
 2  0      0  28304     73   3149    0    0     0   104 26088 37763 17  5 79  0  0 2018-12-16 02:15:41
 3  0      0  28293     73   3149    0    0     0   108 25609 35866 15  5 79  0  0 2018-12-16 02:15:42
 2  0      0  28295     73   3149    0    0     0     0 27487 38939 18  5 77  0  0 2018-12-16 02:15:43
 3  0      0  28312     73   3149    0    0     0   104 24921 36703 16  5 78  0  0 2018-12-16 02:15:44
 2  0      0  28290     73   3149    0    0     0     0 26329 38945 16  5 79  0  0 2018-12-16 02:15:45
 3  0      0  28305     73   3149    0    0     0   108 26369 38393 17  4 79  0  0 2018-12-16 02:15:46
 3  0      0  28281     73   3149    0    0     0   108 25332 37506 16  5 79  0  0 2018-12-16 02:15:47
 3  0      0  28296     73   3149    0    0     0     0 27486 39867 17  4 78  0  0 2018-12-16 02:15:48
