2018-12-15 17:02:37, id: test-170236-813, starting producer #0
2018-12-15 17:02:37, id: test-170236-813, starting producer #0, channel #0
2018-12-15 17:02:37, id: test-170236-813, time: 1.047s, sent: 9111 msg/s
2018-12-15 17:02:38, id: test-170236-813, time: 2.059s, sent: 7682 msg/s
2018-12-15 17:02:40, id: test-170236-813, time: 3.183s, sent: 6820 msg/s
2018-12-15 17:02:41, id: test-170236-813, time: 4.280s, sent: 5790 msg/s
2018-12-15 17:02:42, id: test-170236-813, time: 5.491s, sent: 6510 msg/s
2018-12-15 17:02:43, id: test-170236-813, time: 6.496s, sent: 6756 msg/s
2018-12-15 17:02:44, id: test-170236-813, time: 7.521s, sent: 6197 msg/s
2018-12-15 17:02:45, id: test-170236-813, time: 8.529s, sent: 6192 msg/s
2018-12-15 17:02:46, id: test-170236-813, time: 9.529s, sent: 7121 msg/s
2018-12-15 17:02:47, id: test-170236-813, time: 10.635s, sent: 6136 msg/s
2018-12-15 17:02:48, id: test-170236-813, time: 11.815s, sent: 5939 msg/s
2018-12-15 17:02:49, id: test-170236-813, time: 12.975s, sent: 6513 msg/s
2018-12-15 17:02:50, id: test-170236-813, time: 14.036s, sent: 6503 msg/s
2018-12-15 17:02:52, id: test-170236-813, time: 15.128s, sent: 6418 msg/s
2018-12-15 17:02:53, id: test-170236-813, time: 16.235s, sent: 6232 msg/s
2018-12-15 17:02:54, id: test-170236-813, time: 17.395s, sent: 6419 msg/s
2018-12-15 17:02:55, id: test-170236-813, time: 18.459s, sent: 6689 msg/s
2018-12-15 17:02:56, id: test-170236-813, time: 19.563s, sent: 6249 msg/s
2018-12-15 17:02:57, id: test-170236-813, time: 20.563s, sent: 6900 msg/s
2018-12-15 17:02:58, id: test-170236-813, time: 21.709s, sent: 6497 msg/s
2018-12-15 17:02:59, id: test-170236-813, time: 22.939s, sent: 6232 msg/s
2018-12-15 17:03:00, id: test-170236-813, time: 24.043s, sent: 6745 msg/s
2018-12-15 17:03:02, id: test-170236-813, time: 25.135s, sent: 6418 msg/s
2018-12-15 17:03:03, id: test-170236-813, time: 26.135s, sent: 6899 msg/s
2018-12-15 17:03:04, id: test-170236-813, time: 27.303s, sent: 6375 msg/s
2018-12-15 17:03:05, id: test-170236-813, time: 28.303s, sent: 6959 msg/s
2018-12-15 17:03:06, id: test-170236-813, time: 29.407s, sent: 5600 msg/s
2018-12-15 17:03:07, id: test-170236-813, time: 30.535s, sent: 6212 msg/s
2018-12-15 17:03:08, id: test-170236-813, time: 31.615s, sent: 6388 msg/s
2018-12-15 17:03:09, id: test-170236-813, time: 32.787s, sent: 6447 msg/s
2018-12-15 17:03:10, id: test-170236-813, time: 33.807s, sent: 6334 msg/s
2018-12-15 17:03:11, id: test-170236-813, time: 34.811s, sent: 6762 msg/s
2018-12-15 17:03:12, id: test-170236-813, time: 36.011s, sent: 6297 msg/s
2018-12-15 17:03:13, id: test-170236-813, time: 37.103s, sent: 6818 msg/s
2018-12-15 17:03:15, id: test-170236-813, time: 38.123s, sent: 6764 msg/s
2018-12-15 17:03:16, id: test-170236-813, time: 39.255s, sent: 6287 msg/s
2018-12-15 17:03:17, id: test-170236-813, time: 40.479s, sent: 6173 msg/s
2018-12-15 17:03:18, id: test-170236-813, time: 41.607s, sent: 6601 msg/s
2018-12-15 17:03:19, id: test-170236-813, time: 42.623s, sent: 6898 msg/s
2018-12-15 17:03:20, id: test-170236-813, time: 43.835s, sent: 6144 msg/s
2018-12-15 17:03:21, id: test-170236-813, time: 44.911s, sent: 6106 msg/s
2018-12-15 17:03:22, id: test-170236-813, time: 46.103s, sent: 6798 msg/s
2018-12-15 17:03:24, id: test-170236-813, time: 47.323s, sent: 6642 msg/s
2018-12-15 17:03:25, id: test-170236-813, time: 48.331s, sent: 6300 msg/s
2018-12-15 17:03:26, id: test-170236-813, time: 49.583s, sent: 6123 msg/s
2018-12-15 17:03:27, id: test-170236-813, time: 50.619s, sent: 6659 msg/s
2018-12-15 17:03:28, id: test-170236-813, time: 51.803s, sent: 6752 msg/s
2018-12-15 17:03:29, id: test-170236-813, time: 52.803s, sent: 6828 msg/s
2018-12-15 17:03:30, id: test-170236-813, time: 54.027s, sent: 5784 msg/s
2018-12-15 17:03:31, id: test-170236-813, time: 55.071s, sent: 6188 msg/s
2018-12-15 17:03:33, id: test-170236-813, time: 56.219s, sent: 6964 msg/s
2018-12-15 17:03:34, id: test-170236-813, time: 57.227s, sent: 6300 msg/s
2018-12-15 17:03:35, id: test-170236-813, time: 58.427s, sent: 6388 msg/s
2018-12-15 17:03:36, id: test-170236-813, time: 59.647s, sent: 6642 msg/s
2018-12-15 17:03:37, id: test-170236-813, time: 60.687s, sent: 6107 msg/s
2018-12-15 17:03:38, id: test-170236-813, time: 61.895s, sent: 6708 msg/s
2018-12-15 17:03:39, id: test-170236-813, time: 63.079s, sent: 6474 msg/s
2018-12-15 17:03:41, id: test-170236-813, time: 64.207s, sent: 7086 msg/s
2018-12-15 17:03:42, id: test-170236-813, time: 65.207s, sent: 7193 msg/s
2018-12-15 17:03:43, id: test-170236-813, time: 66.407s, sent: 5687 msg/s
2018-12-15 17:03:44, id: test-170236-813, time: 67.615s, sent: 6617 msg/s
2018-12-15 17:03:45, id: test-170236-813, time: 68.831s, sent: 6214 msg/s
2018-12-15 17:03:46, id: test-170236-813, time: 69.971s, sent: 6628 msg/s
2018-12-15 17:03:47, id: test-170236-813, time: 71.035s, sent: 6072 msg/s
2018-12-15 17:03:49, id: test-170236-813, time: 72.255s, sent: 6553 msg/s
2018-12-15 17:03:50, id: test-170236-813, time: 73.467s, sent: 6415 msg/s
2018-12-15 17:03:51, id: test-170236-813, time: 74.624s, sent: 6909 msg/s
2018-12-15 17:03:52, id: test-170236-813, time: 75.624s, sent: 7384 msg/s
2018-12-15 17:03:53, id: test-170236-813, time: 76.851s, sent: 5228 msg/s
2018-12-15 17:03:54, id: test-170236-813, time: 77.979s, sent: 6796 msg/s
2018-12-15 17:03:56, id: test-170236-813, time: 79.215s, sent: 6113 msg/s
2018-12-15 17:03:57, id: test-170236-813, time: 80.239s, sent: 6203 msg/s
2018-12-15 17:03:58, id: test-170236-813, time: 81.339s, sent: 6869 msg/s
2018-12-15 17:03:59, id: test-170236-813, time: 82.507s, sent: 6470 msg/s
2018-12-15 17:04:00, id: test-170236-813, time: 83.727s, sent: 6552 msg/s
2018-12-15 17:04:01, id: test-170236-813, time: 84.894s, sent: 6568 msg/s
2018-12-15 17:04:03, id: test-170236-813, time: 86.135s, sent: 6088 msg/s
2018-12-15 17:04:04, id: test-170236-813, time: 87.215s, sent: 6997 msg/s
2018-12-15 17:04:05, id: test-170236-813, time: 88.435s, sent: 6283 msg/s
2018-12-15 17:04:06, id: test-170236-813, time: 89.439s, sent: 6217 msg/s
2018-12-15 17:04:07, id: test-170236-813, time: 90.451s, sent: 6709 msg/s
2018-12-15 17:04:08, id: test-170236-813, time: 91.599s, sent: 6581 msg/s
2018-12-15 17:04:09, id: test-170236-813, time: 92.607s, sent: 6192 msg/s
2018-12-15 17:04:10, id: test-170236-813, time: 93.783s, sent: 6612 msg/s
2018-12-15 17:04:11, id: test-170236-813, time: 94.951s, sent: 6469 msg/s
2018-12-15 17:04:12, id: test-170236-813, time: 95.955s, sent: 6653 msg/s
2018-12-15 17:04:14, id: test-170236-813, time: 97.195s, sent: 6094 msg/s
2018-12-15 17:04:15, id: test-170236-813, time: 98.331s, sent: 6651 msg/s
2018-12-15 17:04:16, id: test-170236-813, time: 99.371s, sent: 6212 msg/s
2018-12-15 17:04:17, id: test-170236-813, time: 100.371s, sent: 6352 msg/s
2018-12-15 17:04:18, id: test-170236-813, time: 101.571s, sent: 6296 msg/s
2018-12-15 17:04:19, id: test-170236-813, time: 102.571s, sent: 6698 msg/s
2018-12-15 17:04:20, id: test-170236-813, time: 103.687s, sent: 5185 msg/s
