2018-12-24 20:33:46, id: test-203346-627, starting consumer #0
2018-12-24 20:33:46, id: test-203346-627, starting consumer #0, channel #0
2018-12-24 20:33:47, id: test-203346-627, time: 1.000s, received: 118 msg/s
2018-12-24 20:33:48, id: test-203346-627, time: 2.000s, received: 19485 msg/s
2018-12-24 20:33:49, id: test-203346-627, time: 3.000s, received: 19312 msg/s
2018-12-24 20:33:50, id: test-203346-627, time: 4.000s, received: 18973 msg/s
2018-12-24 20:33:51, id: test-203346-627, time: 5.000s, received: 18715 msg/s
2018-12-24 20:33:52, id: test-203346-627, time: 6.000s, received: 18762 msg/s
2018-12-24 20:33:53, id: test-203346-627, time: 7.000s, received: 18721 msg/s
2018-12-24 20:33:54, id: test-203346-627, time: 8.000s, received: 18642 msg/s
2018-12-24 20:33:55, id: test-203346-627, time: 9.000s, received: 18722 msg/s
2018-12-24 20:33:56, id: test-203346-627, time: 10.000s, received: 18460 msg/s
2018-12-24 20:33:57, id: test-203346-627, time: 11.000s, received: 18857 msg/s
2018-12-24 20:33:58, id: test-203346-627, time: 12.000s, received: 18736 msg/s
2018-12-24 20:33:59, id: test-203346-627, time: 13.000s, received: 18791 msg/s
2018-12-24 20:34:00, id: test-203346-627, time: 14.000s, received: 19028 msg/s
2018-12-24 20:34:01, id: test-203346-627, time: 15.000s, received: 18606 msg/s
2018-12-24 20:34:02, id: test-203346-627, time: 16.000s, received: 18812 msg/s
2018-12-24 20:34:03, id: test-203346-627, time: 17.000s, received: 18534 msg/s
2018-12-24 20:34:04, id: test-203346-627, time: 18.000s, received: 18648 msg/s
2018-12-24 20:34:05, id: test-203346-627, time: 19.000s, received: 19115 msg/s
2018-12-24 20:34:06, id: test-203346-627, time: 20.000s, received: 19409 msg/s
2018-12-24 20:34:07, id: test-203346-627, time: 21.000s, received: 19027 msg/s
2018-12-24 20:34:08, id: test-203346-627, time: 22.000s, received: 19089 msg/s
2018-12-24 20:34:09, id: test-203346-627, time: 23.000s, received: 18929 msg/s
2018-12-24 20:34:10, id: test-203346-627, time: 24.000s, received: 19285 msg/s
2018-12-24 20:34:11, id: test-203346-627, time: 25.000s, received: 19144 msg/s
2018-12-24 20:34:12, id: test-203346-627, time: 26.000s, received: 18812 msg/s
2018-12-24 20:34:13, id: test-203346-627, time: 27.000s, received: 19036 msg/s
2018-12-24 20:34:14, id: test-203346-627, time: 28.000s, received: 19145 msg/s
2018-12-24 20:34:15, id: test-203346-627, time: 29.000s, received: 19117 msg/s
2018-12-24 20:34:16, id: test-203346-627, time: 30.000s, received: 19073 msg/s
2018-12-24 20:34:17, id: test-203346-627, time: 31.000s, received: 19119 msg/s
2018-12-24 20:34:18, id: test-203346-627, time: 32.000s, received: 18902 msg/s
2018-12-24 20:34:19, id: test-203346-627, time: 33.000s, received: 19194 msg/s
2018-12-24 20:34:20, id: test-203346-627, time: 34.000s, received: 19073 msg/s
2018-12-24 20:34:21, id: test-203346-627, time: 35.000s, received: 18998 msg/s
2018-12-24 20:34:22, id: test-203346-627, time: 36.000s, received: 18915 msg/s
2018-12-24 20:34:23, id: test-203346-627, time: 37.000s, received: 18952 msg/s
2018-12-24 20:34:24, id: test-203346-627, time: 38.000s, received: 19124 msg/s
2018-12-24 20:34:25, id: test-203346-627, time: 39.000s, received: 18969 msg/s
2018-12-24 20:34:26, id: test-203346-627, time: 40.000s, received: 18877 msg/s
2018-12-24 20:34:27, id: test-203346-627, time: 41.000s, received: 19179 msg/s
2018-12-24 20:34:28, id: test-203346-627, time: 42.000s, received: 18854 msg/s
2018-12-24 20:34:29, id: test-203346-627, time: 43.000s, received: 18812 msg/s
2018-12-24 20:34:30, id: test-203346-627, time: 44.000s, received: 19104 msg/s
