2018-12-15 19:39:14, id: test-193914-057, starting producer #0
2018-12-15 19:39:14, id: test-193914-057, starting producer #0, channel #0
2018-12-15 19:39:15, id: test-193914-057, time: 1.010s, sent: 7386 msg/s
2018-12-15 19:39:16, id: test-193914-057, time: 2.118s, sent: 8500 msg/s
2018-12-15 19:39:17, id: test-193914-057, time: 3.274s, sent: 6536 msg/s
2018-12-15 19:39:18, id: test-193914-057, time: 4.446s, sent: 6447 msg/s
2018-12-15 19:39:19, id: test-193914-057, time: 5.650s, sent: 5366 msg/s
2018-12-15 19:39:20, id: test-193914-057, time: 6.782s, sent: 6674 msg/s
2018-12-15 19:39:22, id: test-193914-057, time: 7.894s, sent: 5614 msg/s
2018-12-15 19:39:23, id: test-193914-057, time: 9.070s, sent: 6425 msg/s
2018-12-15 19:39:24, id: test-193914-057, time: 10.278s, sent: 6254 msg/s
2018-12-15 19:39:25, id: test-193914-057, time: 11.282s, sent: 6218 msg/s
2018-12-15 19:39:26, id: test-193914-057, time: 12.714s, sent: 5352 msg/s
2018-12-15 19:39:27, id: test-193914-057, time: 13.826s, sent: 6795 msg/s
2018-12-15 19:39:29, id: test-193914-057, time: 14.918s, sent: 5616 msg/s
2018-12-15 19:39:30, id: test-193914-057, time: 16.134s, sent: 6393 msg/s
2018-12-15 19:39:31, id: test-193914-057, time: 17.286s, sent: 5513 msg/s
2018-12-15 19:39:32, id: test-193914-057, time: 18.306s, sent: 6441 msg/s
2018-12-15 19:39:33, id: test-193914-057, time: 19.394s, sent: 6543 msg/s
2018-12-15 19:39:34, id: test-193914-057, time: 20.530s, sent: 6073 msg/s
2018-12-15 19:39:35, id: test-193914-057, time: 21.710s, sent: 6403 msg/s
2018-12-15 19:39:36, id: test-193914-057, time: 22.746s, sent: 6660 msg/s
2018-12-15 19:39:37, id: test-193914-057, time: 23.754s, sent: 6300 msg/s
2018-12-15 19:39:39, id: test-193914-057, time: 25.004s, sent: 6045 msg/s
2018-12-15 19:39:40, id: test-193914-057, time: 26.004s, sent: 7569 msg/s
2018-12-15 19:39:41, id: test-193914-057, time: 27.190s, sent: 5806 msg/s
2018-12-15 19:39:42, id: test-193914-057, time: 28.370s, sent: 6404 msg/s
2018-12-15 19:39:43, id: test-193914-057, time: 29.514s, sent: 6604 msg/s
2018-12-15 19:39:44, id: test-193914-057, time: 30.730s, sent: 6574 msg/s
2018-12-15 19:39:46, id: test-193914-057, time: 31.910s, sent: 6403 msg/s
2018-12-15 19:39:47, id: test-193914-057, time: 32.950s, sent: 6107 msg/s
2018-12-15 19:39:48, id: test-193914-057, time: 33.950s, sent: 6296 msg/s
2018-12-15 19:39:49, id: test-193914-057, time: 35.094s, sent: 6079 msg/s
2018-12-15 19:39:50, id: test-193914-057, time: 36.110s, sent: 6143 msg/s
2018-12-15 19:39:51, id: test-193914-057, time: 37.269s, sent: 6047 msg/s
2018-12-15 19:39:52, id: test-193914-057, time: 38.302s, sent: 7209 msg/s
2018-12-15 19:39:53, id: test-193914-057, time: 39.364s, sent: 5465 msg/s
2018-12-15 19:39:54, id: test-193914-057, time: 40.543s, sent: 6780 msg/s
2018-12-15 19:39:55, id: test-193914-057, time: 41.686s, sent: 6611 msg/s
2018-12-15 19:39:56, id: test-193914-057, time: 42.710s, sent: 5667 msg/s
2018-12-15 19:39:57, id: test-193914-057, time: 43.710s, sent: 7514 msg/s
2018-12-15 19:39:58, id: test-193914-057, time: 44.710s, sent: 5080 msg/s
2018-12-15 19:39:59, id: test-193914-057, time: 45.775s, sent: 6992 msg/s
2018-12-15 19:40:01, id: test-193914-057, time: 46.910s, sent: 6174 msg/s
2018-12-15 19:40:02, id: test-193914-057, time: 48.050s, sent: 6628 msg/s
2018-12-15 19:40:03, id: test-193914-057, time: 49.198s, sent: 6581 msg/s
2018-12-15 19:40:04, id: test-193914-057, time: 50.282s, sent: 6869 msg/s
2018-12-15 19:40:05, id: test-193914-057, time: 51.458s, sent: 6425 msg/s
2018-12-15 19:40:06, id: test-193914-057, time: 52.622s, sent: 6492 msg/s
2018-12-15 19:40:07, id: test-193914-057, time: 53.754s, sent: 6674 msg/s
2018-12-15 19:40:08, id: test-193914-057, time: 54.838s, sent: 6869 msg/s
2018-12-15 19:40:10, id: test-193914-057, time: 55.950s, sent: 5318 msg/s
2018-12-15 19:40:11, id: test-193914-057, time: 57.154s, sent: 6639 msg/s
2018-12-15 19:40:12, id: test-193914-057, time: 58.294s, sent: 6628 msg/s
2018-12-15 19:40:13, id: test-193914-057, time: 59.338s, sent: 6609 msg/s
2018-12-15 19:40:14, id: test-193914-057, time: 60.430s, sent: 6518 msg/s
2018-12-15 19:40:15, id: test-193914-057, time: 61.602s, sent: 6447 msg/s
2018-12-15 19:40:16, id: test-193914-057, time: 62.672s, sent: 6959 msg/s
2018-12-15 19:40:17, id: test-193914-057, time: 63.818s, sent: 6403 msg/s
2018-12-15 19:40:19, id: test-193914-057, time: 64.871s, sent: 6759 msg/s
2018-12-15 19:40:20, id: test-193914-057, time: 65.880s, sent: 6186 msg/s
2018-12-15 19:40:21, id: test-193914-057, time: 66.958s, sent: 6501 msg/s
2018-12-15 19:40:22, id: test-193914-057, time: 68.070s, sent: 6696 msg/s
2018-12-15 19:40:23, id: test-193914-057, time: 69.330s, sent: 5649 msg/s
2018-12-15 19:40:24, id: test-193914-057, time: 70.346s, sent: 7114 msg/s
2018-12-15 19:40:25, id: test-193914-057, time: 71.498s, sent: 6274 msg/s
2018-12-15 19:40:26, id: test-193914-057, time: 72.730s, sent: 6133 msg/s
2018-12-15 19:40:28, id: test-193914-057, time: 73.906s, sent: 6425 msg/s
2018-12-15 19:40:29, id: test-193914-057, time: 75.090s, sent: 6382 msg/s
