2018-11-24 21:53:41, 97627 records sent, 19525.4 records/sec (9.53 MB/sec), 6.9 ms avg latency, 264.0 max latency.
2018-11-24 21:53:46, 97705 records sent, 19541.0 records/sec (9.54 MB/sec), 1.6 ms avg latency, 18.0 max latency.
2018-11-24 21:53:51, 95285 records sent, 19057.0 records/sec (9.31 MB/sec), 25.3 ms avg latency, 430.0 max latency.
2018-11-24 21:53:56, 92022 records sent, 18118.1 records/sec (8.85 MB/sec), 3.8 ms avg latency, 494.0 max latency.
2018-11-24 21:54:01, 107279 records sent, 21455.8 records/sec (10.48 MB/sec), 33.0 ms avg latency, 497.0 max latency.
2018-11-24 21:54:06, 97675 records sent, 19535.0 records/sec (9.54 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:54:11, 97694 records sent, 19538.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 14.0 max latency.
2018-11-24 21:54:16, 97705 records sent, 19541.0 records/sec (9.54 MB/sec), 1.5 ms avg latency, 4.0 max latency.
2018-11-24 21:54:21, 97663 records sent, 19532.6 records/sec (9.54 MB/sec), 1.5 ms avg latency, 11.0 max latency.
2018-11-24 21:54:26, 97655 records sent, 19531.0 records/sec (9.54 MB/sec), 1.6 ms avg latency, 15.0 max latency.
2018-11-24 21:54:31, 97694 records sent, 19534.9 records/sec (9.54 MB/sec), 409.6 ms avg latency, 1675.0 max latency.
2018-11-24 21:54:36, 97734 records sent, 19542.9 records/sec (9.54 MB/sec), 1.5 ms avg latency, 10.0 max latency.
2018-11-24 21:54:41, 97713 records sent, 19534.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 18.0 max latency.
2018-11-24 21:54:46, 97694 records sent, 19534.9 records/sec (9.54 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-24 21:54:51, 97714 records sent, 19538.9 records/sec (9.54 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:54:56, 97694 records sent, 19538.8 records/sec (9.54 MB/sec), 1.5 ms avg latency, 16.0 max latency.
2018-11-24 21:55:01, 97703 records sent, 19540.6 records/sec (9.54 MB/sec), 1.5 ms avg latency, 8.0 max latency.
2018-11-24 21:55:06, 97704 records sent, 19533.0 records/sec (9.54 MB/sec), 537.6 ms avg latency, 1927.0 max latency.
2018-11-24 21:55:11, 97695 records sent, 19535.1 records/sec (9.54 MB/sec), 1.5 ms avg latency, 17.0 max latency.
2018-11-24 21:55:16, 97713 records sent, 19534.8 records/sec (9.54 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:55:21, 97706 records sent, 19541.2 records/sec (9.54 MB/sec), 1.5 ms avg latency, 18.0 max latency.
2018-11-24 21:55:26, 97643 records sent, 19528.6 records/sec (9.54 MB/sec), 1.5 ms avg latency, 16.0 max latency.
2018-11-24 21:55:31, 97714 records sent, 19538.9 records/sec (9.54 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:55:36, 97694 records sent, 19538.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 7.0 max latency.
2018-11-24 21:55:41, 97694 records sent, 19534.9 records/sec (9.54 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:55:46, 97714 records sent, 19538.9 records/sec (9.54 MB/sec), 1.6 ms avg latency, 16.0 max latency.
2018-11-24 21:55:51, 97697 records sent, 19539.4 records/sec (9.54 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-24 21:55:56, 97632 records sent, 19526.4 records/sec (9.53 MB/sec), 476.8 ms avg latency, 1802.0 max latency.
2018-11-24 21:56:01, 97694 records sent, 19534.9 records/sec (9.54 MB/sec), 1.6 ms avg latency, 18.0 max latency.
