2018-12-17 21:47:44, id: test-214744-119, starting producer #0
2018-12-17 21:47:44, id: test-214744-119, starting producer #0, channel #0
2018-12-17 21:47:45, id: test-214744-119, time: 1.000s, sent: 9839 msg/s
2018-12-17 21:47:46, id: test-214744-119, time: 2.192s, sent: 6966 msg/s
2018-12-17 21:47:47, id: test-214744-119, time: 3.192s, sent: 7610 msg/s
2018-12-17 21:47:48, id: test-214744-119, time: 4.284s, sent: 4664 msg/s
2018-12-17 21:47:49, id: test-214744-119, time: 5.312s, sent: 6178 msg/s
2018-12-17 21:47:50, id: test-214744-119, time: 6.320s, sent: 6084 msg/s
2018-12-17 21:47:51, id: test-214744-119, time: 7.465s, sent: 6121 msg/s
2018-12-17 21:47:52, id: test-214744-119, time: 8.571s, sent: 5841 msg/s
2018-12-17 21:47:53, id: test-214744-119, time: 9.692s, sent: 6740 msg/s
2018-12-17 21:47:55, id: test-214744-119, time: 10.820s, sent: 6019 msg/s
2018-12-17 21:47:56, id: test-214744-119, time: 11.872s, sent: 6558 msg/s
2018-12-17 21:47:57, id: test-214744-119, time: 12.894s, sent: 6214 msg/s
2018-12-17 21:47:58, id: test-214744-119, time: 14.004s, sent: 5623 msg/s
2018-12-17 21:47:59, id: test-214744-119, time: 15.048s, sent: 6609 msg/s
2018-12-17 21:48:00, id: test-214744-119, time: 16.096s, sent: 6165 msg/s
2018-12-17 21:48:01, id: test-214744-119, time: 17.096s, sent: 6007 msg/s
2018-12-17 21:48:02, id: test-214744-119, time: 18.104s, sent: 5882 msg/s
2018-12-17 21:48:03, id: test-214744-119, time: 19.224s, sent: 6062 msg/s
2018-12-17 21:48:04, id: test-214744-119, time: 20.248s, sent: 6843 msg/s
2018-12-17 21:48:05, id: test-214744-119, time: 21.328s, sent: 5881 msg/s
2018-12-17 21:48:06, id: test-214744-119, time: 22.500s, sent: 5793 msg/s
2018-12-17 21:48:07, id: test-214744-119, time: 23.550s, sent: 6570 msg/s
2018-12-17 21:48:08, id: test-214744-119, time: 24.616s, sent: 6061 msg/s
2018-12-17 21:48:10, id: test-214744-119, time: 25.820s, sent: 5638 msg/s
2018-12-17 21:48:11, id: test-214744-119, time: 26.896s, sent: 6412 msg/s
2018-12-17 21:48:12, id: test-214744-119, time: 28.012s, sent: 6181 msg/s
2018-12-17 21:48:13, id: test-214744-119, time: 29.100s, sent: 5938 msg/s
2018-12-17 21:48:14, id: test-214744-119, time: 30.192s, sent: 6217 msg/s
2018-12-17 21:48:15, id: test-214744-119, time: 31.296s, sent: 6249 msg/s
2018-12-17 21:48:16, id: test-214744-119, time: 32.360s, sent: 6587 msg/s
