2018-12-14 21:55:43, id: test-215543-488, starting consumer #0
2018-12-14 21:55:43, id: test-215543-488, starting consumer #0, channel #0
2018-12-14 21:55:44, id: test-215543-488, time: 1.000s, received: 4631 msg/s
2018-12-14 21:55:45, id: test-215543-488, time: 2.000s, received: 15454 msg/s
2018-12-14 21:55:46, id: test-215543-488, time: 3.000s, received: 15615 msg/s
2018-12-14 21:55:47, id: test-215543-488, time: 4.000s, received: 15669 msg/s
2018-12-14 21:55:48, id: test-215543-488, time: 5.000s, received: 15521 msg/s
2018-12-14 21:55:49, id: test-215543-488, time: 6.000s, received: 15695 msg/s
2018-12-14 21:55:50, id: test-215543-488, time: 7.000s, received: 15297 msg/s
2018-12-14 21:55:51, id: test-215543-488, time: 8.000s, received: 15634 msg/s
2018-12-14 21:55:52, id: test-215543-488, time: 9.000s, received: 15288 msg/s
2018-12-14 21:55:53, id: test-215543-488, time: 10.000s, received: 15033 msg/s
2018-12-14 21:55:54, id: test-215543-488, time: 11.000s, received: 15509 msg/s
2018-12-14 21:55:55, id: test-215543-488, time: 12.000s, received: 15323 msg/s
2018-12-14 21:55:56, id: test-215543-488, time: 13.000s, received: 14972 msg/s
2018-12-14 21:55:57, id: test-215543-488, time: 14.000s, received: 15545 msg/s
2018-12-14 21:55:58, id: test-215543-488, time: 15.000s, received: 15614 msg/s
2018-12-14 21:55:59, id: test-215543-488, time: 16.000s, received: 14754 msg/s
2018-12-14 21:56:00, id: test-215543-488, time: 17.000s, received: 15042 msg/s
2018-12-14 21:56:01, id: test-215543-488, time: 18.000s, received: 15665 msg/s
2018-12-14 21:56:02, id: test-215543-488, time: 19.000s, received: 15222 msg/s
2018-12-14 21:56:03, id: test-215543-488, time: 20.000s, received: 15196 msg/s
2018-12-14 21:56:04, id: test-215543-488, time: 21.000s, received: 15365 msg/s
2018-12-14 21:56:05, id: test-215543-488, time: 22.000s, received: 15636 msg/s
2018-12-14 21:56:06, id: test-215543-488, time: 23.000s, received: 15350 msg/s
2018-12-14 21:56:07, id: test-215543-488, time: 24.000s, received: 15407 msg/s
2018-12-14 21:56:08, id: test-215543-488, time: 25.000s, received: 15548 msg/s
2018-12-14 21:56:09, id: test-215543-488, time: 26.000s, received: 15454 msg/s
2018-12-14 21:56:10, id: test-215543-488, time: 27.000s, received: 15229 msg/s
2018-12-14 21:56:11, id: test-215543-488, time: 28.000s, received: 15201 msg/s
2018-12-14 21:56:12, id: test-215543-488, time: 29.000s, received: 15370 msg/s
2018-12-14 21:56:13, id: test-215543-488, time: 30.000s, received: 15407 msg/s
2018-12-14 21:56:14, id: test-215543-488, time: 31.000s, received: 14957 msg/s
2018-12-14 21:56:15, id: test-215543-488, time: 32.000s, received: 15435 msg/s
2018-12-14 21:56:16, id: test-215543-488, time: 33.000s, received: 15394 msg/s
2018-12-14 21:56:17, id: test-215543-488, time: 34.000s, received: 15531 msg/s
2018-12-14 21:56:18, id: test-215543-488, time: 35.000s, received: 15534 msg/s
2018-12-14 21:56:19, id: test-215543-488, time: 36.000s, received: 15680 msg/s
2018-12-14 21:56:20, id: test-215543-488, time: 37.000s, received: 14951 msg/s
2018-12-14 21:56:21, id: test-215543-488, time: 38.000s, received: 14655 msg/s
2018-12-14 21:56:22, id: test-215543-488, time: 39.000s, received: 15516 msg/s
