time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-25 02:23:21:640, 0, 67.0259, 13.4052, 137269, 27453.8000, 20, 4980, 13.4590, 27564.0562
2018-11-25 02:23:26:640, 0, 144.9194, 15.5787, 296795, 31905.2000, 0, 5000, 15.5787, 31905.2000
2018-11-25 02:23:31:658, 0, 224.8867, 15.9361, 460568, 32637.1064, 0, 5018, 15.9361, 32637.1064
2018-11-25 02:23:36:658, 0, 303.1133, 15.6453, 620776, 32041.6000, 0, 5000, 15.6453, 32041.6000
2018-11-25 02:23:41:658, 0, 328.6338, 5.1041, 673042, 10453.2000, 0, 5000, 5.1041, 10453.2000
2018-11-25 02:23:46:658, 0, 410.0542, 16.2841, 839791, 33349.8000, 0, 5000, 16.2841, 33349.8000
2018-11-25 02:23:51:658, 0, 489.9912, 15.9874, 1003502, 32742.2000, 0, 5000, 15.9874, 32742.2000
2018-11-25 02:23:56:658, 0, 574.9385, 16.9895, 1177474, 34794.4000, 0, 5000, 16.9895, 34794.4000
2018-11-25 02:24:01:658, 0, 657.5547, 16.5232, 1346672, 33839.6000, 0, 5000, 16.5232, 33839.6000
2018-11-25 02:24:06:658, 0, 745.9531, 17.6797, 1527712, 36208.0000, 0, 5000, 17.6797, 36208.0000
2018-11-25 02:24:11:658, 0, 834.5181, 17.7130, 1709093, 36276.2000, 0, 5000, 17.7130, 36276.2000
2018-11-25 02:24:16:658, 0, 917.1797, 16.5323, 1878384, 33858.2000, 0, 5000, 16.5323, 33858.2000
2018-11-25 02:24:21:658, 0, 1003.6709, 17.2982, 2055518, 35426.8000, 0, 5000, 17.2982, 35426.8000
2018-11-25 02:24:26:658, 0, 1086.0601, 16.4778, 2224251, 33746.6000, 0, 5000, 16.4778, 33746.6000
2018-11-25 02:24:31:658, 0, 1170.7500, 16.9380, 2397696, 34689.0000, 0, 5000, 16.9380, 34689.0000
2018-11-25 02:24:36:658, 0, 1254.5620, 16.7624, 2569343, 34329.4000, 0, 5000, 16.7624, 34329.4000
2018-11-25 02:24:41:658, 0, 1339.0854, 16.9047, 2742447, 34620.8000, 0, 5000, 16.9047, 34620.8000
2018-11-25 02:24:46:658, 0, 1425.7280, 17.3285, 2919891, 35488.8000, 0, 5000, 17.3285, 35488.8000
2018-11-25 02:24:51:658, 0, 1510.0547, 16.8653, 3092592, 34540.2000, 0, 5000, 16.8653, 34540.2000
2018-11-25 02:24:56:658, 0, 1592.1260, 16.4143, 3260674, 33616.4000, 0, 5000, 16.4143, 33616.4000
2018-11-25 02:25:01:658, 0, 1677.4517, 17.0651, 3435421, 34949.4000, 0, 5000, 17.0651, 34949.4000
2018-11-25 02:25:06:658, 0, 1759.7500, 16.4597, 3603968, 33709.4000, 0, 5000, 16.4597, 33709.4000
2018-11-25 02:25:11:658, 0, 1843.2896, 16.7079, 3775057, 34217.8000, 0, 5000, 16.7079, 34217.8000
2018-11-25 02:25:16:658, 0, 1927.1924, 16.7806, 3946890, 34366.6000, 0, 5000, 16.7806, 34366.6000
2018-11-25 02:25:21:658, 0, 2013.1084, 17.1832, 4122846, 35191.2000, 0, 5000, 17.1832, 35191.2000
2018-11-25 02:25:26:658, 0, 2098.7520, 17.1287, 4298244, 35079.6000, 0, 5000, 17.1287, 35079.6000
2018-11-25 02:25:31:658, 0, 2177.5234, 15.7543, 4459568, 32264.8000, 0, 5000, 15.7543, 32264.8000
2018-11-25 02:25:36:658, 0, 2246.6074, 13.8168, 4601052, 28296.8000, 0, 5000, 13.8168, 28296.8000
2018-11-25 02:25:41:660, 0, 2327.1802, 16.1081, 4766065, 32989.4042, 0, 5002, 16.1081, 32989.4042
2018-11-25 02:25:46:660, 0, 2411.8701, 16.9380, 4939510, 34689.0000, 0, 5000, 16.9380, 34689.0000
2018-11-25 02:25:51:660, 0, 2495.3794, 16.7019, 5110537, 34205.4000, 0, 5000, 16.7019, 34205.4000
2018-11-25 02:25:56:660, 0, 2579.5850, 16.8411, 5282990, 34490.6000, 0, 5000, 16.8411, 34490.6000
2018-11-25 02:26:01:660, 0, 2659.5522, 15.9935, 5446763, 32754.6000, 0, 5000, 15.9935, 32754.6000
2018-11-25 02:26:06:660, 0, 2741.0029, 16.2901, 5613574, 33362.2000, 0, 5000, 16.2901, 33362.2000
2018-11-25 02:26:11:660, 0, 2818.0186, 15.4031, 5771302, 31545.6000, 0, 5000, 15.4031, 31545.6000
2018-11-25 02:26:16:660, 0, 2901.9214, 16.7806, 5943135, 34366.6000, 0, 5000, 16.7806, 34366.6000
2018-11-25 02:26:21:660, 0, 2985.0674, 16.6292, 6113418, 34056.6000, 0, 5000, 16.6292, 34056.6000
2018-11-25 02:26:26:660, 0, 3065.7612, 16.1388, 6278679, 33052.2000, 0, 5000, 16.1388, 33052.2000
2018-11-25 02:26:31:660, 0, 3146.7427, 16.1963, 6444529, 33170.0000, 0, 5000, 16.1963, 33170.0000
2018-11-25 02:26:36:660, 0, 3228.0117, 16.2538, 6610968, 33287.8000, 0, 5000, 16.2538, 33287.8000
2018-11-25 02:26:41:660, 0, 3314.2002, 17.2377, 6787482, 35302.8000, 0, 5000, 17.2377, 35302.8000
2018-11-25 02:26:46:660, 0, 3396.3623, 16.4324, 6955750, 33653.6000, 0, 5000, 16.4324, 33653.6000
2018-11-25 02:26:51:660, 0, 3479.5840, 16.6443, 7126188, 34087.6000, 0, 5000, 16.6443, 34087.6000
2018-11-25 02:26:56:660, 0, 3572.5991, 18.6030, 7316683, 38099.0000, 0, 5000, 18.6030, 38099.0000
2018-11-25 02:27:01:660, 0, 3648.5400, 15.1882, 7472210, 31105.4000, 0, 5000, 15.1882, 31105.4000
2018-11-25 02:27:06:660, 0, 3722.7100, 14.8340, 7624110, 30380.0000, 0, 5000, 14.8340, 30380.0000
2018-11-25 02:27:11:660, 0, 3805.5986, 16.5777, 7793866, 33951.2000, 0, 5000, 16.5777, 33951.2000
