procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  30252      4   1328    0    0     9    20  153  116 36  7 57  0  0 2018-12-24 21:23:19
 0  0      0  30254      4   1328    0    0     0   572  714  930  0  0 98  2  0 2018-12-24 21:23:20
 0  0      0  30255      4   1328    0    0     0    76  347  644  1  0 99  0  0 2018-12-24 21:23:21
 0  0      0  30257      4   1328    0    0     0   148  558 1038  1  0 98  0  0 2018-12-24 21:23:22
 0  0      0  30258      4   1328    0    0     0   144  488  854  1  0 98  0  0 2018-12-24 21:23:23
12  0      0  30232      4   1329    0    0     0    72 54969 33958 30  6 64  0  0 2018-12-24 21:23:24
12  0      0  30182      4   1328    0    0     0     0 117181 82163 72 13 15  0  0 2018-12-24 21:23:25
12  0      0  30193      4   1328    0    0     0     0 165435 78915 85 14  1  0  0 2018-12-24 21:23:26
13  0      0  30199      4   1328    0    0     0     0 156901 75809 85 14  1  0  0 2018-12-24 21:23:27
12  0      0  30201      4   1328    0    0     0     0 149244 74316 86 14  0  0  0 2018-12-24 21:23:28
12  0      0  30204      4   1328    0    0     0     0 148382 74360 86 13  0  0  0 2018-12-24 21:23:29
11  0      0  30208      4   1328    0    0     0     0 148525 75059 86 14  0  0  0 2018-12-24 21:23:30
13  0      0  30211      4   1328    0    0     0     0 143365 74136 87 13  0  0  0 2018-12-24 21:23:31
13  0      0  30208      4   1328    0    0     0     0 143346 74777 86 14  0  0  0 2018-12-24 21:23:32
13  0      0  30213      4   1328    0    0     0     0 145457 74895 86 14  0  0  0 2018-12-24 21:23:33
12  0      0  30212      4   1328    0    0     0     0 145730 75845 85 14  0  0  0 2018-12-24 21:23:34
12  0      0  30213      4   1328    0    0     0     0 143829 75532 85 14  0  0  0 2018-12-24 21:23:35
12  0      0  30221      4   1328    0    0     0     0 144888 73935 87 13  0  0  0 2018-12-24 21:23:36
12  0      0  30220      4   1328    0    0     0     0 145682 75255 85 14  0  0  0 2018-12-24 21:23:37
13  0      0  30230      4   1328    0    0     0     0 143605 78249 84 13  2  0  0 2018-12-24 21:23:38
12  0      0  30231      4   1328    0    0     0     0 157625 75363 86 14  1  0  0 2018-12-24 21:23:39
12  0      0  30231      4   1328    0    0     0     0 169539 79839 85 15  1  0  0 2018-12-24 21:23:40
12  0      0  30231      4   1328    0    0     0     0 175650 80726 85 14  1  0  0 2018-12-24 21:23:41
12  0      0  30231      4   1329    0    0     0     0 171302 80303 85 14  1  0  0 2018-12-24 21:23:42
13  0      0  30232      4   1328    0    0     0     0 176735 82103 84 15  1  0  0 2018-12-24 21:23:43
13  0      0  30235      4   1328    0    0     0     0 188183 85962 84 15  1  0  0 2018-12-24 21:23:44
12  0      0  30235      4   1328    0    0     0     0 180683 84304 86 13  1  0  0 2018-12-24 21:23:45
11  0      0  30238      4   1328    0    0     0     0 182547 84194 83 16  1  0  0 2018-12-24 21:23:46
13  0      0  30236      4   1328    0    0     0     0 187942 84251 84 15  1  0  0 2018-12-24 21:23:47
12  0      0  30240      4   1328    0    0     0    16 191387 84638 84 15  1  0  0 2018-12-24 21:23:48
11  0      0  30239      4   1329    0    0     0     0 186216 83305 83 15  1  0  0 2018-12-24 21:23:49
13  0      0  30240      4   1329    0    0     0     0 193365 88543 83 15  1  0  0 2018-12-24 21:23:50
12  0      0  30242      4   1329    0    0     0     0 187264 83845 85 14  1  0  0 2018-12-24 21:23:51
13  0      0  30242      4   1329    0    0     0  2088 190235 84548 86 13  1  0  0 2018-12-24 21:23:52
