2018-12-12 00:32:36, id: test-003236-304, starting producer #0
2018-12-12 00:32:36, id: test-003236-304, starting producer #0, channel #0
2018-12-12 00:32:37, id: test-003236-304, time: 1.000s, sent: 21852 msg/s
2018-12-12 00:32:38, id: test-003236-304, time: 2.000s, sent: 20450 msg/s
2018-12-12 00:32:39, id: test-003236-304, time: 3.019s, sent: 20454 msg/s
2018-12-12 00:32:40, id: test-003236-304, time: 4.019s, sent: 21150 msg/s
2018-12-12 00:32:41, id: test-003236-304, time: 5.027s, sent: 20262 msg/s
2018-12-12 00:32:42, id: test-003236-304, time: 6.044s, sent: 20493 msg/s
2018-12-12 00:32:43, id: test-003236-304, time: 7.054s, sent: 20527 msg/s
2018-12-12 00:32:44, id: test-003236-304, time: 8.081s, sent: 20294 msg/s
2018-12-12 00:32:45, id: test-003236-304, time: 9.114s, sent: 20177 msg/s
2018-12-12 00:32:46, id: test-003236-304, time: 10.114s, sent: 21895 msg/s
2018-12-12 00:32:47, id: test-003236-304, time: 11.120s, sent: 19562 msg/s
2018-12-12 00:32:48, id: test-003236-304, time: 12.136s, sent: 20513 msg/s
2018-12-12 00:32:49, id: test-003236-304, time: 13.136s, sent: 20941 msg/s
2018-12-12 00:32:50, id: test-003236-304, time: 14.137s, sent: 20613 msg/s
2018-12-12 00:32:51, id: test-003236-304, time: 15.163s, sent: 20207 msg/s
2018-12-12 00:32:52, id: test-003236-304, time: 16.175s, sent: 20595 msg/s
2018-12-12 00:32:53, id: test-003236-304, time: 17.188s, sent: 20574 msg/s
2018-12-12 00:32:54, id: test-003236-304, time: 18.215s, sent: 20187 msg/s
2018-12-12 00:32:55, id: test-003236-304, time: 19.218s, sent: 20779 msg/s
2018-12-12 00:32:56, id: test-003236-304, time: 20.249s, sent: 20216 msg/s
2018-12-12 00:32:57, id: test-003236-304, time: 21.294s, sent: 19839 msg/s
2018-12-12 00:32:58, id: test-003236-304, time: 22.324s, sent: 20235 msg/s
2018-12-12 00:32:59, id: test-003236-304, time: 23.358s, sent: 20050 msg/s
2018-12-12 00:33:00, id: test-003236-304, time: 24.419s, sent: 19644 msg/s
2018-12-12 00:33:01, id: test-003236-304, time: 25.451s, sent: 20195 msg/s
2018-12-12 00:33:02, id: test-003236-304, time: 26.490s, sent: 19954 msg/s
2018-12-12 00:33:03, id: test-003236-304, time: 27.540s, sent: 19849 msg/s
2018-12-12 00:33:04, id: test-003236-304, time: 28.540s, sent: 21227 msg/s
2018-12-12 00:33:05, id: test-003236-304, time: 29.540s, sent: 21919 msg/s
2018-12-12 00:33:06, id: test-003236-304, time: 30.548s, sent: 19119 msg/s
2018-12-12 00:33:07, id: test-003236-304, time: 31.558s, sent: 20527 msg/s
2018-12-12 00:33:08, id: test-003236-304, time: 32.590s, sent: 20195 msg/s
2018-12-12 00:33:10, id: test-003236-304, time: 33.619s, sent: 20255 msg/s
2018-12-12 00:33:11, id: test-003236-304, time: 34.628s, sent: 20547 msg/s
2018-12-12 00:33:12, id: test-003236-304, time: 35.652s, sent: 20354 msg/s
2018-12-12 00:33:13, id: test-003236-304, time: 36.666s, sent: 20554 msg/s
2018-12-12 00:33:14, id: test-003236-304, time: 37.671s, sent: 20629 msg/s
2018-12-12 00:33:15, id: test-003236-304, time: 38.714s, sent: 19982 msg/s
2018-12-12 00:33:16, id: test-003236-304, time: 39.745s, sent: 20109 msg/s
2018-12-12 00:33:17, id: test-003236-304, time: 40.751s, sent: 20717 msg/s
2018-12-12 00:33:18, id: test-003236-304, time: 41.772s, sent: 20306 msg/s
2018-12-12 00:33:19, id: test-003236-304, time: 42.795s, sent: 20374 msg/s
2018-12-12 00:33:20, id: test-003236-304, time: 43.795s, sent: 20997 msg/s
2018-12-12 00:33:21, id: test-003236-304, time: 44.802s, sent: 20434 msg/s
2018-12-12 00:33:22, id: test-003236-304, time: 45.811s, sent: 20656 msg/s
2018-12-12 00:33:23, id: test-003236-304, time: 46.811s, sent: 21288 msg/s
2018-12-12 00:33:24, id: test-003236-304, time: 47.815s, sent: 20206 msg/s
2018-12-12 00:33:25, id: test-003236-304, time: 48.846s, sent: 20216 msg/s
2018-12-12 00:33:26, id: test-003236-304, time: 49.857s, sent: 20506 msg/s
2018-12-12 00:33:27, id: test-003236-304, time: 50.870s, sent: 20575 msg/s
2018-12-12 00:33:28, id: test-003236-304, time: 51.883s, sent: 20574 msg/s
2018-12-12 00:33:29, id: test-003236-304, time: 52.978s, sent: 20737 msg/s
2018-12-12 00:33:30, id: test-003236-304, time: 54.047s, sent: 21138 msg/s
2018-12-12 00:33:31, id: test-003236-304, time: 55.057s, sent: 20636 msg/s
2018-12-12 00:33:32, id: test-003236-304, time: 56.083s, sent: 20313 msg/s
2018-12-12 00:33:33, id: test-003236-304, time: 57.085s, sent: 20691 msg/s
2018-12-12 00:33:34, id: test-003236-304, time: 58.102s, sent: 20493 msg/s
2018-12-12 00:33:35, id: test-003236-304, time: 59.121s, sent: 20454 msg/s
2018-12-12 00:33:36, id: test-003236-304, time: 60.121s, sent: 21750 msg/s
2018-12-12 00:33:37, id: test-003236-304, time: 61.192s, sent: 19636 msg/s
2018-12-12 00:33:38, id: test-003236-304, time: 62.203s, sent: 20616 msg/s
2018-12-12 00:33:39, id: test-003236-304, time: 63.236s, sent: 20070 msg/s
2018-12-12 00:33:40, id: test-003236-304, time: 64.261s, sent: 20333 msg/s
2018-12-12 00:33:41, id: test-003236-304, time: 65.287s, sent: 20313 msg/s
2018-12-12 00:33:42, id: test-003236-304, time: 66.304s, sent: 20386 msg/s
