procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  26460     61   4986    0    0     0    57    0    1  1  0 99  0  0 2018-12-14 18:59:58
 0  0      0  26459     61   4986    0    0     0   572  582  735  0  0 98  2  0 2018-12-14 18:59:59
 0  0      0  26460     61   4986    0    0     0     0  157  561  0  0 100  0  0 2018-12-14 19:00:00
 0  0      0  26437     61   5010    0    0     0   676  768 1158  1  1 97  2  0 2018-12-14 19:00:01
 8  0      0  26425     61   5010    0    0     0     0 44362 37077 28  7 64  0  0 2018-12-14 19:00:02
 6  0      0  26426     61   5010    0    0     0     0 57412 50588 35 10 55  0  0 2018-12-14 19:00:03
 4  0      0  26426     61   5010    0    0     0     0 57218 45465 35  9 57  0  0 2018-12-14 19:00:04
 5  0      0  26425     61   5010    0    0     0     0 57702 46095 35  8 57  0  0 2018-12-14 19:00:05
 4  0      0  26425     61   5010    0    0     0     0 57298 47029 34  9 57  0  0 2018-12-14 19:00:06
 5  0      0  26426     61   5010    0    0     0     0 59096 46881 35  9 56  0  0 2018-12-14 19:00:07
 4  0      0  26426     61   5010    0    0     0     0 58940 46632 35  8 57  0  0 2018-12-14 19:00:08
 7  0      0  26423     61   5010    0    0     0     0 59367 47679 36  8 56  0  0 2018-12-14 19:00:09
 5  0      0  26425     61   5010    0    0     0     0 58073 46134 35  8 56  0  0 2018-12-14 19:00:10
 4  0      0  26425     61   5010    0    0     0     0 58548 46339 34  9 57  0  0 2018-12-14 19:00:11
 7  0      0  26427     61   5010    0    0     0     0 59289 47750 34  9 57  0  0 2018-12-14 19:00:12
 3  0      0  26426     61   5010    0    0     0     0 59976 48059 34 10 56  0  0 2018-12-14 19:00:13
 3  0      0  26426     61   5010    0    0     0     0 59116 47270 35  9 56  0  0 2018-12-14 19:00:14
 7  0      0  26424     61   5010    0    0     0     0 58798 48216 36  8 56  0  0 2018-12-14 19:00:15
 6  0      0  26423     61   5010    0    0     0     0 58264 46239 34  9 56  0  0 2018-12-14 19:00:16
 5  0      0  26426     61   5010    0    0     0     0 57709 46059 36  7 57  0  0 2018-12-14 19:00:17
 5  0      0  26424     61   5010    0    0     0     0 57106 45368 34  9 57  0  0 2018-12-14 19:00:18
 4  0      0  26426     61   5010    0    0     0     0 57596 45800 35  9 56  0  0 2018-12-14 19:00:19
 5  0      0  26426     61   5010    0    0     0     0 58352 46111 34  9 57  0  0 2018-12-14 19:00:20
 7  0      0  26425     61   5010    0    0     0     0 58034 45738 35  8 56  0  0 2018-12-14 19:00:21
 8  0      0  26427     61   5010    0    0     0     0 58221 47257 35  9 56  0  0 2018-12-14 19:00:22
