2018-12-19 21:35:56, id: test-213555-846, starting consumer #0
2018-12-19 21:35:56, id: test-213555-846, starting consumer #0, channel #0
2018-12-19 21:35:57, id: test-213555-846, time: 1.249s, received: 0.80 msg/s
2018-12-19 21:35:58, id: test-213555-846, time: 2.249s, received: 14614 msg/s
2018-12-19 21:35:59, id: test-213555-846, time: 3.249s, received: 14250 msg/s
2018-12-19 21:36:00, id: test-213555-846, time: 4.249s, received: 13763 msg/s
2018-12-19 21:36:01, id: test-213555-846, time: 5.249s, received: 13980 msg/s
2018-12-19 21:36:02, id: test-213555-846, time: 6.249s, received: 14228 msg/s
2018-12-19 21:36:03, id: test-213555-846, time: 7.249s, received: 14088 msg/s
2018-12-19 21:36:04, id: test-213555-846, time: 8.249s, received: 13873 msg/s
2018-12-19 21:36:05, id: test-213555-846, time: 9.249s, received: 13646 msg/s
2018-12-19 21:36:06, id: test-213555-846, time: 10.249s, received: 13471 msg/s
2018-12-19 21:36:07, id: test-213555-846, time: 11.249s, received: 14019 msg/s
2018-12-19 21:36:08, id: test-213555-846, time: 12.249s, received: 14123 msg/s
2018-12-19 21:36:09, id: test-213555-846, time: 13.249s, received: 13403 msg/s
2018-12-19 21:36:10, id: test-213555-846, time: 14.249s, received: 13876 msg/s
2018-12-19 21:36:11, id: test-213555-846, time: 15.249s, received: 14208 msg/s
2018-12-19 21:36:12, id: test-213555-846, time: 16.249s, received: 14184 msg/s
2018-12-19 21:36:13, id: test-213555-846, time: 17.249s, received: 13920 msg/s
2018-12-19 21:36:14, id: test-213555-846, time: 18.249s, received: 13745 msg/s
2018-12-19 21:36:15, id: test-213555-846, time: 19.249s, received: 13463 msg/s
2018-12-19 21:36:16, id: test-213555-846, time: 20.249s, received: 13760 msg/s
2018-12-19 21:36:17, id: test-213555-846, time: 21.249s, received: 14430 msg/s
2018-12-19 21:36:18, id: test-213555-846, time: 22.249s, received: 13949 msg/s
2018-12-19 21:36:19, id: test-213555-846, time: 23.249s, received: 13946 msg/s
2018-12-19 21:36:20, id: test-213555-846, time: 24.249s, received: 13770 msg/s
2018-12-19 21:36:21, id: test-213555-846, time: 25.249s, received: 13222 msg/s
2018-12-19 21:36:22, id: test-213555-846, time: 26.249s, received: 13801 msg/s
2018-12-19 21:36:23, id: test-213555-846, time: 27.249s, received: 14413 msg/s
2018-12-19 21:36:24, id: test-213555-846, time: 28.249s, received: 14017 msg/s
2018-12-19 21:36:25, id: test-213555-846, time: 29.249s, received: 14151 msg/s
2018-12-19 21:36:26, id: test-213555-846, time: 30.249s, received: 14202 msg/s
2018-12-19 21:36:27, id: test-213555-846, time: 31.249s, received: 14184 msg/s
2018-12-19 21:36:28, id: test-213555-846, time: 32.249s, received: 13840 msg/s
2018-12-19 21:36:29, id: test-213555-846, time: 33.251s, received: 14232 msg/s
2018-12-19 21:36:30, id: test-213555-846, time: 34.251s, received: 14378 msg/s
2018-12-19 21:36:31, id: test-213555-846, time: 35.251s, received: 14092 msg/s
2018-12-19 21:36:32, id: test-213555-846, time: 36.251s, received: 13858 msg/s
2018-12-19 21:36:33, id: test-213555-846, time: 37.251s, received: 13272 msg/s
2018-12-19 21:36:34, id: test-213555-846, time: 38.251s, received: 13946 msg/s
2018-12-19 21:36:35, id: test-213555-846, time: 39.251s, received: 13657 msg/s
